Alpha,T1-15.8 m/s-VLM2, , 
           -1,      16.40239, , 
         -0.8,      16.56202, , 
         -0.6,      16.69167, , 
         -0.4,      16.79336, , 
         -0.2,      16.87102, , 
            0,      16.92728, , 
          0.2,      16.96292, , 
          0.4,      16.98098, , 
          0.6,       16.9848, , 
          0.8,      16.97603, , 
            1,      16.95624, , 
          1.2,        16.924, , 
          1.4,      16.88041, , 
          1.6,       16.8259, , 
          1.8,      16.76126, , 
            2,      16.68851, , 
          2.2,      16.60871, , 
          2.4,      16.52237, , 
          2.6,      16.43039, , 
          2.8,      16.33329, , 
            3,      16.23123, , 
          3.2,      16.12529, , 
          3.4,      16.01625, , 
          3.6,      15.90455, , 
          3.8,      15.79044, , 
            4,      15.67437, , 
          4.2,      15.55667, , 
          4.4,      15.43756, , 
          4.6,      15.31732, , 
          4.8,      15.19624, , 
            5,       15.0744, , 
          5.2,      14.95195, , 

