Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.5956367, , 
         -0.8,      0.595592, , 
         -0.6,     0.5955356, , 
         -0.4,     0.5954683, , 
         -0.2,      0.595391, , 
            0,     0.5953044, , 
          0.2,     0.5952092, , 
          0.4,     0.5951058, , 
          0.6,     0.5949949, , 
          0.8,     0.5948769, , 
            1,     0.5947522, , 
          1.2,     0.5946212, , 
          1.4,     0.5944842, , 
          1.6,     0.5943416, , 
          1.8,     0.5941936, , 
            2,     0.5940406, , 
          2.2,     0.5938826, , 
          2.4,       0.59372, , 
          2.6,      0.593553, , 
          2.8,     0.5933817, , 
            3,     0.5932063, , 
          3.2,      0.593027, , 
          3.4,     0.5928439, , 
          3.6,     0.5926572, , 
          3.8,      0.592467, , 
            4,     0.5922733, , 
          4.2,     0.5920764, , 
          4.4,     0.5918763, , 
          4.6,     0.5916732, , 
          4.8,      0.591467, , 
            5,      0.591258, , 
          5.2,     0.5910462, , 
          5.4,     0.5908316, , 
          5.6,     0.5906144, , 
          5.8,     0.5903946, , 
            6,     0.5901723, , 
          6.2,     0.5899476, , 
          6.4,     0.5897205, , 
          6.6,     0.5894911, , 
          6.8,     0.5892595, , 
            7,     0.5890256, , 
          7.2,     0.5887896, , 
          7.4,     0.5885516, , 
          7.6,     0.5883115, , 
          7.8,     0.5880694, , 
            8,     0.5878254, , 
          8.2,     0.5875795, , 
          8.4,     0.5873318, , 
          8.6,     0.5870823, , 
          8.8,     0.5868311, , 
            9,     0.5865782, , 
          9.2,     0.5863237, , 
          9.4,     0.5860675, , 
          9.6,     0.5858098, , 

