Alpha,T1-15.8 m/s-VLM2, , 
           -3,      6.421883, , 
         -2.8,      6.460519, , 
         -2.6,      6.496142, , 
         -2.4,      6.528873, , 
         -2.2,      6.558771, , 
           -2,       6.58595, , 
         -1.8,      6.610462, , 
         -1.6,      6.632408, , 
         -1.4,      6.651898, , 
         -1.2,      6.668949, , 
           -1,      6.683738, , 
         -0.8,      6.696286, , 
         -0.6,      6.706737, , 
         -0.4,      6.715131, , 
         -0.2,      6.721591, , 
            0,      6.726185, , 
          0.2,      6.728985, , 
          0.4,      6.730063, , 
          0.6,       6.72946, , 
          0.8,       6.72726, , 
            1,      6.723471, , 
          1.2,      6.718161, , 
          1.4,      6.711359, , 
          1.6,      6.703102, , 
          1.8,      6.693476, , 
            2,      6.682468, , 
          2.2,      6.670116, , 
          2.4,      6.656503, , 
          2.6,      6.641647, , 
          2.8,      6.625612, , 
            3,      6.608405, , 
          3.2,      6.590102, , 
          3.4,       6.57073, , 
          3.6,      6.550348, , 
          3.8,      6.529011, , 
            4,       6.50678, , 
          4.2,      6.483707, , 
          4.4,      6.459835, , 
          4.6,      6.435252, , 
          4.8,      6.409988, , 
            5,      6.384114, , 
          5.2,      6.357686, , 
          5.4,      6.330775, , 
          5.6,      6.303454, , 
          5.8,      6.275732, , 
            6,      6.247673, , 
          6.2,      6.219309, , 
          6.4,      6.190665, , 
          6.6,      6.161777, , 
          6.8,      6.132669, , 
            7,       6.10337, , 
          7.2,        6.0739, , 
          7.4,      6.044284, , 
          7.6,      6.014522, , 
          7.8,      5.984634, , 
            8,      5.954627, , 
          8.2,      5.924524, , 
          8.4,      5.894326, , 
          8.6,       5.86406, , 
          8.8,      5.833752, , 
            9,       5.80336, , 
          9.2,      5.772918, , 
          9.4,      5.742437, , 
          9.6,      5.711927, , 
          9.8,      5.681369, , 
           10,      5.650726, , 

