Alpha,T1-15.8 m/s-VLM2, , 
           -3,     0.6613667, , 
         -2.8,     0.6716699, , 
         -2.6,     0.6819555, , 
         -2.4,      0.692223, , 
         -2.2,     0.7024722, , 
           -2,     0.7127027, , 
         -1.8,     0.7229141, , 
         -1.6,     0.7331061, , 
         -1.4,     0.7432783, , 
         -1.2,     0.7534303, , 
           -1,     0.7635619, , 
         -0.8,     0.7736726, , 
         -0.6,      0.783762, , 
         -0.4,       0.79383, , 
         -0.2,      0.803876, , 
            0,     0.8138998, , 
          0.2,      0.823901, , 
          0.4,     0.8338793, , 
          0.6,     0.8438343, , 
          0.8,     0.8537657, , 
            1,     0.8636732, , 
          1.2,     0.8735564, , 
          1.4,     0.8834149, , 
          1.6,     0.8932486, , 
          1.8,     0.9030569, , 
            2,     0.9128397, , 
          2.2,     0.9225965, , 
          2.4,     0.9323271, , 
          2.6,     0.9420311, , 
          2.8,     0.9517082, , 
            3,     0.9613581, , 
          3.2,     0.9709805, , 
          3.4,      0.980575, , 
          3.6,     0.9901414, , 
          3.8,     0.9996793, , 
            4,      1.009189, , 
          4.2,      1.018669, , 
          4.4,      1.028119, , 
          4.6,       1.03754, , 
          4.8,      1.046931, , 
            5,      1.056292, , 
          5.2,      1.065622, , 
          5.4,      1.074922, , 
          5.6,       1.08419, , 
          5.8,      1.093427, , 
            6,      1.102632, , 
          6.2,      1.111805, , 
          6.4,      1.120946, , 
          6.6,      1.130054, , 
          6.8,      1.139129, , 
            7,      1.148172, , 
          7.2,       1.15718, , 
          7.4,      1.166156, , 
          7.6,      1.175097, , 
          7.8,      1.184004, , 
            8,      1.192877, , 
          8.2,      1.201715, , 
          8.4,      1.210518, , 
          8.6,      1.219286, , 
          8.8,      1.228019, , 
            9,      1.236716, , 
          9.2,      1.245376, , 
          9.4,      1.254001, , 
          9.6,      1.262589, , 
          9.8,      1.271141, , 
           10,      1.279656, , 

