Alpha,T1-15.8 m/s-VLM2, , 
           -3,      0.655545, , 
         -2.8,      0.655551, , 
         -2.6,     0.6555476, , 
         -2.4,     0.6555355, , 
         -2.2,     0.6555152, , 
           -2,     0.6554873, , 
         -1.8,     0.6554522, , 
         -1.6,     0.6554105, , 
         -1.4,     0.6553625, , 
         -1.2,     0.6553087, , 
           -1,     0.6552494, , 
         -0.8,      0.655185, , 
         -0.6,     0.6551159, , 
         -0.4,     0.6550423, , 
         -0.2,     0.6549645, , 
            0,     0.6548828, , 
          0.2,     0.6547975, , 
          0.4,     0.6547088, , 
          0.6,     0.6546169, , 
          0.8,     0.6545221, , 
            1,     0.6544246, , 
          1.2,     0.6543245, , 
          1.4,     0.6542221, , 
          1.6,     0.6541175, , 
          1.8,     0.6540109, , 
            2,     0.6539025, , 
          2.2,     0.6537923, , 
          2.4,     0.6536807, , 
          2.6,     0.6535676, , 
          2.8,     0.6534533, , 
            3,     0.6533378, , 
          3.2,     0.6532213, , 
          3.4,     0.6531039, , 
          3.6,     0.6529857, , 
          3.8,     0.6528668, , 
            4,     0.6527473, , 
          4.2,     0.6526274, , 
          4.4,     0.6525071, , 
          4.6,     0.6523865, , 
          4.8,     0.6522656, , 
            5,     0.6521447, , 
          5.2,     0.6520238, , 
          5.4,     0.6519029, , 
          5.6,     0.6517821, , 

