Alpha,T1-15.8 m/s-VLM2, , 
           -3,     0.8891689, , 
         -2.8,     0.9041596, , 
         -2.6,     0.9191314, , 
         -2.4,     0.9340837, , 
         -2.2,     0.9490161, , 
           -2,     0.9639282, , 
         -1.8,     0.9788197, , 
         -1.6,     0.9936902, , 
         -1.4,      1.008539, , 
         -1.2,      1.023366, , 
           -1,      1.038171, , 
         -0.8,      1.052954, , 
         -0.6,      1.067713, , 
         -0.4,      1.082449, , 
         -0.2,      1.097161, , 
            0,      1.111849, , 
          0.2,      1.126512, , 
          0.4,       1.14115, , 
          0.6,      1.155763, , 
          0.8,      1.170351, , 
            1,      1.184912, , 
          1.2,      1.199447, , 
          1.4,      1.213955, , 
          1.6,      1.228436, , 
          1.8,      1.242889, , 
            2,      1.257314, , 
          2.2,      1.271711, , 
          2.4,      1.286079, , 
          2.6,      1.300418, , 
          2.8,      1.314728, , 
            3,      1.329008, , 
          3.2,      1.343258, , 
          3.4,      1.357477, , 
          3.6,      1.371666, , 
          3.8,      1.385823, , 
            4,      1.399949, , 
          4.2,      1.414042, , 
          4.4,      1.428104, , 
          4.6,      1.442133, , 
          4.8,      1.456129, , 
            5,      1.470092, , 
          5.2,      1.484021, , 
          5.4,      1.497916, , 
          5.6,      1.511777, , 

