Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      17.73211, ,            -2,      15.92061, ,            -2,      22.19726, , 
         -1.8,      14.42155, ,          -1.8,      12.93245, ,          -1.8,      18.13912, , 
         -1.6,      12.18989, ,          -1.6,      10.93018, ,          -1.6,      15.35763, , 
         -1.4,       10.5985, ,          -1.4,      9.509685, ,          -1.4,      13.35104, , 
         -1.2,      9.415689, ,          -1.2,      8.457159, ,          -1.2,      11.84516, , 
           -1,      8.507085, ,            -1,      7.651459, ,            -1,      10.68058, , 
         -0.8,      7.792302, ,          -0.8,      7.019476, ,          -0.8,      9.758488, , 
         -0.6,       7.21937, ,          -0.6,      6.514449, ,          -0.6,      9.014648, , 
         -0.4,      6.753401, ,          -0.4,      6.105062, ,          -0.4,      8.405545, , 
         -0.2,      6.369944, ,          -0.2,      5.769402, ,          -0.2,      7.900792, , 
            0,      6.051535, ,             0,      5.491952, ,             0,      7.478552, , 
          0.2,      5.789039, ,           0.2,      5.271436, ,           0.2,       7.12334, , 
          0.4,      5.580323, ,           0.4,      5.097506, ,           0.4,      6.827284, , 
          0.6,      5.412178, ,           0.6,      4.974154, ,           0.6,      6.583208, , 
          0.8,      5.295699, ,           0.8,      4.910187, ,           0.8,      6.385102, , 
            1,      5.239535, ,             1,      4.880541, ,             1,      6.235816, , 
          1.2,      5.219088, ,           1.2,       4.88363, ,           1.2,      6.131436, , 
          1.4,      5.210943, ,           1.4,      4.896656, ,           1.4,      6.058794, , 
          1.6,      5.232643, ,           1.6,      4.933037, ,           1.6,      6.012633, , 
          1.8,      5.270857, ,           1.8,      4.996006, ,           1.8,      5.989754, , 
            2,      5.322628, ,             2,      5.028564, ,             2,      5.992835, , 
          2.2,      5.369035, ,           2.2,      5.116589, ,           2.2,      6.008964, , 
          2.4,      5.429978, ,           2.4,      5.172174, ,           2.4,      6.043309, , 
          2.6,      5.510257, ,           2.6,      5.247203, ,           2.6,      6.087349, , 
          2.8,      5.575252, ,           2.8,       5.34623, ,           2.8,      6.142498, , 
            3,       5.64517, ,             3,      5.407001, ,             3,      6.201524, , 
          3.2,      5.738647, ,           3.2,      5.501206, ,           3.2,      6.256364, , 
          3.4,      5.809493, ,           3.4,      5.586952, ,           3.4,      6.322087, , 
          3.6,      5.902397, ,           3.6,      5.687791, ,           3.6,      6.391033, , 
          3.8,      5.994764, ,           3.8,      5.780919, ,           3.8,      6.465996, , 
            4,      6.085516, ,             4,      5.885217, ,             4,      6.542354, , 
          4.2,      6.173358, ,           4.2,      5.991075, ,           4.2,      6.626043, , 
          4.4,       6.27649, ,           4.4,      6.093069, ,           4.4,      6.711384, , 
          4.6,      6.381341, ,           4.6,      6.202149, ,           4.6,      6.796531, , 
          4.8,      6.484008, ,           4.8,      6.313975, ,           4.8,       6.88732, , 
            5,      6.593854, ,             5,      6.427427, ,             5,      6.983082, , 
          5.2,       6.70598, ,           5.2,      6.537682, ,           5.2,      7.082922, , 
          5.4,      6.820571, ,           5.4,      6.648588, ,           5.4,      7.185304, , 
          5.6,      6.937981, ,           5.6,      6.775184, ,           5.6,      7.290935, , 
          5.8,      7.058175, ,           5.8,      6.884771, ,           5.8,       7.39985, , 
            6,      7.180504, ,             6,      6.975761, ,             6,      7.512101, , 
          6.2,      7.305642, ,           6.2,      7.060794, ,           6.2,      7.628127, , 
          6.4,      7.433203, ,           6.4,      7.264484, ,           6.4,      7.747657, , 
          6.6,       7.56416, ,           6.6,      7.261391, ,           6.6,      7.871075, , 
          6.8,      7.697946, ,           6.8,      7.257837, ,           6.8,      7.998203, , 
            7,      7.834425, ,             7,      7.345623, ,             7,      8.129118, , 
          7.2,      7.973997, ,           7.2,      7.517748, ,           7.2,      8.264964, , 
          7.4,      8.117276, ,           7.4,      7.850192, ,           7.4,      8.405491, , 
          7.6,      8.265473, ,           7.6,      7.955009, ,           7.6,      8.551546, , 
          7.8,      8.424514, ,           7.8,       8.09785, , , , , 
            8,      8.580199, ,             8,      8.218817, , , , , 

