Alpha,T1-15.8 m/s-VLM2, , 
           -2,    0.03569771, , 
         -1.8,    0.04446739, , 
         -1.6,    0.05323619, , 
         -1.4,    0.06200377, , 
         -1.2,     0.0707698, , 
           -1,    0.07953394, , 
         -0.8,    0.08829585, , 
         -0.6,     0.0970552, , 
         -0.4,     0.1058116, , 
         -0.2,     0.1145649, , 
            0,     0.1233145, , 
          0.2,     0.1320602, , 
          0.4,     0.1408017, , 
          0.6,     0.1495386, , 
          0.8,     0.1582705, , 
            1,     0.1669973, , 
          1.2,     0.1757184, , 
          1.4,     0.1844336, , 
          1.6,     0.1931426, , 
          1.8,      0.201845, , 
            2,     0.2105404, , 
          2.2,     0.2192287, , 
          2.4,     0.2279093, , 
          2.6,      0.236582, , 
          2.8,     0.2452465, , 
            3,     0.2539024, , 
          3.2,     0.2625495, , 
          3.4,     0.2711873, , 
          3.6,     0.2798155, , 
          3.8,     0.2884339, , 
            4,     0.2970421, , 
          4.2,     0.3056397, , 
          4.4,     0.3142265, , 
          4.6,     0.3228021, , 
          4.8,     0.3313662, , 
            5,     0.3399186, , 
          5.2,     0.3484587, , 
          5.4,     0.3569865, , 
          5.6,     0.3655014, , 
          5.8,     0.3740033, , 
            6,     0.3824918, , 
          6.2,     0.3909665, , 
          6.4,     0.3994272, , 
          6.6,     0.4078736, , 
          6.8,     0.4163053, , 
            7,     0.4247221, , 
          7.2,     0.4331236, , 
          7.4,     0.4415096, , 
          7.6,     0.4498796, , 
          7.8,     0.4582335, , 
            8,     0.4665708, , 

