Alpha,T1-15.8 m/s-VLM2, , 
           -2,      13.18171, , 
         -1.8,      10.49594, , 
         -1.6,      8.752594, , 
         -1.4,      7.535847, , 
         -1.2,      6.644761, , 
           -1,       5.96853, , 
         -0.8,      5.441328, , 
         -0.6,      5.021755, , 
         -0.4,       4.69208, , 
         -0.2,       4.46837, , 
            0,      4.366584, , 
          0.2,      4.319185, , 
          0.4,      4.311305, , 
          0.6,      4.354913, , 
          0.8,      4.394722, , 
            1,      4.439497, , 
          1.2,      4.507364, , 
          1.4,      4.546564, , 
          1.6,       4.60997, , 
          1.8,      4.693736, , 
            2,      4.767051, , 
          2.2,      4.853838, , 
          2.4,      4.947546, , 
          2.6,      5.047011, , 
          2.8,      5.153234, , 
            3,      5.265348, , 
          3.2,      5.383692, , 
          3.4,      5.507435, , 
          3.6,      5.636256, , 
          3.8,      5.770823, , 
            4,      5.910358, , 
          4.2,      6.055376, , 
          4.4,      6.207674, , 
          4.6,      6.365021, , 
          4.8,      6.551239, , 
            5,      6.724668, , 
          5.2,      6.917172, , 
          5.4,      7.104793, , 

