Alpha,T1-15.8 m/s-VLM2, , 
           -2,      19.47963, , 
         -1.8,      15.96965, , 
         -1.6,      13.56692, , 
         -1.4,      11.83374, , 
         -1.2,      10.53551, , 
           -1,      9.533138, , 
         -0.8,      8.740519, , 
         -0.6,      8.102258, , 
         -0.4,      7.580906, , 
         -0.2,      7.150161, , 
            0,       6.79104, , 
          0.2,      6.489511, , 
          0.4,      6.235822, , 
          0.6,      6.027898, , 
          0.8,      5.859317, , 
            1,      5.721646, , 
          1.2,      5.626716, , 
          1.4,      5.571917, , 
          1.6,      5.553912, , 
          1.8,      5.555717, , 
            2,      5.567944, , 
          2.2,      5.604016, , 
          2.4,      5.642401, , 
          2.6,      5.700503, , 
          2.8,      5.753957, , 
            3,      5.809279, , 
          3.2,      5.890692, , 
          3.4,       5.98284, , 
          3.6,      6.025233, , 
          3.8,      6.111842, , 
            4,       6.22304, , 
          4.2,      6.283773, , 
          4.4,      6.384077, , 
          4.6,         6.472, , 
          4.8,      6.565142, , 
            5,      6.667072, , 
          5.2,      6.769683, , 
          5.4,      6.861128, , 
          5.6,      6.963105, , 
          5.8,      7.070817, , 
            6,      7.181083, , 
          6.2,      7.290132, , 
          6.4,      7.401553, , 
          6.6,      7.517153, , 
          6.8,      7.634033, , 
            7,       7.75249, , 
          7.2,      7.873133, , 
          7.4,      7.995899, , 
          7.6,      8.120593, , 
          7.8,      8.247544, , 
            8,      8.376441, , 

