Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      24.70065, ,            -2,      22.03469, ,            -2,      31.51997, , 
         -1.8,      17.74422, ,          -1.8,      15.84457, ,          -1.8,      22.60529, , 
         -1.6,       13.5953, ,          -1.6,      12.15366, ,          -1.6,      17.28499, , 
         -1.4,      10.89593, ,          -1.4,      9.754532, ,          -1.4,      13.81985, , 
         -1.2,      9.028628, ,          -1.2,      8.095244, ,          -1.2,      11.41895, , 
           -1,      7.675393, ,            -1,      6.893641, ,            -1,      9.677842, , 
         -0.8,       6.66002, ,          -0.8,      5.992467, ,          -0.8,      8.370108, , 
         -0.6,      5.876835, ,          -0.6,      5.297758, ,          -0.6,      7.360214, , 
         -0.4,       5.25916, ,          -0.4,      4.750224, ,          -0.4,      6.562561, , 
         -0.2,      4.762929, ,          -0.2,      4.310684, ,          -0.2,       5.92079, , 
            0,      4.358113, ,             0,      3.952514, ,             0,      5.396442, , 
          0.2,       4.02618, ,           0.2,      3.664055, ,           0.2,      4.962891, , 
          0.4,      3.756722, ,           0.4,      3.429882, ,           0.4,      4.603453, , 
          0.6,      3.533997, ,           0.6,      3.246474, ,           0.6,      4.304814, , 
          0.8,      3.360071, ,           0.8,      3.114218, ,           0.8,      4.056551, , 
            1,      3.235607, ,             1,      3.012799, ,             1,      3.855341, , 
          1.2,      3.141381, ,           1.2,      2.938453, ,           1.2,      3.694425, , 
          1.4,      3.060976, ,           1.4,      2.875428, ,           1.4,      3.562485, , 
          1.6,      3.003268, ,           1.6,      2.830431, ,           1.6,      3.454031, , 
          1.8,      2.959003, ,           1.8,      2.803898, ,           1.8,      3.365361, , 
            2,      2.925521, ,             2,      2.763034, ,             2,      3.296441, , 
          2.2,      2.891782, ,           2.2,       2.75507, ,           2.2,      3.238855, , 
          2.4,      2.868261, ,           2.4,      2.731321, ,           2.4,      3.194531, , 
          2.6,      2.856793, ,           2.6,      2.719628, ,           2.6,      3.158142, , 
          2.8,      2.838917, ,           2.8,      2.721605, ,           2.8,       3.12988, , 
            3,      2.825076, ,             3,       2.70516, ,             3,      3.105586, , 
          3.2,      2.824241, ,           3.2,      2.706649, ,           3.2,      3.080985, , 
          3.4,       2.81322, ,           3.4,      2.704755, ,           3.4,      3.063385, , 
          3.6,      2.813899, ,           3.6,        2.7109, ,           3.6,      3.048719, , 
          3.8,      2.815027, ,           3.8,      2.713913, ,           3.8,       3.03813, , 
            4,      2.816055, ,             4,      2.722701, ,             4,      3.029239, , 
          4.2,      2.816363, ,           4.2,      2.732585, ,           4.2,      3.024673, , 
          4.4,      2.824211, ,           4.4,      2.741043, ,           4.4,      3.021642, , 
          4.6,      2.833206, ,           4.6,      2.753013, ,           4.6,       3.01923, , 
          4.8,       2.84156, ,           4.8,       2.76643, ,           4.8,      3.019972, , 
            5,      2.853373, ,             5,      2.780739, ,             5,      3.023437, , 
          5.2,      2.866392, ,           5.2,      2.793818, ,           5.2,       3.02912, , 
          5.4,      2.880643, ,           5.4,      2.807342, ,           5.4,      3.036272, , 
          5.6,      2.896225, ,           5.6,      2.827621, ,           5.6,      3.045128, , 
          5.8,      2.913072, ,           5.8,      2.840801, ,           5.8,      3.055633, , 
            6,      2.930868, ,             6,      2.846454, ,             6,      3.067745, , 
          6.2,      2.949854, ,           6.2,      2.849964, ,           6.2,      3.081584, , 
          6.4,      2.969833, ,           6.4,      2.901687, ,           6.4,      3.096981, , 
          6.6,      2.991161, ,           6.6,      2.870116, ,           6.6,      3.114038, , 
          6.8,      3.013573, ,           6.8,      2.839367, ,           6.8,      3.132629, , 
            7,      3.036983, ,             7,      2.845339, ,             7,      3.152739, , 
          7.2,      3.061518, ,           7.2,      2.884258, ,           7.2,      3.174768, , 
          7.4,      3.087384, ,           7.4,      2.984495, ,           7.4,      3.198567, , 
          7.6,      3.115009, ,           7.6,      2.996457, ,           7.6,      3.224412, , 
          7.8,      3.146596, ,           7.8,      3.022912, , , , , 
            8,      3.176711, ,             8,       3.04102, , , , , 

