Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,    0.05545397, ,            -2,    0.05545397, ,            -2,    0.05545397, , 
         -1.8,    0.07051178, ,          -1.8,    0.07051178, ,          -1.8,    0.07051178, , 
         -1.6,    0.08556867, ,          -1.6,    0.08556867, ,          -1.6,    0.08556867, , 
         -1.4,     0.1006242, ,          -1.4,     0.1006242, ,          -1.4,     0.1006242, , 
         -1.2,     0.1156781, ,          -1.2,     0.1156781, ,          -1.2,     0.1156781, , 
           -1,     0.1307297, ,            -1,     0.1307297, ,            -1,     0.1307297, , 
         -0.8,     0.1457788, ,          -0.8,     0.1457788, ,          -0.8,     0.1457788, , 
         -0.6,     0.1608249, ,          -0.6,     0.1608249, ,          -0.6,     0.1608249, , 
         -0.4,     0.1758676, ,          -0.4,     0.1758676, ,          -0.4,     0.1758676, , 
         -0.2,     0.1909065, ,          -0.2,     0.1909065, ,          -0.2,     0.1909065, , 
            0,     0.2059411, ,             0,     0.2059411, ,             0,     0.2059411, , 
          0.2,     0.2209711, ,           0.2,     0.2209711, ,           0.2,     0.2209711, , 
          0.4,     0.2359959, ,           0.4,     0.2359959, ,           0.4,     0.2359959, , 
          0.6,     0.2510153, ,           0.6,     0.2510153, ,           0.6,     0.2510153, , 
          0.8,     0.2660288, ,           0.8,     0.2660288, ,           0.8,     0.2660288, , 
            1,      0.281036, ,             1,      0.281036, ,             1,      0.281036, , 
          1.2,     0.2960364, ,           1.2,     0.2960364, ,           1.2,     0.2960364, , 
          1.4,     0.3110297, ,           1.4,     0.3110297, ,           1.4,     0.3110297, , 
          1.6,     0.3260154, ,           1.6,     0.3260154, ,           1.6,     0.3260154, , 
          1.8,     0.3409931, ,           1.8,     0.3409931, ,           1.8,     0.3409931, , 
            2,     0.3559625, ,             2,     0.3559625, ,             2,     0.3559625, , 
          2.2,      0.370923, ,           2.2,      0.370923, ,           2.2,      0.370923, , 
          2.4,     0.3858743, ,           2.4,     0.3858743, ,           2.4,     0.3858743, , 
          2.6,      0.400816, ,           2.6,      0.400816, ,           2.6,      0.400816, , 
          2.8,     0.4157477, ,           2.8,     0.4157477, ,           2.8,     0.4157477, , 
            3,     0.4306689, ,             3,     0.4306689, ,             3,     0.4306689, , 
          3.2,     0.4455793, ,           3.2,     0.4455793, ,           3.2,     0.4455793, , 
          3.4,     0.4604784, ,           3.4,     0.4604784, ,           3.4,     0.4604784, , 
          3.6,     0.4753659, ,           3.6,     0.4753659, ,           3.6,     0.4753659, , 
          3.8,     0.4902413, ,           3.8,     0.4902413, ,           3.8,     0.4902413, , 
            4,     0.5051042, ,             4,     0.5051042, ,             4,     0.5051042, , 
          4.2,     0.5199542, ,           4.2,     0.5199542, ,           4.2,     0.5199542, , 
          4.4,     0.5347909, ,           4.4,     0.5347909, ,           4.4,     0.5347909, , 
          4.6,     0.5496139, ,           4.6,     0.5496139, ,           4.6,     0.5496139, , 
          4.8,     0.5644229, , , , ,           4.8,     0.5644229, , 
            5,     0.5792174, , , , ,             5,     0.5792174, , 
          5.2,     0.5939969, , , , ,           5.2,     0.5939969, , 
          5.4,     0.6087612, , , , , , , , 
          5.6,     0.6235098, , , , , , , , 

