Alpha,T1-15.8 m/s-VLM2, , 
           -2,      2.827107, , 
         -1.8,        3.4944, , 
         -1.6,      4.143972, , 
         -1.4,      4.772689, , 
         -1.2,      5.376918, , 
           -1,      5.954606, , 
         -0.8,      6.504263, , 
         -0.6,      7.024382, , 
         -0.4,      7.513751, , 
         -0.2,      7.971574, , 
            0,      8.397422, , 
          0.2,      8.791195, , 
          0.4,      9.151861, , 
          0.6,      9.470006, , 
          0.8,      9.744465, , 
            1,      9.980553, , 
          1.2,      10.15005, , 
          1.4,      10.25052, , 
          1.6,      10.28396, , 
          1.8,       10.2806, , 
            2,      10.25788, , 
          2.2,      10.19143, , 
          2.4,      10.12166, , 
          2.6,      10.01782, , 
          2.8,      9.924133, , 
            3,      9.828984, , 
          3.2,      9.692199, , 
          3.4,      9.541854, , 
          3.6,      9.474225, , 
          3.8,      9.338968, , 
            4,      9.170808, , 
          4.2,      9.081467, , 
          4.4,      8.937623, , 
          4.6,      8.815186, , 
          4.8,      8.689044, , 
            5,      8.555021, , 
          5.2,      8.424163, , 
          5.4,      8.310827, , 
          5.6,      8.187931, , 
          5.8,      8.061956, , 
            6,      7.936888, , 
          6.2,      7.816903, , 
          6.4,      7.697939, , 
          6.6,      7.578222, , 
          6.8,      7.460844, , 
            7,      7.345472, , 
          7.2,      7.231518, , 
          7.4,      7.119067, , 
          7.6,      7.008308, , 
          7.8,      6.898963, , 
            8,      6.791309, , 

