Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,       14.9521, ,            -2,      13.33424, ,            -2,      12.96022, ,            -2,      22.36199, ,            -2,      19.08945, , 
         -1.8,       10.5798, ,          -1.8,      9.443351, ,          -1.8,      9.180457, ,          -1.8,      15.78548, ,          -1.8,      13.48664, , 
         -1.6,       8.02779, ,          -1.6,      7.174203, ,          -1.6,      6.976075, ,          -1.6,      11.94171, ,          -1.6,       10.2129, , 
         -1.4,      6.390429, ,          -1.4,      5.718748, ,          -1.4,      5.563363, ,          -1.4,      9.471064, ,          -1.4,      8.109871, , 
         -1.2,      5.268059, ,          -1.2,      4.721315, ,          -1.2,      4.594932, ,          -1.2,      7.775826, ,          -1.2,      6.667656, , 
           -1,      4.461245, ,            -1,      4.004568, ,            -1,       3.89907, ,            -1,      6.555984, ,            -1,      5.630174, , 
         -0.8,      3.859733, ,          -0.8,      3.470443, ,          -0.8,      3.380577, ,          -0.8,       5.64535, ,          -0.8,      4.855841, , 
         -0.6,      3.398201, ,          -0.6,      3.060818, ,          -0.6,      2.982982, ,          -0.6,      4.945606, ,          -0.6,      4.261018, , 
         -0.4,      3.035823, ,          -0.4,      2.739483, ,          -0.4,      2.671313, ,          -0.4,      4.395354, ,          -0.4,      3.793563, , 
         -0.2,      2.749853, ,          -0.2,      2.490309, ,          -0.2,      2.430872, ,          -0.2,      3.954908, ,          -0.2,      3.420025, , 
            0,       2.52592, ,             0,      2.304357, ,             0,      2.257617, ,             0,      3.598372, ,             0,       3.12063, , 
          0.2,      2.362031, ,           0.2,      2.179149, ,           0.2,      2.141099, ,           0.2,      3.310101, ,           0.2,      2.882911, , 
          0.4,      2.256186, ,           0.4,      2.091187, ,           0.4,       2.05957, ,           0.4,      3.082828, ,           0.4,      2.702314, , 
          0.6,      2.169433, ,           0.6,      2.030338, ,           0.6,      2.003768, ,           0.6,      2.907204, ,           0.6,      2.563514, , 
          0.8,      2.108875, ,           0.8,      1.980857, ,           0.8,      1.946774, ,           0.8,      2.767334, ,           0.8,      2.454232, , 
            1,      2.070318, ,             1,       1.94368, ,             1,       1.90634, ,             1,      2.655733, ,             1,      2.370791, , 
          1.2,      2.036268, ,           1.2,      1.916462, ,           1.2,      1.885601, ,           1.2,      2.565499, ,           1.2,      2.306075, , 
          1.4,      2.003632, ,           1.4,      1.898018, ,           1.4,       1.87056, ,           1.4,       2.49163, ,           1.4,      2.256301, , 
          1.6,      1.981076, ,           1.6,      1.880137, , , , ,           1.6,       2.43059, ,           1.6,      2.217683, , 
          1.8,      1.967332, ,           1.8,      1.863435, , , , ,           1.8,      2.379376, ,           1.8,      2.188095, , 
            2,      1.952902, ,             2,      1.860093, , , , ,             2,      2.335846, ,             2,      2.157174, , 
          2.2,      1.940829, ,           2.2,      1.852381, , , , ,           2.2,      2.299168, ,           2.2,      2.133493, , 
          2.4,      1.927673, ,           2.4,      1.853535, , , , ,           2.4,      2.268424, ,           2.4,      2.114335, , 
          2.6,      1.924116, ,           2.6,      1.850725, , , , ,           2.6,      2.242573, ,           2.6,      2.098827, , 
          2.8,      1.922905, ,           2.8,      1.853183, , , , ,           2.8,      2.221039, ,           2.8,      2.085852, , 
            3,      1.922873, ,             3,       1.85714, , , , ,             3,      2.203454, ,             3,      2.076853, , 
          3.2,       1.92578, ,           3.2,      1.863671, , , , ,           3.2,      2.189636, ,           3.2,      2.071134, , 
          3.4,      1.930567, ,           3.4,      1.871987, , , , ,           3.4,      2.179033, ,           3.4,      2.067447, , 
          3.6,      1.937369, ,           3.6,         1.879, , , , ,           3.6,      2.171762, ,           3.6,      2.066501, , 
          3.8,       1.94593, ,           3.8,      1.888633, , , , ,           3.8,      2.167084, ,           3.8,      2.067794, , 
            4,       1.95628, ,             4,      1.906018, , , , ,             4,      2.165119, ,             4,      2.071316, , 
          4.2,      1.968209, ,           4.2,      1.893814, , , , ,           4.2,       2.16568, ,           4.2,      2.077019, , 
          4.4,      1.981526, ,           4.4,      1.899229, , , , ,           4.4,      2.168602, ,           4.4,      2.084723, , 
          4.6,      1.996231, ,           4.6,      1.912254, , , , ,           4.6,      2.173855, ,           4.6,      2.094335, , 
          4.8,      2.012186, ,           4.8,      1.883149, , , , ,           4.8,      2.181617, ,           4.8,      2.105861, , 
            5,      2.029514, ,             5,      1.861921, , , , ,             5,      2.191742, ,             5,      2.119326, , 
          5.2,      2.047981, ,           5.2,      1.895698, , , , ,           5.2,      2.203973, ,           5.2,      2.134537, , 
          5.4,      2.067961, ,           5.4,      1.942533, , , , ,           5.4,      2.218611, ,           5.4,      2.151682, , 
          5.6,      2.091027, ,           5.6,      1.977547, , , , ,           5.6,      2.235716, ,           5.6,      2.170827, , 
          5.8,       2.11262, , , , , , , ,           5.8,      2.255579, ,           5.8,      2.192178, , 
            6,      2.141451, , , , , , , ,             6,      2.278749, ,             6,      2.216173, , 
          6.2,      2.171108, , , , , , , , , , , , , , 

