Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      4.164737, ,            -2,       4.67109, ,            -2,      3.260794, , 
         -1.8,      5.258678, ,          -1.8,      5.893042, ,          -1.8,       4.12292, , 
         -1.6,      6.322294, ,          -1.6,      7.077039, ,          -1.6,      4.966616, , 
         -1.4,      7.352528, ,          -1.4,       8.22024, ,          -1.4,      5.788615, , 
         -1.2,      8.344014, ,          -1.2,      9.316501, ,          -1.2,      6.584932, , 
           -1,      9.292131, ,            -1,       10.3606, ,            -1,        7.3524, , 
         -0.8,      10.19314, ,          -0.8,      11.34843, ,          -0.8,      8.088201, , 
         -0.6,      11.04409, ,          -0.6,      12.27661, ,          -0.6,      8.789229, , 
         -0.4,      11.82725, ,          -0.4,      13.10376, ,          -0.4,      9.450827, , 
         -0.2,      12.47545, ,          -0.2,      13.65343, ,          -0.2,        10.055, , 
            0,      12.84619, ,             0,      13.92368, ,             0,      10.54372, , 
          0.2,      13.00628, ,           0.2,      13.98724, ,           0.2,      10.88884, , 
          0.4,      13.07726, ,           0.4,      13.93894, ,           0.4,      11.11945, , 
          0.6,      13.00103, ,           0.6,       13.8721, ,           0.6,      11.25158, , 
          0.8,      12.84925, ,           0.8,      13.71591, ,           0.8,      11.29821, , 
            1,      12.75155, ,             1,      13.55869, ,             1,      11.28228, , 
          1.2,      12.61526, ,           1.2,      13.31016, ,           1.2,      11.21586, , 
          1.4,      12.42384, ,           1.4,      13.09867, ,           1.4,      11.13165, , 
          1.6,      12.29503, ,           1.6,      12.86365, ,           1.6,      11.05334, , 
          1.8,      12.10334, ,           1.8,      12.65618, ,           1.8,      10.94921, , 
            2,      11.88515, ,             2,       12.4151, ,             2,      10.83858, , 
          2.2,      11.69094, ,           2.2,      12.16814, ,           2.2,      10.70724, , 
          2.4,      11.47846, ,           2.4,       11.9154, ,           2.4,      10.56628, , 
          2.6,      11.25952, ,           2.6,      11.65978, ,           2.6,       10.4197, , 
          2.8,      11.03571, ,           2.8,      11.41068, ,           2.8,      10.26414, , 
            3,      10.80809, ,             3,      11.17766, ,             3,      10.10016, , 
          3.2,      10.57864, ,           3.2,      10.88906, ,           3.2,      9.929846, , 
          3.4,      10.34814, ,           3.4,       10.7478, ,           3.4,      9.753854, , 
          3.6,       10.1177, ,           3.6,      10.62997, ,           3.6,      9.573065, , 
          3.8,      9.888342, ,           3.8,      10.53912, ,           3.8,      9.388849, , 
            4,      9.661417, ,             4,      10.47324, ,             4,      9.201846, , 
          4.2,       9.43621, ,           4.2,      10.47988, ,           4.2,      9.011912, , 
          4.4,      9.213715, ,           4.4,      10.06006, ,           4.4,      8.820291, , 
          4.6,       8.99053, ,           4.6,      9.580633, ,           4.6,      8.626741, , 
          4.8,      8.771548, , , , ,           4.8,      8.432313, , 
            5,      8.533614, , , , ,             5,      8.235067, , 
          5.2,      8.301296, , , , ,           5.2,      8.035589, , 
          5.4,      8.093369, , , , , , , , 
          5.6,       7.86385, , , , , , , , 

