Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      11.00261, ,            -2,      9.809906, ,            -2,       14.0527, , 
         -1.8,      7.727554, ,          -1.8,       6.89571, ,          -1.8,      9.856294, , 
         -1.6,      5.834684, ,          -1.6,      5.212433, ,          -1.6,      7.427307, , 
         -1.4,      4.626594, ,          -1.4,       4.13822, ,          -1.4,      5.876563, , 
         -1.2,      3.802322, ,          -1.2,      3.405423, ,          -1.2,      4.818064, , 
           -1,      3.211788, ,            -1,      2.880563, ,            -1,      4.059131, , 
         -0.8,      2.772645, ,          -0.8,      2.490385, ,          -0.8,       3.49422, , 
         -0.6,      2.436367, ,          -0.6,      2.191766, ,          -0.6,      3.061413, , 
         -0.4,      2.175569, ,          -0.4,      1.963634, ,          -0.4,      2.722618, , 
         -0.2,      1.979625, ,          -0.2,      1.808829, ,          -0.2,      2.456161, , 
            0,      1.850987, ,             0,      1.707748, ,             0,      2.255196, , 
          0.2,      1.764935, ,           0.2,      1.641155, ,           0.2,      2.108144, , 
          0.4,      1.698557, ,           0.4,      1.593556, ,           0.4,      1.997624, , 
          0.6,      1.656614, ,           0.6,      1.552591, ,           0.6,      1.914193, , 
          0.8,      1.628198, ,           0.8,      1.525318, ,           0.8,      1.851721, , 
            1,      1.596267, ,             1,      1.501242, ,             1,      1.804145, , 
          1.2,      1.572102, ,           1.2,      1.490025, ,           1.2,      1.768253, , 
          1.4,      1.557373, ,           1.4,      1.477139, ,           1.4,      1.738157, , 
          1.6,      1.537095, ,           1.6,       1.46915, ,           1.6,      1.709766, , 
          1.8,      1.526762, ,           1.8,      1.460071, ,           1.8,      1.687694, , 
            2,      1.521748, ,             2,       1.45679, ,             2,      1.668687, , 
          2.2,      1.515508, ,           2.2,      1.456074, ,           2.2,       1.65474, , 
          2.4,      1.513363, ,           2.4,      1.457867, ,           2.4,       1.64401, , 
          2.6,       1.51376, ,           2.6,      1.461795, ,           2.6,      1.635769, , 
          2.8,      1.516471, ,           2.8,      1.466638, ,           2.8,      1.630466, , 
            3,      1.521348, ,             3,      1.471047, ,             3,      1.627981, , 
          3.2,      1.528119, ,           3.2,      1.484555, ,           3.2,      1.627962, , 
          3.4,      1.536676, ,           3.4,      1.479535, ,           3.4,      1.630304, , 
          3.6,      1.546869, ,           3.6,      1.472324, ,           3.6,      1.634874, , 
          3.8,      1.558551, ,           3.8,      1.462312, ,           3.8,      1.641467, , 
            4,      1.571513, ,             4,      1.449699, ,             4,          1.65, , 
          4.2,      1.585876, ,           4.2,      1.427942, ,           4.2,      1.660542, , 
          4.4,      1.601484, ,           4.4,      1.466753, ,           4.4,      1.672917, , 
          4.6,      1.618957, ,           4.6,       1.51924, ,           4.6,      1.687228, , 
          4.8,       1.63746, , , , ,           4.8,      1.703336, , 
            5,      1.661482, , , , ,             5,      1.721716, , 
          5.2,      1.686597, , , , ,           5.2,      1.742367, , 
          5.4,      1.708821, , , , , , , , 
          5.6,      1.737771, , , , , , , , 

