Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.269654, , 
         -1.8,      5.397654, , 
         -1.6,      6.495148, , 
         -1.4,      7.559205, , 
         -1.2,      8.584007, , 
           -1,      9.564898, , 
         -0.8,      10.49807, , 
         -0.6,      11.38028, , 
         -0.4,      12.18386, , 
         -0.2,      12.79652, , 
            0,      13.09601, , 
          0.2,      13.24028, , 
          0.4,      13.26457, , 
          0.6,      13.13124, , 
          0.8,      13.01183, , 
            1,      12.88008, , 
          1.2,      12.68536, , 
          1.4,      12.57553, , 
          1.6,      12.40183, , 
          1.8,      12.17954, , 
            2,      11.99138, , 
          2.2,      11.77597, , 
          2.4,      11.55185, , 
          2.6,      11.32304, , 
          2.8,      11.08842, , 
            3,      10.85102, , 
          3.2,      10.61113, , 
          3.4,      10.37129, , 
          3.6,      10.13276, , 
          3.8,      9.894932, , 
            4,      9.659721, , 
          4.2,      9.426713, , 
          4.4,      9.193687, , 
          4.6,      8.964603, , 
          4.8,      8.707646, , 
            5,       8.48108, , 
          5.2,       8.24284, , 
          5.4,      8.023008, , 

