Alpha,T1-15.8 m/s-VLM2, , 
           -2,      10.15578, , 
         -1.8,      7.120579, , 
         -1.6,      5.369844, , 
         -1.4,      4.253833, , 
         -1.2,      3.493157, , 
           -1,      2.948553, , 
         -0.8,       2.54375, , 
         -0.6,      2.233902, , 
         -0.4,      1.995195, , 
         -0.2,      1.823203, , 
            0,      1.715159, , 
          0.2,      1.637685, , 
          0.4,      1.581731, , 
          0.6,      1.549198, , 
          0.8,      1.518611, , 
            1,      1.492579, , 
          1.2,      1.476557, , 
          1.4,      1.453075, , 
          1.6,      1.439133, , 
          1.8,      1.432825, , 
            2,      1.424353, , 
          2.2,      1.420831, , 
          2.4,      1.420036, , 
          2.6,      1.421448, , 
          2.8,        1.4252, , 
            3,      1.430907, , 
          3.2,      1.438546, , 
          3.4,      1.447787, , 
          3.6,       1.45846, , 
          3.8,      1.470663, , 
            4,      1.484125, , 
          4.2,      1.498917, , 
          4.4,      1.515422, , 
          4.6,      1.533029, , 
          4.8,      1.557408, , 
            5,      1.578442, , 
          5.2,      1.603714, , 
          5.4,      1.627536, , 

