Alpha,T1-15.8 m/s-VLM2, , 
           -2,    0.05697967, , 
         -1.8,     0.0725255, , 
         -1.6,     0.0880704, , 
         -1.4,      0.103614, , 
         -1.2,     0.1191558, , 
           -1,     0.1346954, , 
         -0.8,     0.1502325, , 
         -0.6,     0.1657665, , 
         -0.4,     0.1812971, , 
         -0.2,     0.1968239, , 
            0,     0.2123465, , 
          0.2,     0.2278644, , 
          0.4,     0.2433771, , 
          0.6,     0.2588844, , 
          0.8,     0.2743858, , 
            1,     0.2898809, , 
          1.2,     0.3053692, , 
          1.4,     0.3208504, , 
          1.6,      0.336324, , 
          1.8,     0.3517897, , 
            2,     0.3672469, , 
          2.2,     0.3826954, , 
          2.4,     0.3981346, , 
          2.6,     0.4135643, , 
          2.8,     0.4289839, , 
            3,     0.4443931, , 
          3.2,     0.4597914, , 
          3.4,     0.4751785, , 
          3.6,     0.4905539, , 
          3.8,     0.5059173, , 
            4,     0.5212682, , 
          4.2,     0.5366062, , 
          4.4,      0.551931, , 
          4.6,     0.5672421, , 
          4.8,     0.5825391, , 
            5,     0.5978216, , 
          5.2,     0.6130893, , 
          5.4,     0.6283417, , 

