Alpha,T1-15.8 m/s-VLM2, , 
           -2,    0.02894934, , 
         -1.8,    0.03913716, , 
         -1.6,    0.04932449, , 
         -1.4,    0.05951097, , 
         -1.2,    0.06969621, , 
           -1,    0.07987985, , 
         -0.8,    0.09006152, , 
         -0.6,     0.1002409, , 
         -0.4,     0.1104175, , 
         -0.2,      0.120591, , 
            0,     0.1307611, , 
          0.2,     0.1409274, , 
          0.4,     0.1510895, , 
          0.6,      0.161247, , 
          0.8,     0.1713996, , 
            1,      0.181547, , 
          1.2,     0.1916887, , 
          1.4,     0.2018243, , 
          1.6,     0.2119536, , 
          1.8,     0.2220761, , 
            2,     0.2321915, , 
          2.2,     0.2422994, , 
          2.4,     0.2523995, , 
          2.6,     0.2624913, , 
          2.8,     0.2725746, , 
            3,      0.282649, , 
          3.2,      0.292714, , 
          3.4,     0.3027694, , 
          3.6,     0.3128148, , 
          3.8,     0.3228498, , 
            4,     0.3328741, , 
          4.2,     0.3428872, , 
          4.4,      0.352889, , 
          4.6,     0.3628789, , 
          4.8,     0.3728567, , 
            5,      0.382822, , 
          5.2,     0.3927744, , 
          5.4,     0.4027136, , 
          5.6,     0.4126392, , 
          5.8,     0.4225509, , 
            6,     0.4324484, , 
          6.2,     0.4423313, , 
          6.4,     0.4521992, , 
          6.6,     0.4620518, , 
          6.8,     0.4718888, , 
            7,     0.4817098, , 
          7.2,     0.4915144, , 
          7.4,     0.5013025, , 
          7.6,     0.5110735, , 
          7.8,     0.5208272, , 
            8,     0.5305632, , 

