Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      20.06795, ,            -2,      18.03585, ,            -2,      24.96129, , 
         -1.8,      15.02393, ,          -1.8,      13.46275, ,          -1.8,      18.86016, , 
         -1.6,      12.03193, ,          -1.6,      10.77399, ,          -1.6,      15.15348, , 
         -1.4,      10.07074, ,          -1.4,      9.019788, ,          -1.4,      12.69256, , 
         -1.2,       8.69709, ,          -1.2,      7.795084, ,          -1.2,       10.9542, , 
           -1,      7.688935, ,            -1,      6.898547, ,            -1,      9.669748, , 
         -0.8,       6.92299, ,          -0.8,      6.219101, ,          -0.8,      8.688669, , 
         -0.6,      6.326083, ,          -0.6,      5.692929, ,          -0.6,      7.920009, , 
         -0.4,      5.861365, ,          -0.4,      5.292915, ,          -0.4,      7.307944, , 
         -0.2,       5.52082, ,          -0.2,      5.041107, ,          -0.2,      6.825556, , 
            0,      5.303076, ,             0,      4.897442, ,             0,       6.46705, , 
          0.2,      5.176224, ,           0.2,      4.827897, ,           0.2,      6.210504, , 
          0.4,      5.107806, ,           0.4,      4.785183, ,           0.4,      6.024644, , 
          0.6,      5.077687, ,           0.6,      4.762901, ,           0.6,      5.894997, , 
          0.8,      5.082559, ,           0.8,      4.783229, ,           0.8,      5.814179, , 
            1,      5.106099, ,             1,      4.798965, ,             1,      5.768213, , 
          1.2,      5.122421, ,           1.2,      4.812611, ,           1.2,      5.746274, , 
          1.4,      5.188064, ,           1.4,      4.863868, ,           1.4,      5.745352, , 
          1.6,      5.196722, ,           1.6,      4.924528, ,           1.6,      5.761578, , 
          1.8,      5.235151, ,           1.8,      4.986971, ,           1.8,      5.790042, , 
            2,      5.289836, ,             2,      5.058891, ,             2,      5.828717, , 
          2.2,       5.35793, ,           2.2,      5.133958, ,           2.2,      5.871566, , 
          2.4,      5.433489, ,           2.4,       5.21724, ,           2.4,      5.924902, , 
          2.6,       5.50904, ,           2.6,       5.30378, ,           2.6,      5.983991, , 
          2.8,      5.591554, ,           2.8,      5.396777, ,           2.8,      6.047219, , 
            3,      5.682428, ,             3,      5.491787, ,             3,      6.116177, , 
          3.2,      5.782641, ,           3.2,       5.59178, ,           3.2,      6.194282, , 
          3.4,      5.892113, ,           3.4,      5.707068, ,           3.4,      6.280083, , 
          3.6,      6.002517, ,           3.6,      5.804946, ,           3.6,      6.371533, , 
          3.8,       6.11413, ,           3.8,      5.995594, ,           3.8,      6.465995, , 
            4,      6.226256, ,             4,      6.142884, ,             4,      6.563331, , 
          4.2,      6.338768, ,           4.2,      6.241182, ,           4.2,      6.663265, , 
          4.4,      6.458167, ,           4.4,      6.439264, ,           4.4,       6.77116, , 
          4.6,      6.585147, ,           4.6,       6.69714, ,           4.6,       6.88913, , 
          4.8,      6.739432, ,           4.8,      6.731923, ,           4.8,      7.016368, , 
            5,      6.897945, ,             5,      6.791351, ,             5,      7.146263, , 
          5.2,      7.058421, ,           5.2,      6.907627, ,           5.2,      7.278391, , 
          5.4,      7.225373, , , , ,           5.4,      7.412592, , 
          5.6,      7.386916, , , , ,           5.6,      7.549383, , 
          5.8,      7.578266, , , , ,           5.8,      7.698159, , 
            6,      7.772732, , , , ,             6,       7.86184, , 
          6.2,       7.99472, , , , ,           6.2,      8.036408, , 
          6.4,      8.202773, , , , ,           6.4,      8.224592, , 
          6.6,      8.550853, , , , , , , , 
          6.8,      8.780523, , , , , , , , 
            7,      9.014371, , , , , , , , 
          7.2,      9.302345, , , , , , , , 
          7.4,      9.617533, , , , , , , , 
          7.6,      9.918667, , , , , , , , 
          7.8,      10.18668, , , , , , , , 
            8,      10.58792, , , , , , , , 

