Alpha,T1-15.8 m/s-VLM2, , 
           -2,      17.83538, , 
         -1.8,      11.09638, , 
         -1.6,      7.777222, , 
         -1.4,      5.863066, , 
         -1.2,      4.645148, , 
           -1,      3.815874, , 
         -0.8,      3.222552, , 
         -0.6,      2.785438, , 
         -0.4,      2.473906, , 
         -0.2,      2.267455, , 
            0,      2.120721, , 
          0.2,      2.016127, , 
          0.4,      1.937918, , 
          0.6,      1.883899, , 
          0.8,      1.827195, , 
            1,       1.79421, , 
          1.2,      1.740489, , 
          1.4,      1.711533, , 
          1.6,      1.690848, , 
          1.8,      1.669799, , 
            2,      1.654965, , 
          2.2,      1.644021, , 
          2.4,      1.636682, , 
          2.6,      1.634925, , 
          2.8,      1.636485, , 
            3,      1.639154, , 
          3.2,      1.642588, , 
          3.4,      1.646825, , 
          3.6,      1.651393, , 
          3.8,      1.659791, , 
            4,      1.676826, , 
          4.2,      1.695769, , 
          4.4,      1.715277, , 
          4.6,      1.735174, , 
          4.8,      1.759461, , 
            5,       1.78878, , 
          5.2,      1.819213, , 
          5.4,       1.85416, , 
          5.6,      1.881737, , 
          5.8,      1.913776, , 
            6,      1.972175, , 
          6.2,      2.005595, , 
          6.4,      2.066128, , 
          6.6,      2.109844, , 
          6.8,       2.19314, , 
            7,      2.241032, , 
          7.2,      2.295434, , 

