Alpha,T1-15.8 m/s-VLM2, , 
           -2,      2.277867, , 
         -1.8,      3.060689, , 
         -1.6,      3.826285, , 
         -1.4,      4.569999, , 
         -1.2,      5.288534, , 
           -1,      5.978613, , 
         -0.8,      6.637195, , 
         -0.6,      7.261965, , 
         -0.4,      7.851065, , 
         -0.2,      8.401918, , 
            0,      8.898996, , 
          0.2,      9.335818, , 
          0.4,      9.687968, , 
          0.6,      9.931139, , 
          0.8,      10.08953, , 
            1,        10.181, , 
          1.2,      10.21687, , 
          1.4,      10.20983, , 
          1.6,      10.15494, , 
          1.8,      10.10962, , 
            2,       10.0338, , 
          2.2,      9.949705, , 
          2.4,      9.855375, , 
          2.6,      9.779454, , 
          2.8,      9.680196, , 
            3,      9.563995, , 
          3.2,      9.451439, , 
          3.4,      9.345404, , 
          3.6,      9.219687, , 
          3.8,      9.092982, , 
            4,      8.964589, , 
          4.2,      8.833791, , 
          4.4,      8.694818, , 
          4.6,      8.558802, , 
          4.8,      8.420341, , 
            5,      8.282902, , 
          5.2,       8.14992, , 
          5.4,      8.019838, , 
          5.6,      7.894121, , 
          5.8,      7.771016, , 
            6,       7.64663, , 
          6.2,      7.519121, , 
          6.4,      7.395618, , 
          6.6,      7.265152, , 
          6.8,      7.124993, , 
            7,      6.990918, , 
          7.2,      6.862424, , 
          7.4,      6.735104, , 
          7.6,      6.606711, , 
          7.8,      6.477401, , 
            8,      6.341265, , 

