Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      24.21779, ,            -2,      21.58581, ,            -2,      30.85848, , 
         -1.8,      15.20593, ,          -1.8,      13.56262, ,          -1.8,      19.35321, , 
         -1.6,      10.71665, ,          -1.6,      9.567785, ,          -1.6,      13.61697, , 
         -1.4,      8.110061, ,          -1.4,      7.248745, ,          -1.4,      10.28476, , 
         -1.2,      6.443771, ,          -1.2,      5.766662, ,          -1.2,      8.153244, , 
           -1,      5.305581, ,            -1,      4.754579, ,            -1,       6.69599, , 
         -0.8,      4.489386, ,          -0.8,      4.029122, ,          -0.8,      5.650317, , 
         -0.6,      3.882268, ,          -0.6,      3.490993, ,          -0.6,       4.87175, , 
         -0.4,      3.423142, ,          -0.4,      3.089159, ,          -0.4,      4.276286, , 
         -0.2,      3.082399, ,          -0.2,       2.81311, ,          -0.2,      3.817135, , 
            0,      2.841394, ,             0,      2.622949, ,             0,        3.4699, , 
          0.2,      2.670125, ,           0.2,      2.489558, ,           0.2,      3.207504, , 
          0.4,      2.543644, ,           0.4,      2.382206, ,           0.4,      3.003346, , 
          0.6,      2.446905, ,           0.6,      2.294488, ,           0.6,      2.843361, , 
          0.8,      2.374995, ,           0.8,      2.234451, ,           0.8,      2.719078, , 
            1,      2.317867, ,             1,      2.177771, ,             1,       2.62035, , 
          1.2,      2.262487, ,           1.2,      2.124982, ,           1.2,      2.539788, , 
          1.4,      2.232924, ,           1.4,      2.092695, ,           1.4,      2.474315, , 
          1.6,      2.182186, ,           1.6,      2.067306, ,           1.6,      2.420905, , 
          1.8,      2.147376, ,           1.8,      2.045048, ,           1.8,      2.376466, , 
            2,      2.121822, ,             2,      2.028693, ,             2,      2.339404, , 
          2.2,      2.103692, ,           2.2,      2.015271, ,           2.2,      2.306718, , 
          2.4,      2.090139, ,           2.4,      2.006481, ,           2.4,      2.280472, , 
          2.6,      2.077984, ,           2.6,      2.000108, ,           2.6,      2.258391, , 
          2.8,      2.069683, ,           2.8,      1.997151, ,           2.8,      2.239556, , 
            3,      2.065484, ,             3,      1.995755, ,             3,      2.224307, , 
          3.2,      2.065483, ,           3.2,      1.996867, ,           3.2,      2.213629, , 
          3.4,      2.069405, ,           3.4,      2.003975, ,           3.4,      2.206729, , 
          3.6,      2.074134, ,           3.6,      2.005387, ,           3.6,      2.202672, , 
          3.8,      2.079704, ,           3.8,      2.039085, ,           3.8,      2.200384, , 
            4,       2.08582, ,             4,      2.057674, ,             4,       2.19971, , 
          4.2,      2.092399, ,           4.2,      2.059929, ,           4.2,      2.200463, , 
          4.4,      2.101539, ,           4.4,      2.095335, ,           4.4,      2.204321, , 
          4.6,      2.113344, ,           4.6,      2.149612, ,           4.6,      2.211825, , 
          4.8,      2.134003, ,           4.8,      2.131603, ,           4.8,      2.222558, , 
            5,      2.155889, ,             5,      2.122258, ,             5,      2.234296, , 
          5.2,      2.178251, ,           5.2,      2.131257, ,           5.2,      2.246859, , 
          5.4,       2.20246, , , , ,           5.4,      2.260162, , 
          5.6,      2.224832, , , , ,           5.6,      2.274329, , 
          5.8,      2.256035, , , , ,           5.8,      2.292157, , 
            6,      2.287833, , , , ,             6,      2.314391, , 
          6.2,      2.327409, , , , ,           6.2,      2.339705, , 
          6.4,      2.362431, , , , ,           6.4,      2.368802, , 
          6.6,      2.437573, , , , , , , , 
          6.8,      2.477662, , , , , , , , 
            7,      2.518493, , , , , , , , 
          7.2,       2.57412, , , , , , , , 
          7.4,       2.63667, , , , , , , , 
          7.6,      2.694559, , , , , , , , 
          7.8,      2.742676, , , , , , , , 
            8,      2.826671, , , , , , , , 

