Alpha,T1-15.8 m/s-VLM2, , 
           -2,      39.97359, , 
         -1.8,      25.58627, , 
         -1.6,      18.23107, , 
         -1.4,      13.89653, , 
         -1.2,      11.09637, , 
           -1,      9.168574, , 
         -0.8,      7.777978, , 
         -0.6,      6.738207, , 
         -0.4,      5.938455, , 
         -0.2,      5.309884, , 
            0,      4.814382, , 
          0.2,      4.420494, , 
          0.4,      4.114064, , 
          0.6,      3.884866, , 
          0.8,      3.708897, , 
            1,      3.571379, , 
          1.2,      3.463419, , 
          1.4,      3.377657, , 
          1.6,      3.313775, , 
          1.8,      3.251884, , 
            2,      3.204292, , 
          2.2,      3.163257, , 
          2.4,      3.128985, , 
          2.6,      3.092066, , 
          2.8,      3.065449, , 
            3,      3.046897, , 
          3.2,      3.029711, , 
          3.4,      3.012776, , 
          3.6,      3.004423, , 
          3.8,      2.998571, , 
            4,       2.99537, , 
          4.2,      2.995009, , 
          4.4,      2.999448, , 
          4.6,      3.004879, , 
          4.8,      3.013146, , 
            5,      3.023013, , 
          5.2,      3.033164, , 
          5.4,      3.044088, , 
          5.6,      3.055145, , 
          5.8,      3.066928, , 
            6,      3.080943, , 
          6.2,       3.09799, , 
          6.4,      3.115168, , 
          6.6,      3.137118, , 
          6.8,      3.165313, , 
            7,      3.192964, , 
          7.2,      3.220143, , 
          7.4,      3.248828, , 
          7.6,      3.280152, , 
          7.8,      3.314159, , 
            8,      3.354103, , 

