Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      2.737372, ,            -2,      3.071143, ,            -2,      2.148295, , 
         -1.8,      3.725825, ,          -1.8,      4.177262, ,          -1.8,      2.927402, , 
         -1.6,      4.691774, ,          -1.6,      5.255143, ,          -1.6,      3.692458, , 
         -1.4,      5.630623, ,          -1.4,      6.299669, ,          -1.4,      4.440037, , 
         -1.2,       6.53725, ,          -1.2,       7.30484, ,          -1.2,      5.166599, , 
           -1,      7.406932, ,            -1,      8.265313, ,            -1,      5.868897, , 
         -0.8,      8.235845, ,          -0.8,      9.176662, ,          -0.8,      6.543684, , 
         -0.6,      9.020236, ,          -0.6,      10.03123, ,          -0.6,      7.188172, , 
         -0.4,      9.741037, ,          -0.4,      10.79418, ,          -0.4,      7.797643, , 
         -0.2,      10.34599, ,          -0.2,      11.33637, ,          -0.2,      8.354555, , 
            0,      10.77338, ,             0,      11.67062, ,             0,      8.821992, , 
          0.2,       11.0389, ,           0.2,      11.83955, ,           0.2,      9.189464, , 
          0.4,      11.18757, ,           0.4,      11.94573, ,           0.4,      9.475159, , 
          0.6,      11.25428, ,           0.6,      12.00187, ,           0.6,      9.685072, , 
          0.8,      11.24343, ,           0.8,      11.95063, ,           0.8,      9.820643, , 
            1,      11.19133, ,             1,      11.91126, ,             1,      9.899441, , 
          1.2,      11.15548, ,           1.2,      11.87733, ,           1.2,      9.937492, , 
          1.4,      11.01357, ,           1.4,      11.75157, ,           1.4,      9.939097, , 
          1.6,      10.99512, ,           1.6,      11.60611, ,           1.6,      9.910918, , 
          1.8,      10.91396, ,           1.8,      11.46007, ,           1.8,      9.861864, , 
            2,       10.8005, ,             2,      11.29631, ,             2,      9.795978, , 
          2.2,      10.66245, ,           2.2,      11.13027, ,           2.2,      9.723994, , 
          2.4,       10.5133, ,           2.4,      10.95164, ,           2.4,      9.635839, , 
          2.6,      10.36825, ,           2.6,      10.77195, ,           2.6,      9.540004, , 
          2.8,      10.21429, ,           2.8,      10.58525, ,           2.8,      9.439524, , 
            3,      10.04989, ,             3,      10.40102, ,             3,      9.332298, , 
          3.2,      9.874572, ,           3.2,      10.21388, ,           3.2,      9.213721, , 
          3.4,      9.689844, ,           3.4,      10.00622, ,           3.4,      9.086846, , 
          3.6,      9.510346, ,           3.6,       9.83637, ,           3.6,      8.955366, , 
          3.8,      9.335446, ,           3.8,      9.521408, ,           3.8,      8.823442, , 
            4,      9.166033, ,             4,      9.291413, ,             4,      8.691462, , 
          4.2,      9.002038, ,           4.2,      9.143938, ,           4.2,      8.559954, , 
          4.4,      8.834228, ,           4.4,      8.860384, ,           4.4,      8.422307, , 
          4.6,      8.662415, ,           4.6,      8.516263, ,           4.6,      8.276721, , 
          4.8,      8.462329, ,           4.8,      8.471856, ,           4.8,      8.125156, , 
            5,      8.266041, ,             5,      8.397033, ,             5,      7.975968, , 
          5.2,      8.076259, ,           5.2,      8.254341, ,           5.2,       7.82965, , 
          5.4,      7.887722, , , , ,           5.4,      7.686347, , 
          5.6,      7.713364, , , , ,           5.6,      7.545494, , 
          5.8,      7.516399, , , , ,           5.8,       7.39795, , 
            6,      7.326107, , , , ,             6,      7.242037, , 
          6.2,      7.120131, , , , ,           6.2,       7.08271, , 
          6.4,      6.937141, , , , ,           6.4,      6.918483, , 
          6.6,      6.650772, , , , , , , , 
          6.8,      6.474164, , , , , , , , 
            7,      6.303518, , , , , , , , 
          7.2,      6.105069, , , , , , , , 
          7.4,      5.901372, , , , , , , , 
          7.6,      5.718741, , , , , , , , 
          7.8,      5.565189, , , , , , , , 
            8,      5.349692, , , , , , , , 

