Alpha,T1-15.8 m/s-VLM2, , 
           -2,    0.03991244, , 
         -1.8,    0.05496938, , 
         -1.6,    0.07002576, , 
         -1.4,    0.08508118, , 
         -1.2,     0.1001352, , 
           -1,     0.1151874, , 
         -0.8,     0.1302375, , 
         -0.6,     0.1452848, , 
         -0.4,     0.1603292, , 
         -0.2,       0.17537, , 
            0,      0.190407, , 
          0.2,     0.2054396, , 
          0.4,     0.2204676, , 
          0.6,     0.2354904, , 
          0.8,     0.2505076, , 
            1,     0.2655189, , 
          1.2,     0.2805238, , 
          1.4,     0.2955219, , 
          1.6,     0.3105128, , 
          1.8,     0.3254961, , 
            2,     0.3404713, , 
          2.2,     0.3554381, , 
          2.4,      0.370396, , 
          2.6,     0.3853447, , 
          2.8,     0.4002836, , 
            3,     0.4152125, , 
          3.2,     0.4301309, , 
          3.4,     0.4450384, , 
          3.6,     0.4599345, , 
          3.8,      0.474819, , 
            4,     0.4896913, , 
          4.2,     0.5045511, , 
          4.4,     0.5193979, , 
          4.6,     0.5342314, , 
          4.8,     0.5490511, , 
            5,     0.5638567, , 
          5.2,     0.5786478, , 
          5.4,     0.5934239, , 
          5.6,     0.6081846, , 
          5.8,     0.6229297, , 
            6,     0.6376585, , 
          6.2,     0.6523709, , 
          6.4,     0.6670663, , 
          6.6,     0.6817444, , 
          6.8,     0.6964048, , 
            7,     0.7110471, , 
          7.2,     0.7256709, , 

