Alpha,T1-15.8 m/s-VLM2, , 
           -2,      23.70182, , 
         -1.8,      18.09345, , 
         -1.6,      14.64665, , 
         -1.4,      12.34283, , 
         -1.2,      10.70754, , 
           -1,      9.495555, , 
         -0.8,      8.568085, , 
         -0.6,      7.840535, , 
         -0.4,       7.25875, , 
         -0.2,      6.787439, , 
            0,      6.411557, , 
          0.2,      6.113888, , 
          0.4,      5.893247, , 
          0.6,      5.749925, , 
          0.8,      5.660248, , 
            1,      5.609722, , 
          1.2,      5.590155, , 
          1.4,      5.593982, , 
          1.6,      5.624024, , 
          1.8,      5.649073, , 
            2,       5.69148, , 
          2.2,      5.739268, , 
          2.4,      5.793829, , 
          2.6,      5.838498, , 
          2.8,      5.897945, , 
            3,      5.969089, , 
          3.2,      6.039652, , 
          3.4,      6.107665, , 
          3.6,      6.190305, , 
          3.8,      6.275879, , 
            4,      6.365031, , 
          4.2,      6.458484, , 
          4.4,       6.56082, , 
          4.6,      6.664154, , 
          4.8,      6.772727, , 
            5,      6.884038, , 
          5.2,       6.99526, , 
          5.4,      7.107572, , 
          5.6,      7.219578, , 
          5.8,      7.332712, , 
            6,      7.450663, , 
          6.2,      7.575555, , 
          6.4,      7.700557, , 
          6.6,      7.837138, , 
          6.8,      7.989335, , 
            7,      8.140523, , 
          7.2,      8.290848, , 
          7.4,      8.445338, , 
          7.6,      8.607028, , 
          7.8,      8.776203, , 
            8,      8.961585, , 

