Alpha,T1-15.8 m/s-VLM2, , 
           -2,      18.27362, , 
         -1.8,      13.55517, , 
         -1.6,      10.79797, , 
         -1.4,      9.005701, , 
         -1.2,      7.757134, , 
           -1,      6.843802, , 
         -0.8,      6.151315, , 
         -0.6,      5.619287, , 
         -0.4,       5.24502, , 
         -0.2,      5.028891, , 
            0,      4.901589, , 
          0.2,      4.840588, , 
          0.4,      4.820086, , 
          0.6,      4.842632, , 
          0.8,      4.844311, , 
            1,      4.897054, , 
          1.2,      4.882881, , 
          1.4,      4.928112, , 
          1.6,      4.990195, , 
          1.8,      5.045286, , 
            2,      5.113839, , 
          2.2,      5.190059, , 
          2.4,      5.274019, , 
          2.6,       5.37304, , 
          2.8,      5.480772, , 
            3,      5.590451, , 
          3.2,      5.701191, , 
          3.4,      5.813338, , 
          3.6,      5.925424, , 
          3.8,      6.050234, , 
            4,      6.206107, , 
          4.2,      6.369395, , 
          4.4,      6.535344, , 
          4.6,      6.703367, , 
          4.8,      6.889051, , 
            5,      7.095554, , 
          5.2,      7.308023, , 
          5.4,      7.540247, , 
          5.6,      7.744505, , 
          5.8,        7.9684, , 
            6,      8.303427, , 
          6.2,      8.537541, , 
          6.4,      8.888155, , 
          6.6,      9.170717, , 
          6.8,      9.626247, , 
            7,      9.933189, , 
          7.2,      10.27119, , 

