Alpha,T1-15.8 m/s-VLM2, , 
           -2,      9.230167, , 
         -1.8,        9.3124, , 
         -1.6,       9.38935, , 
         -1.4,      9.461151, , 
         -1.2,      9.527836, , 
           -1,      9.589285, , 
         -0.8,      9.645479, , 
         -0.6,      9.696806, , 
         -0.4,       9.74276, , 
         -0.2,      9.783181, , 
            0,      9.818422, , 
          0.2,      9.848294, , 
          0.4,      9.872094, , 
          0.6,      9.889663, , 
          0.8,      9.901075, , 
            1,      9.906401, , 
          1.2,      9.905796, , 
          1.4,      9.899446, , 
          1.6,      9.888188, , 
          1.8,      9.872486, , 
            2,      9.852849, , 
          2.2,      9.829665, , 
          2.4,      9.803265, , 
          2.6,      9.773833, , 
          2.8,      9.741786, , 
            3,      9.707411, , 
          3.2,      9.670911, , 
          3.4,       9.63258, , 
          3.6,      9.592623, , 
          3.8,      9.551271, , 
            4,      9.508728, , 
          4.2,      9.464817, , 
          4.4,      9.419768, , 
          4.6,       9.37368, , 
          4.8,      9.326403, , 
            5,      9.277811, , 
          5.2,      9.228451, , 
          5.4,      9.178267, , 
          5.6,      9.127082, , 
          5.8,      9.074847, , 
            6,      9.021356, , 
          6.2,      8.966557, , 
          6.4,      8.910329, , 
          6.6,      8.852478, , 
          6.8,      8.787445, , 
            7,      8.726413, , 

