AS6091 camber= 0.1406048 
0.997162  0.0170029025205084
0.988765  0.0199450754968409
0.975083  0.0248728528956244
0.956444  0.0315626212886788
0.933179  0.0396354801449211
0.905574  0.0486152156821161
0.873865  0.0581664077579935
0.838354  0.068142051248472
0.799464  0.0784075639977025
0.757659  0.0886979226833974
0.713414  0.0987232580468048
0.667185  0.108166784398003
0.619448  0.116813170287633
0.570692  0.124411885856345
0.521411  0.130772445591246
0.472093  0.135681588537681
0.423219  0.139002662045096
0.375257  0.14058452
0.328654  0.140356765582409
0.283837  0.138253142961752
0.241198  0.134277793127439
0.201107  0.1284804079524
0.16391  0.121020415528947
0.129939  0.112038609497047
0.099481  0.101733757348415
0.072799  0.0903087675641762
0.050097  0.0780452274242625
0.031576  0.0652516406397738
0.017387  0.0522054535012298
0.007613  0.0389522168921486
0.002001  0.0256327244524956
0.000144  0.0134996254790203
0.002471  0.00544333058042092
0.009906  0.00145141678846522
0.022652  0
0.040398  0.00129612968556238
0.0629  0.00564209807213656
0.090065  0.0139613457983181
0.122188  0.0271151986615414
0.159912  0.0450477533047615
0.204052  0.0665850392300328
0.254882  0.0877123672036407
0.311093  0.104489585801264
0.370683  0.115877306680805
0.432068  0.121838260937569
0.493877  0.12290249521613
0.554949  0.119784330189841
0.614383  0.113510731232566
0.671397  0.104593110536532
0.725166  0.0938244675738965
0.775091  0.0822483316761661
0.820785  0.070601798958453
0.861906  0.059340378255939
0.89815  0.0487870667426619
0.929167  0.0391406319103374
0.954663  0.0308420891312096
0.974503  0.0242641274522452
0.988664  0.0196282898069191
0.997163  0.016928364711115
1  0.0160504749560376
