Alpha,T1-15.8 m/s-VLM2, , 
           -2,      1.587053, , 
         -1.8,      1.559187, , 
         -1.6,      1.533045, , 
         -1.4,      1.508505, , 
         -1.2,      1.485471, , 
           -1,      1.463878, , 
         -0.8,      1.443653, , 
         -0.6,      1.424672, , 
         -0.4,      1.406946, , 
         -0.2,      1.390441, , 
            0,      1.375054, , 
          0.2,      1.360766, , 
          0.4,      1.347629, , 
          0.6,      1.335625, , 
          0.8,      1.324706, , 
            1,      1.314831, , 
          1.2,      1.305952, , 
          1.4,      1.298022, , 
          1.6,      1.290913, , 
          1.8,       1.28455, , 
            2,      1.278857, , 
          2.2,      1.273774, , 
          2.4,      1.269251, , 
          2.6,       1.26526, , 
          2.8,      1.261742, , 
            3,      1.258657, , 
          3.2,      1.255976, , 
          3.4,       1.25366, , 
          3.6,       1.25168, , 
          3.8,      1.250005, , 
            4,      1.248607, , 
          4.2,      1.247509, , 
          4.4,      1.246681, , 
          4.6,      1.246109, , 
          4.8,      1.245813, , 
            5,      1.245811, , 
          5.2,      1.246031, , 
          5.4,       1.24648, , 
          5.6,      1.247184, , 
          5.8,      1.248151, , 
            6,      1.249411, , 
          6.2,      1.250975, , 
          6.4,      1.252864, , 
          6.6,      1.255108, , 
          6.8,       1.25851, , 
            7,      1.261483, , 

