Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.264876, ,            -2,      1.197742, ,            -2,      1.130918, ,            -2,      1.087705, ,            -2,      1.055178, ,            -2,       1.04477, ,            -2,      1.534677, ,            -2,        1.4554, ,            -2,       1.34614, , 
         -1.8,      1.211361, ,          -1.8,      1.142742, ,          -1.8,      1.086838, ,          -1.8,      1.049287, ,          -1.8,      1.023537, ,          -1.8,       1.01508, ,          -1.8,      1.491927, ,          -1.8,      1.412512, ,          -1.8,      1.298071, , 
         -1.6,      1.166306, ,          -1.6,      1.098256, ,          -1.6,      1.049628, ,          -1.6,      1.016284, ,          -1.6,     0.9953016, ,          -1.6,     0.9864952, ,          -1.6,      1.453239, ,          -1.6,      1.374236, ,          -1.6,      1.256593, , 
         -1.4,      1.127269, ,          -1.4,      1.061888, ,          -1.4,      1.014454, ,          -1.4,      0.984618, ,          -1.4,     0.9668588, ,          -1.4,     0.9594542, ,          -1.4,      1.418021, ,          -1.4,      1.339826, ,          -1.4,      1.220633, , 
         -1.2,      1.097376, ,          -1.2,      1.031001, ,          -1.2,     0.9889662, ,          -1.2,     0.9642241, ,          -1.2,      0.948223, ,          -1.2,     0.9418877, ,          -1.2,      1.385979, ,          -1.2,       1.30888, ,          -1.2,      1.189588, , 
           -1,      1.070952, ,            -1,      1.004845, ,            -1,     0.9665331, ,            -1,     0.9440365, ,            -1,     0.9303123, ,            -1,     0.9242861, ,            -1,      1.356692, ,            -1,      1.280883, ,            -1,      1.162615, , 
         -0.8,      1.049063, ,          -0.8,     0.9834578, ,          -0.8,     0.9470783, ,          -0.8,     0.9273578, ,          -0.8,     0.9140353, ,          -0.8,     0.9088683, ,          -0.8,      1.329905, ,          -0.8,      1.255473, ,          -0.8,      1.139225, , 
         -0.6,      1.029898, ,          -0.6,     0.9665819, ,          -0.6,       0.93166, ,          -0.6,     0.9130046, ,          -0.6,      0.900608, ,          -0.6,     0.8959154, ,          -0.6,       1.30537, ,          -0.6,       1.23232, ,          -0.6,      1.118624, , 
         -0.4,      1.013919, ,          -0.4,     0.9522981, ,          -0.4,     0.9182282, ,          -0.4,     0.9015287, ,          -0.4,      0.889593, ,          -0.4,     0.8847059, ,          -0.4,      1.282892, ,          -0.4,       1.21119, ,          -0.4,      1.100189, , 
         -0.2,      1.000254, ,          -0.2,     0.9401619, ,          -0.2,     0.9073788, ,          -0.2,     0.8913671, ,          -0.2,     0.8802637, ,          -0.2,     0.8759064, ,          -0.2,       1.26225, ,          -0.2,      1.191878, ,          -0.2,      1.083446, , 
            0,     0.9882199, ,             0,     0.9301605, ,             0,     0.8982951, ,             0,     0.8829898, ,             0,     0.8725196, ,             0,     0.8682532, ,             0,      1.243309, ,             0,      1.174229, ,             0,      1.068176, , 
          0.2,     0.9775124, ,           0.2,     0.9217779, ,           0.2,     0.8907016, ,           0.2,     0.8759082, ,           0.2,     0.8660895, ,           0.2,     0.8620779, ,           0.2,      1.225913, ,           0.2,      1.158061, ,           0.2,      1.054263, , 
          0.4,     0.9679729, ,           0.4,     0.9146102, ,           0.4,     0.8843547, ,           0.4,      0.869813, ,           0.4,     0.8602335, ,           0.4,     0.8564939, ,           0.4,      1.209951, ,           0.4,      1.143241, ,           0.4,      1.041598, , 
          0.6,     0.9597617, ,           0.6,     0.9083464, ,           0.6,      0.879207, ,           0.6,     0.8650439, ,           0.6,     0.8555311, ,           0.6,     0.8518404, ,           0.6,      1.201917, ,           0.6,      1.135946, ,           0.6,      1.030698, , 
          0.8,     0.9522266, ,           0.8,      0.902883, ,           0.8,     0.8747738, ,           0.8,     0.8609951, ,           0.8,     0.8516845, ,           0.8,     0.8480852, ,           0.8,      1.188507, ,           0.8,      1.123579, ,           0.8,       1.02028, , 
