Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      13.81909, ,            -2,      15.10112, ,            -2,      15.47693, ,            -2,      11.03971, ,            -2,      12.07259, , 
         -1.8,      14.25936, ,          -1.8,       15.4334, ,          -1.8,      15.76189, ,          -1.8,      11.22777, ,          -1.8,      12.34731, , 
         -1.6,      14.59059, ,          -1.6,      15.71176, ,          -1.6,      16.00753, ,          -1.6,      11.39559, ,          -1.6,      12.57949, , 
         -1.4,       14.9047, ,          -1.4,      15.95306, ,          -1.4,       16.2327, ,          -1.4,      11.54541, ,          -1.4,      12.77436, , 
         -1.2,      15.10213, ,          -1.2,      16.10027, ,          -1.2,       16.3511, ,          -1.2,      11.67888, ,          -1.2,      12.93399, , 
           -1,      15.26843, ,            -1,      16.23183, ,            -1,      16.46728, ,            -1,      11.79769, ,            -1,      13.06373, , 
         -0.8,      15.38172, ,          -0.8,      16.32238, ,          -0.8,      16.55773, ,          -0.8,      11.90277, ,          -0.8,      13.17217, , 
         -0.6,      15.45591, ,          -0.6,       16.3728, ,          -0.6,       16.5944, ,          -0.6,      11.99537, ,          -0.6,      13.26468, , 
         -0.4,      15.49141, ,          -0.4,      16.39622, ,          -0.4,      16.60721, ,          -0.4,      12.07585, ,          -0.4,      13.34382, , 
         -0.2,      15.50093, ,          -0.2,      16.38858, ,          -0.2,      16.59009, ,          -0.2,      12.14473, ,          -0.2,      13.41049, , 
            0,      15.49219, ,             0,      16.36216, ,             0,      16.55978, ,             0,      12.20323, ,             0,      13.46498, , 
          0.2,      15.46882, ,           0.2,      16.31511, ,           0.2,      16.51207, ,           0.2,      12.25145, ,           0.2,      13.50795, , 
          0.4,      15.43361, ,           0.4,      16.25027, ,           0.4,      16.44276, ,           0.4,      12.22027, ,           0.4,      13.53082, , 
          0.6,      15.38842, ,           0.6,      16.17693, ,           0.6,      16.36342, ,           0.6,      12.24794, ,           0.6,      13.55051, , 
          0.8,      15.33451, ,           0.8,       16.0961, ,           0.8,      16.27682, ,           0.8,      12.26658, ,           0.8,       13.5592, , 
            1,      15.27274, ,             1,      16.00729, ,             1,      16.18151, ,             1,       12.2771, ,             1,      13.55753, , 
          1.2,      15.20429, ,           1.2,      15.91539, ,           1.2,      16.08349, ,           1.2,       12.2797, ,           1.2,      13.54565, , 
          1.4,      15.12994, ,           1.4,      15.81767, ,           1.4,      15.98099, ,           1.4,      12.27497, ,           1.4,      13.52486, , 
          1.6,      15.05019, ,           1.6,       15.7158, ,           1.6,      15.87381, ,           1.6,      12.24766, ,           1.6,      13.48284, , 
          1.8,      14.96577, ,           1.8,      15.61023, ,           1.8,      15.76319, ,           1.8,      12.22367, ,           1.8,      13.44571, , 
            2,      14.87734, ,             2,      15.50169, , , , ,             2,      12.17648, ,             2,      13.39565, , 
          2.2,      14.78559, ,           2.2,      15.39082, , , , ,           2.2,      12.14061, ,           2.2,      13.34602, , 
          2.4,      14.69099, ,           2.4,      15.27808, , , , ,           2.4,      12.09313, ,           2.4,      13.29068, , 
          2.6,      14.59385, ,           2.6,      15.16384, , , , ,           2.6,      12.03929, ,           2.6,       13.2304, , 
          2.8,      14.49446, ,           2.8,      15.04808, , , , ,           2.8,      11.98366, ,           2.8,      13.16581, , 
            3,      14.39309, ,             3,      14.93107, , , , ,             3,      11.92095, ,             3,      13.09735, , 
          3.2,      14.29014, ,           3.2,       14.8143, , , , ,           3.2,      11.84521, ,           3.2,      13.02546, , 

