Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      14.46307, ,            -2,      15.73651, ,            -2,      12.54096, , 
         -1.8,      14.92129, ,          -1.8,      16.09462, ,          -1.8,      12.81279, , 
         -1.6,      15.25988, ,          -1.6,      16.38599, ,          -1.6,      13.03998, , 
         -1.4,      15.52844, ,          -1.4,      16.63011, ,          -1.4,      13.22876, , 
         -1.2,      15.72573, ,          -1.2,      16.76142, ,          -1.2,      13.38171, , 
           -1,      15.87175, ,            -1,      16.88617, ,            -1,      13.51071, , 
         -0.8,      15.97264, ,          -0.8,      16.96214, ,          -0.8,      13.62172, , 
         -0.6,      16.02427, ,          -0.6,      17.00327, ,          -0.6,       13.7184, , 
         -0.4,      16.05014, ,          -0.4,      17.01428, ,          -0.4,      13.80144, , 
         -0.2,      16.05277, ,          -0.2,      16.99834, ,          -0.2,      13.87143, , 
            0,      16.04024, ,             0,      16.95876, ,             0,      13.92874, , 
          0.2,        16.014, ,           0.2,      16.90167, ,           0.2,      13.97353, , 
          0.4,      15.97636, ,           0.4,      16.83275, ,           0.4,      13.99639, , 
          0.6,      15.92897, ,           0.6,      16.75592, ,           0.6,      14.01585, , 
          0.8,      15.87254, ,           0.8,      16.67141, ,           0.8,       14.0239, , 
            1,      15.80843, ,             1,      16.57995, ,             1,      14.02043, , 
          1.2,      15.73725, ,           1.2,      16.48275, ,           1.2,      14.00674, , 
          1.4,      15.65986, ,           1.4,      16.38165, ,           1.4,      13.97011, , 
          1.6,      15.57731, ,           1.6,      16.27642, ,           1.6,      13.93817, , 
          1.8,      15.49019, ,           1.8,      16.16727, ,           1.8,      13.89188, , 
            2,      15.39915, ,             2,       16.0554, ,             2,      13.84562, , 
          2.2,      15.30438, ,           2.2,      15.94073, ,           2.2,      13.79292, , 
          2.4,      15.20641, ,           2.4,      15.82385, ,           2.4,      13.73475, , 
          2.6,      15.10565, ,           2.6,      15.70685, ,           2.6,      13.67162, , 
          2.8,      15.00256, ,           2.8,      15.58756, ,           2.8,      13.60393, , 
            3,      14.89768, ,             3,      15.46719, ,             3,      13.53167, , 

