Alpha,T1-15.8 m/s-VLM2, , 
           -2,      3.596436, , 
         -1.8,      3.501366, , 
         -1.6,      3.435695, , 
         -1.4,      3.393827, , 
         -1.2,      3.359026, , 
           -1,      3.339305, , 
         -0.8,        3.3269, , 
         -0.6,      3.319812, , 
         -0.4,      3.316679, , 
         -0.2,      3.316846, , 
            0,      3.319811, , 
          0.2,      3.325363, , 
          0.4,      3.333188, , 
          0.6,      3.343097, , 
          0.8,       3.35482, , 
            1,      3.368204, , 
          1.2,      3.383139, , 
          1.4,      3.399548, , 
          1.6,      3.417351, , 
          1.8,      3.436381, , 
            2,      3.456527, , 
          2.2,      3.477666, , 
          2.4,      3.499758, , 
          2.6,      3.522729, , 

