Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.5942365, ,            -2,     0.5942365, ,            -2,     0.5942365, , 
         -1.8,     0.6094898, ,          -1.8,     0.6094898, ,          -1.8,     0.6094898, , 
         -1.6,       0.62473, ,          -1.6,       0.62473, ,          -1.6,       0.62473, , 
         -1.4,     0.6399567, ,          -1.4,     0.6399567, ,          -1.4,     0.6399567, , 
         -1.2,     0.6551694, ,          -1.2,     0.6551694, ,          -1.2,     0.6551694, , 
           -1,     0.6703678, ,            -1,     0.6703678, ,            -1,     0.6703678, , 
         -0.8,     0.6855515, ,          -0.8,     0.6855515, ,          -0.8,     0.6855515, , 
         -0.6,       0.70072, ,          -0.6,       0.70072, ,          -0.6,       0.70072, , 
         -0.4,     0.7158729, ,          -0.4,     0.7158729, ,          -0.4,     0.7158729, , 
         -0.2,     0.7310099, ,          -0.2,     0.7310099, ,          -0.2,     0.7310099, , 
            0,     0.7461304, ,             0,     0.7461304, ,             0,     0.7461304, , 
          0.2,     0.7612342, ,           0.2,     0.7612342, ,           0.2,     0.7612342, , 
          0.4,     0.7763208, ,           0.4,     0.7763208, ,           0.4,     0.7763208, , 
          0.6,     0.7913898, ,           0.6,     0.7913898, ,           0.6,     0.7913898, , 
          0.8,     0.8064408, ,           0.8,     0.8064408, ,           0.8,     0.8064408, , 
            1,     0.8214733, ,             1,     0.8214733, ,             1,     0.8214733, , 
          1.2,     0.8364871, ,           1.2,     0.8364871, ,           1.2,     0.8364871, , 
          1.4,     0.8514817, ,           1.4,     0.8514817, ,           1.4,     0.8514817, , 
          1.6,     0.8664566, ,           1.6,     0.8664566, ,           1.6,     0.8664566, , 
          1.8,     0.8814116, ,           1.8,     0.8814116, ,           1.8,     0.8814116, , 
            2,     0.8963461, ,             2,     0.8963461, ,             2,     0.8963461, , 
          2.2,     0.9112598, ,           2.2,     0.9112598, ,           2.2,     0.9112598, , 
          2.4,     0.9261524, ,           2.4,     0.9261524, ,           2.4,     0.9261524, , 
          2.6,     0.9410234, ,           2.6,     0.9410234, ,           2.6,     0.9410234, , 
          2.8,     0.9558724, ,           2.8,     0.9558724, ,           2.8,     0.9558724, , 
            3,     0.9706991, ,             3,     0.9706991, ,             3,     0.9706991, , 

