Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.4057281, ,            -2,     0.4057281, ,            -2,     0.4057281, , 
         -1.8,      0.415272, ,          -1.8,      0.415272, ,          -1.8,      0.415272, , 
         -1.6,     0.4248034, ,          -1.6,     0.4248034, ,          -1.6,     0.4248034, , 
         -1.4,     0.4343219, ,          -1.4,     0.4343219, ,          -1.4,     0.4343219, , 
         -1.2,     0.4438271, ,          -1.2,     0.4438271, ,          -1.2,     0.4438271, , 
           -1,     0.4533186, ,            -1,     0.4533186, ,            -1,     0.4533186, , 
         -0.8,     0.4627962, ,          -0.8,     0.4627962, ,          -0.8,     0.4627962, , 
         -0.6,     0.4722595, ,          -0.6,     0.4722595, ,          -0.6,     0.4722595, , 
         -0.4,     0.4817081, ,          -0.4,     0.4817081, ,          -0.4,     0.4817081, , 
         -0.2,     0.4911417, ,          -0.2,     0.4911417, ,          -0.2,     0.4911417, , 
            0,     0.5005599, ,             0,     0.5005599, ,             0,     0.5005599, , 
          0.2,     0.5099624, ,           0.2,     0.5099624, ,           0.2,     0.5099624, , 
          0.4,     0.5193489, ,           0.4,     0.5193489, ,           0.4,     0.5193489, , 
          0.6,     0.5287191, ,           0.6,     0.5287191, ,           0.6,     0.5287191, , 
          0.8,     0.5380725, ,           0.8,     0.5380725, ,           0.8,     0.5380725, , 
            1,     0.5474089, ,             1,     0.5474089, ,             1,     0.5474089, , 
          1.2,     0.5567278, ,           1.2,     0.5567278, ,           1.2,     0.5567278, , 
          1.4,     0.5660291, ,           1.4,     0.5660291, ,           1.4,     0.5660291, , 
          1.6,     0.5753123, ,           1.6,     0.5753123, ,           1.6,     0.5753123, , 
          1.8,     0.5845771, ,           1.8,     0.5845771, ,           1.8,     0.5845771, , 
            2,     0.5938232, ,             2,     0.5938232, ,             2,     0.5938232, , 
          2.2,     0.6030502, ,           2.2,     0.6030502, ,           2.2,     0.6030502, , 
          2.4,     0.6122579, ,           2.4,     0.6122579, ,           2.4,     0.6122579, , 
          2.6,     0.6214459, ,           2.6,     0.6214459, ,           2.6,     0.6214459, , 
          2.8,     0.6306138, ,           2.8,     0.6306138, ,           2.8,     0.6306138, , 
            3,     0.6397614, ,             3,     0.6397614, ,             3,     0.6397614, , 
          3.2,     0.6488884, ,           3.2,     0.6488884, ,           3.2,     0.6488884, , 
          3.4,     0.6579943, ,           3.4,     0.6579943, ,           3.4,     0.6579943, , 
          3.6,      0.667079, ,           3.6,      0.667079, ,           3.6,      0.667079, , 
          3.8,      0.676142, ,           3.8,      0.676142, ,           3.8,      0.676142, , 
            4,     0.6851831, ,             4,     0.6851831, ,             4,     0.6851831, , 
          4.2,      0.694202, ,           4.2,      0.694202, ,           4.2,      0.694202, , 
          4.4,     0.7031983, ,           4.4,     0.7031983, ,           4.4,     0.7031983, , 
          4.6,     0.7121717, ,           4.6,     0.7121717, ,           4.6,     0.7121717, , 
          4.8,      0.721122, ,           4.8,      0.721122, ,           4.8,      0.721122, , 
            5,     0.7300488, ,             5,     0.7300488, ,             5,     0.7300488, , 
          5.2,     0.7389518, ,           5.2,     0.7389518, ,           5.2,     0.7389518, , 
          5.4,     0.7478307, ,           5.4,     0.7478307, ,           5.4,     0.7478307, , 
          5.6,     0.7566853, ,           5.6,     0.7566853, ,           5.6,     0.7566853, , 
          5.8,     0.7655152, ,           5.8,     0.7655152, ,           5.8,     0.7655152, , 
            6,     0.7743201, ,             6,     0.7743201, ,             6,     0.7743201, , 
          6.2,     0.7830998, ,           6.2,     0.7830998, ,           6.2,     0.7830998, , 
          6.4,     0.7918539, ,           6.4,     0.7918539, ,           6.4,     0.7918539, , 
          6.6,     0.8005822, ,           6.6,     0.8005822, ,           6.6,     0.8005822, , 
          6.8,     0.8092843, ,           6.8,     0.8092843, ,           6.8,     0.8092843, , 
            7,       0.81796, ,             7,       0.81796, ,             7,       0.81796, , 
          7.2,     0.8266091, ,           7.2,     0.8266091, ,           7.2,     0.8266091, , 
          7.4,     0.8352311, ,           7.4,     0.8352311, ,           7.4,     0.8352311, , 

