Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      10.58298, ,            -2,      10.45256, ,            -2,      10.90236, , 
         -1.8,      10.42418, ,          -1.8,      10.29627, ,          -1.8,      10.74035, , 
         -1.6,      10.27549, ,          -1.6,       10.1501, ,          -1.6,      10.58903, , 
         -1.4,      10.13612, ,          -1.4,      10.01319, ,          -1.4,      10.44771, , 
         -1.2,      10.00537, ,          -1.2,      9.882858, ,          -1.2,      10.31583, , 
           -1,      9.882621, ,            -1,       9.75445, ,            -1,      10.19283, , 
         -0.8,      9.767299, ,          -0.8,       9.60956, ,          -0.8,      10.07815, , 
         -0.6,      9.659154, ,          -0.6,      9.471229, ,          -0.6,      9.971295, , 
         -0.4,      9.557372, ,          -0.4,      9.340229, ,          -0.4,      9.871905, , 
         -0.2,      9.461252, ,          -0.2,      9.213389, ,          -0.2,      9.779578, , 
            0,      9.370256, ,             0,      9.089596, ,             0,      9.693938, , 
          0.2,      9.284136, ,           0.2,      8.970361, ,           0.2,      9.614615, , 
          0.4,      9.201565, ,           0.4,       8.85607, ,           0.4,      9.541205, , 
          0.6,      9.120769, ,           0.6,      8.747059, ,           0.6,      9.473236, , 
          0.8,       9.04411, ,           0.8,      8.647113, ,           0.8,      9.410417, , 
            1,      8.972762, ,             1,      8.557207, ,             1,      9.352525, , 
          1.2,      8.903997, ,           1.2,      8.474136, ,           1.2,      9.299149, , 
          1.4,      8.837088, ,           1.4,      8.402125, ,           1.4,      9.249862, , 
          1.6,      8.775128, ,           1.6,      8.336867, ,           1.6,      9.204296, , 
          1.8,      8.717789, ,           1.8,      8.274947, ,           1.8,       9.16275, , 
            2,      8.664808, ,             2,      8.217193, ,             2,        9.1249, , 
          2.2,      8.613235, ,           2.2,      8.169241, ,           2.2,       9.09061, , 
          2.4,      8.565042, ,           2.4,      8.130193, ,           2.4,       9.06002, , 
          2.6,      8.520275, ,           2.6,      8.082885, ,           2.6,      9.033629, , 
          2.8,      8.483451, ,           2.8,       8.06709, ,           2.8,      9.011672, , 
            3,      8.457067, ,             3,      8.063676, ,             3,      8.993879, , 
          3.2,       8.43176, ,           3.2,      8.066256, ,           3.2,      8.979864, , 
          3.4,       8.40818, ,           3.4,      8.041958, ,           3.4,      8.969418, , 
          3.6,      8.393459, ,           3.6,       8.03919, ,           3.6,       8.96432, , 
          3.8,      8.386275, ,           3.8,      8.049567, ,           3.8,      8.964228, , 
            4,      8.393794, ,             4,      8.070264, ,             4,      8.968794, , 
          4.2,      8.408355, ,           4.2,         8.089, ,           4.2,      8.977301, , 
          4.4,      8.404083, ,           4.4,      8.093157, ,           4.4,      8.989136, , 
          4.6,       8.42169, ,           4.6,      8.117615, ,           4.6,      9.003397, , 
          4.8,      8.436321, ,           4.8,      8.139753, ,           4.8,      9.019599, , 
            5,      8.456069, ,             5,      8.169571, ,             5,      9.038249, , 
          5.2,        8.4788, ,           5.2,      8.202635, ,           5.2,      9.059093, , 
          5.4,      8.508306, ,           5.4,      8.242592, ,           5.4,      9.082167, , 
          5.6,      8.534453, ,           5.6,      8.269437, ,           5.6,       9.10743, , 
          5.8,      8.568361, ,           5.8,      8.309395, ,           5.8,      9.134496, , 
            6,      8.602863, ,             6,      8.342686, ,             6,       9.16314, , 
          6.2,      8.634369, ,           6.2,       8.38758, ,           6.2,      9.193818, , 
          6.4,      8.670596, ,           6.4,      8.434688, ,           6.4,      9.226019, , 
          6.6,       8.70902, ,           6.6,      8.475631, ,           6.6,      9.259964, , 
          6.8,      8.752104, ,           6.8,      8.524908, ,           6.8,      9.295678, , 
            7,      8.797798, ,             7,      8.570719, ,             7,      9.332614, , 
          7.2,      8.838412, ,           7.2,      8.616326, ,           7.2,      9.370928, , 
          7.4,      8.885687, ,           7.4,         8.666, ,           7.4,      9.410155, , 
          7.6,      8.929162, ,           7.6,      8.719868, ,           7.6,      9.450359, , 
          7.8,       8.97677, ,           7.8,       8.76972, ,           7.8,      9.491497, , 
            8,      9.025202, ,             8,      8.826014, ,             8,      9.533598, , 

