Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.9502978, ,            -2,     0.8733974, ,            -2,      1.095946, , 
         -1.8,      0.909516, ,          -1.8,     0.8432103, ,          -1.8,      1.059188, , 
         -1.6,     0.8784207, ,          -1.6,     0.8180523, ,          -1.6,      1.027961, , 
         -1.4,     0.8528974, ,          -1.4,      0.796397, ,          -1.4,      1.001165, , 
         -1.2,     0.8323623, ,          -1.2,     0.7809305, ,          -1.2,     0.9781634, , 
           -1,     0.8153022, ,            -1,     0.7663236, ,            -1,     0.9577783, , 
         -0.8,     0.8011303, ,          -0.8,     0.7543956, ,          -0.8,     0.9393942, , 
         -0.6,     0.7898588, ,          -0.6,     0.7443809, ,          -0.6,     0.9226226, , 
         -0.4,     0.7801949, ,          -0.4,     0.7359841, ,          -0.4,      0.907314, , 
         -0.2,     0.7719483, ,          -0.2,     0.7290073, ,          -0.2,     0.8933404, , 
            0,     0.7646835, ,             0,     0.7232668, ,             0,     0.8806041, , 
          0.2,        0.7583, ,           0.2,     0.7184741, ,           0.2,     0.8690299, , 
          0.4,     0.7526644, ,           0.4,     0.7143716, ,           0.4,     0.8591389, , 
          0.6,      0.747682, ,           0.6,     0.7107821, ,           0.6,     0.8497386, , 
          0.8,     0.7433055, ,           0.8,     0.7076873, ,           0.8,     0.8412885, , 
            1,     0.7394596, ,             1,     0.7050501, ,             1,     0.8337612, , 
          1.2,     0.7361076, ,           1.2,     0.7028145, ,           1.2,     0.8270529, , 
          1.4,      0.733203, ,           1.4,     0.7008978, ,           1.4,     0.8218874, , 
          1.6,     0.7306915, ,           1.6,     0.6993065, ,           1.6,     0.8166214, , 
          1.8,     0.7285407, ,           1.8,     0.6980297, ,           1.8,     0.8123619, , 
            2,     0.7267172, ,             2,      0.697013, ,             2,     0.8082572, , 
          2.2,      0.725209, ,           2.2,     0.6962585, ,           2.2,      0.804679, , 
          2.4,     0.7239891, ,           2.4,     0.6957391, ,           2.4,     0.8015634, , 
          2.6,     0.7230365, ,           2.6,     0.6953614, ,           2.6,     0.7988767, , 
          2.8,     0.7223284, ,           2.8,     0.6952191, ,           2.8,      0.796591, , 
            3,     0.7218367, ,             3,     0.6952583, ,             3,     0.7947056, , 

