Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.8176383, ,            -2,     0.7543878, ,            -2,     0.7393275, ,            -2,      1.068749, ,            -2,     0.9613238, , 
         -1.8,     0.7868526, ,          -1.8,     0.7321179, ,          -1.8,     0.7188615, ,          -1.8,      1.038042, ,          -1.8,     0.9310152, , 
         -1.6,     0.7628255, ,          -1.6,     0.7116196, ,          -1.6,     0.6997687, ,          -1.6,      1.010392, ,          -1.6,     0.9052884, , 
         -1.4,     0.7443753, ,          -1.4,     0.6955753, ,          -1.4,      0.684245, ,          -1.4,      0.985328, ,          -1.4,     0.8829736, , 
         -1.2,     0.7273024, ,          -1.2,     0.6811564, ,          -1.2,     0.6707977, ,          -1.2,     0.9625462, ,          -1.2,     0.8631048, , 
           -1,     0.7144295, ,            -1,     0.6697459, ,            -1,     0.6601745, ,            -1,     0.9417733, ,            -1,     0.8450771, , 
         -0.8,     0.7036389, ,          -0.8,     0.6601408, ,          -0.8,     0.6509499, ,          -0.8,     0.9227983, ,          -0.8,     0.8286126, , 
         -0.6,     0.6943918, ,          -0.6,     0.6521544, ,          -0.6,      0.643307, ,          -0.6,     0.9054752, ,          -0.6,     0.8135683, , 
         -0.4,      0.686329, ,          -0.4,     0.6457742, ,          -0.4,     0.6369467, ,          -0.4,      0.889636, ,          -0.4,     0.7998495, , 
         -0.2,     0.6791704, ,          -0.2,     0.6402471, ,          -0.2,     0.6317446, ,          -0.2,     0.8751396, ,          -0.2,     0.7873436, , 
            0,     0.6728255, ,             0,     0.6355516, ,             0,      0.627358, ,             0,      0.861869, ,             0,     0.7759911, , 
          0.2,     0.6672159, ,           0.2,     0.6314094, ,           0.2,     0.6234579, ,           0.2,     0.8550121, ,           0.2,     0.7662905, , 
          0.4,     0.6622265, ,           0.4,     0.6277767, ,           0.4,     0.6200749, ,           0.4,      0.843996, ,           0.4,     0.7570911, , 
          0.6,     0.6578243, ,           0.6,     0.6246125, ,           0.6,     0.6171723, ,           0.6,     0.8339471, ,           0.6,      0.748839, , 
          0.8,     0.6539359, ,           0.8,     0.6218595, ,           0.8,     0.6146625, ,           0.8,     0.8247961, ,           0.8,      0.741492, , 
            1,     0.6505038, ,             1,     0.6194862, ,             1,     0.6125097, ,             1,     0.8164814, ,             1,     0.7349376, , 
          1.2,     0.6474869, ,           1.2,     0.6174428, ,           1.2,     0.6106667, ,           1.2,     0.8100204, ,           1.2,     0.7298483, , 
          1.4,      0.644861, ,           1.4,     0.6157163, , , , ,           1.4,     0.8048123, ,           1.4,     0.7250509, , 
          1.6,     0.6425961, ,           1.6,     0.6142743, , , , ,           1.6,     0.7989855, ,           1.6,     0.7204517, , 
          1.8,     0.6406649, ,           1.8,     0.6130322, , , , ,           1.8,     0.7942046, ,           1.8,     0.7164013, , 
            2,     0.6390268, ,             2,     0.6120594, , , , ,             2,     0.7900732, ,             2,     0.7128187, , 
          2.2,     0.6376543, ,           2.2,     0.6113105, , , , ,           2.2,      0.786231, ,           2.2,     0.7096909, , 
          2.4,      0.636524, ,           2.4,     0.6107621, , , , ,           2.4,     0.7834016, ,           2.4,     0.7069755, , 
          2.6,     0.6356196, ,           2.6,     0.6103968, , , , ,           2.6,     0.7812671, ,           2.6,     0.7048065, , 
          2.8,     0.6349271, ,           2.8,     0.6101972, , , , ,           2.8,     0.7796051, ,           2.8,     0.7028185, , 

