Alpha,T1-15.8 m/s-VLM2, , 
           -2,       6.36292, , 
         -1.8,      6.198614, , 
         -1.6,      6.044694, , 
         -1.4,      5.900322, , 
         -1.2,      5.764726, , 
           -1,      5.637153, , 
         -0.8,      5.516983, , 
         -0.6,      5.403674, , 
         -0.4,      5.296843, , 
         -0.2,      5.195766, , 
            0,      5.099938, , 
          0.2,      5.008898, , 
          0.4,      4.922404, , 
          0.6,      4.838744, , 
          0.8,      4.758044, , 
            1,      4.681912, , 
          1.2,      4.609903, , 
          1.4,       4.54064, , 
          1.6,      4.473594, , 
          1.8,      4.410281, , 
            2,      4.350476, , 
          2.2,      4.293916, , 
          2.4,      4.239571, , 
          2.6,      4.187548, , 
          2.8,      4.141002, , 
            3,      4.093212, , 
          3.2,      4.054734, , 
          3.4,      4.017709, , 
          3.6,      3.981778, , 
          3.8,      3.950395, , 
            4,      3.922889, , 
          4.2,      3.903399, , 
          4.4,      3.877804, , 
          4.6,      3.862782, , 
          4.8,      3.846869, , 
            5,      3.829876, , 
          5.2,      3.817834, , 
          5.4,      3.806579, , 
          5.6,      3.796924, , 
          5.8,      3.790126, , 
            6,      3.782196, , 
          6.2,      3.777791, , 
          6.4,      3.773853, , 
          6.6,      3.768735, , 
          6.8,      3.765775, , 
            7,      3.763911, , 
          7.2,      3.764302, , 
          7.4,      3.763339, , 
          7.6,      3.765329, , 
          7.8,      3.767571, , 
            8,      3.768505, , 

