Alpha,T1-15.8 m/s-VLM2, , 
           -2,        6.8667, , 
         -1.8,      6.700823, , 
         -1.6,      6.546373, , 
         -1.4,      6.402179, , 
         -1.2,      6.265418, , 
           -1,        6.1357, , 
         -0.8,      6.014298, , 
         -0.6,      5.903063, , 
         -0.4,       5.80324, , 
         -0.2,      5.712805, , 
            0,      5.654047, , 
          0.2,      5.602903, , 
          0.4,      5.554392, , 
          0.6,      5.521098, , 
          0.8,      5.500512, , 
            1,      5.488844, , 
          1.2,      5.481771, , 
          1.4,      5.481293, , 
          1.6,      5.483742, , 
          1.8,      5.496168, , 
            2,      5.512316, , 
          2.2,      5.531473, , 
          2.4,       5.55104, , 
          2.6,      5.576584, , 
          2.8,      5.603895, , 
            3,      5.634052, , 
          3.2,      5.665403, , 
          3.4,      5.699461, , 
          3.6,       5.73497, , 
          3.8,      5.771565, , 
            4,      5.809762, , 
          4.2,      5.848885, , 
          4.4,      5.889323, , 
          4.6,      5.930342, , 
          4.8,      5.972473, , 
            5,       6.01547, , 
          5.2,      6.058901, , 
          5.4,      6.103315, , 
          5.6,      6.148195, , 

