Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.4899734, ,            -2,     0.4899734, ,            -2,     0.4899734, , 
         -1.8,     0.5020511, ,          -1.8,     0.5020511, ,          -1.8,     0.5020511, , 
         -1.6,     0.5141159, ,          -1.6,     0.5141159, ,          -1.6,     0.5141159, , 
         -1.4,     0.5261673, ,          -1.4,     0.5261673, ,          -1.4,     0.5261673, , 
         -1.2,     0.5382049, ,          -1.2,     0.5382049, ,          -1.2,     0.5382049, , 
           -1,     0.5502284, ,            -1,     0.5502284, ,            -1,     0.5502284, , 
         -0.8,     0.5622373, ,          -0.8,     0.5622373, ,          -0.8,     0.5622373, , 
         -0.6,     0.5742312, ,          -0.6,     0.5742312, ,          -0.6,     0.5742312, , 
         -0.4,     0.5862098, ,          -0.4,     0.5862098, ,          -0.4,     0.5862098, , 
         -0.2,     0.5981726, ,          -0.2,     0.5981726, ,          -0.2,     0.5981726, , 
            0,     0.6101194, ,             0,     0.6101194, ,             0,     0.6101194, , 
          0.2,     0.6220496, ,           0.2,     0.6220496, ,           0.2,     0.6220496, , 
          0.4,     0.6339629, ,           0.4,     0.6339629, ,           0.4,     0.6339629, , 
          0.6,     0.6458589, ,           0.6,     0.6458589, ,           0.6,     0.6458589, , 
          0.8,     0.6577373, ,           0.8,     0.6577373, ,           0.8,     0.6577373, , 
            1,     0.6695976, ,             1,     0.6695976, ,             1,     0.6695976, , 
          1.2,     0.6814394, ,           1.2,     0.6814394, ,           1.2,     0.6814394, , 
          1.4,     0.6932625, ,           1.4,     0.6932625, ,           1.4,     0.6932625, , 
          1.6,     0.7050664, ,           1.6,     0.7050664, ,           1.6,     0.7050664, , 
          1.8,     0.7168507, ,           1.8,     0.7168507, ,           1.8,     0.7168507, , 
            2,     0.7286151, ,             2,     0.7286151, ,             2,     0.7286151, , 
          2.2,     0.7403591, ,           2.2,     0.7403591, ,           2.2,     0.7403591, , 
          2.4,     0.7520825, ,           2.4,     0.7520825, ,           2.4,     0.7520825, , 
          2.6,     0.7637848, ,           2.6,     0.7637848, ,           2.6,     0.7637848, , 
          2.8,     0.7754656, ,           2.8,     0.7754656, ,           2.8,     0.7754656, , 
            3,     0.7871247, ,             3,     0.7871247, ,             3,     0.7871247, , 
          3.2,     0.7987616, ,           3.2,     0.7987616, ,           3.2,     0.7987616, , 
          3.4,      0.810376, ,           3.4,      0.810376, ,           3.4,      0.810376, , 
          3.6,     0.8219675, ,           3.6,     0.8219675, ,           3.6,     0.8219675, , 
          3.8,     0.8335357, ,           3.8,     0.8335357, ,           3.8,     0.8335357, , 
            4,     0.8450803, ,             4,     0.8450803, ,             4,     0.8450803, , 
          4.2,      0.856601, ,           4.2,      0.856601, ,           4.2,      0.856601, , 
          4.4,     0.8680973, ,           4.4,     0.8680973, ,           4.4,     0.8680973, , 
          4.6,      0.879569, ,           4.6,      0.879569, ,           4.6,      0.879569, , 
          4.8,     0.8910156, ,           4.8,     0.8910156, ,           4.8,     0.8910156, , 

