Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, ,             0,     0.7366836, , 
          0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, ,           0.2,     0.7515668, , 
          0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, ,           0.4,     0.7664327, , 
          0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, ,           0.6,     0.7812811, , 
          0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, ,           0.8,     0.7961114, , 
            1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, ,             1,     0.8109233, , 
          1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, ,           1.2,     0.8257164, , 
          1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, ,           1.4,     0.8404903, , 
          1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, ,           1.6,     0.8552445, , 
          1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, ,           1.8,     0.8699787, , 
            2,     0.8846925, ,             2,     0.8846925, ,             2,     0.8846925, ,             2,     0.8846925, ,             2,     0.8846925, ,             2,     0.8846925, ,             2,     0.8846925, ,             2,     0.8846925, ,             2,     0.8846925, ,             2,     0.8846925, , , , , , , , , , , , , ,             2,     0.8846925, ,             2,     0.8846925, ,             2,     0.8846925, ,             2,     0.8846925, ,             2,     0.8846925, , 
          2.2,     0.8993855, ,           2.2,     0.8993855, ,           2.2,     0.8993855, ,           2.2,     0.8993855, ,           2.2,     0.8993855, ,           2.2,     0.8993855, ,           2.2,     0.8993855, ,           2.2,     0.8993855, ,           2.2,     0.8993855, ,           2.2,     0.8993855, , , , , , , , , , , , , ,           2.2,     0.8993855, ,           2.2,     0.8993855, ,           2.2,     0.8993855, ,           2.2,     0.8993855, ,           2.2,     0.8993855, , 
          2.4,     0.9140573, ,           2.4,     0.9140573, ,           2.4,     0.9140573, ,           2.4,     0.9140573, ,           2.4,     0.9140573, ,           2.4,     0.9140573, ,           2.4,     0.9140573, ,           2.4,     0.9140573, ,           2.4,     0.9140573, , , , , , , , , , , , , , , , ,           2.4,     0.9140573, ,           2.4,     0.9140573, ,           2.4,     0.9140573, ,           2.4,     0.9140573, ,           2.4,     0.9140573, , 
          2.6,     0.9287075, ,           2.6,     0.9287075, ,           2.6,     0.9287075, ,           2.6,     0.9287075, ,           2.6,     0.9287075, ,           2.6,     0.9287075, ,           2.6,     0.9287075, ,           2.6,     0.9287075, ,           2.6,     0.9287075, , , , , , , , , , , , , , , , ,           2.6,     0.9287075, ,           2.6,     0.9287075, ,           2.6,     0.9287075, ,           2.6,     0.9287075, ,           2.6,     0.9287075, , 
          2.8,     0.9433357, ,           2.8,     0.9433357, ,           2.8,     0.9433357, ,           2.8,     0.9433357, ,           2.8,     0.9433357, ,           2.8,     0.9433357, ,           2.8,     0.9433357, ,           2.8,     0.9433357, ,           2.8,     0.9433357, , , , , , , , , , , , , , , , ,           2.8,     0.9433357, ,           2.8,     0.9433357, ,           2.8,     0.9433357, ,           2.8,     0.9433357, ,           2.8,     0.9433357, , 
            3,     0.9579415, ,             3,     0.9579415, ,             3,     0.9579415, ,             3,     0.9579415, ,             3,     0.9579415, ,             3,     0.9579415, ,             3,     0.9579415, ,             3,     0.9579415, ,             3,     0.9579415, , , , , , , , , , , , , , , , ,             3,     0.9579415, ,             3,     0.9579415, ,             3,     0.9579415, ,             3,     0.9579415, ,             3,     0.9579415, , 

