Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.8069891, ,            -2,     0.7454136, ,            -2,     0.9499203, , 
         -1.8,     0.7775644, ,          -1.8,     0.7229629, ,          -1.8,     0.9202069, , 
         -1.6,     0.7528727, ,          -1.6,     0.7023874, ,          -1.6,     0.8948746, , 
         -1.4,     0.7350009, ,          -1.4,      0.686994, ,          -1.4,     0.8728945, , 
         -1.2,     0.7184906, ,          -1.2,     0.6729446, ,          -1.2,      0.853244, , 
           -1,     0.7059416, ,            -1,     0.6614704, ,            -1,     0.8353972, , 
         -0.8,      0.695359, ,          -0.8,     0.6522361, ,          -0.8,     0.8190908, , 
         -0.6,     0.6862743, ,          -0.6,     0.6444763, ,          -0.6,        0.8042, , 
         -0.4,      0.678296, ,          -0.4,     0.6381135, ,          -0.4,     0.7906103, , 
         -0.2,     0.6712308, ,          -0.2,     0.6327401, ,          -0.2,     0.7782374, , 
            0,     0.6649611, ,             0,      0.628041, ,             0,     0.7670103, , 
          0.2,     0.6594088, ,           0.2,     0.6239586, ,           0.2,     0.7574196, , 
          0.4,     0.6544758, ,           0.4,     0.6203568, ,           0.4,     0.7483288, , 
          0.6,     0.6501215, ,           0.6,     0.6172538, ,           0.6,     0.7401756, , 
          0.8,     0.6462728, ,           0.8,     0.6145136, ,           0.8,      0.732924, , 
            1,     0.6428725, ,             1,     0.6121602, ,             1,     0.7264541, , 
          1.2,     0.6398859, ,           1.2,     0.6101298, ,           1.2,      0.721431, , 
          1.4,     0.6372874, ,           1.4,     0.6084088, ,           1.4,     0.7166929, , 
          1.6,     0.6350469, ,           1.6,     0.6069637, ,           1.6,     0.7121529, , 
          1.8,      0.633132, ,           1.8,     0.6057459, ,           1.8,     0.7081481, , 
            2,     0.6315068, ,             2,     0.6047805, ,             2,     0.7046098, , 
          2.2,     0.6301424, ,           2.2,     0.6040334, ,           2.2,     0.7015201, , 
          2.4,     0.6290178, ,           2.4,     0.6034835, ,           2.4,     0.6988374, , 
          2.6,     0.6281173, ,           2.6,     0.6031136, ,           2.6,      0.696705, , 

