Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            0,      2.531077, ,             0,      2.498234, ,             0,      2.441163, ,             0,      2.383269, ,            -2,      3.750359, ,            -2,      3.676534, ,             0,      2.345489, ,             0,      2.283236, ,             0,      2.275084, ,             0,       2.25713, ,             0,      2.222188, ,             0,      2.198573, ,             0,      2.192305, ,             0,      2.188476, ,            -2,      3.592111, ,             0,      2.779402, ,             0,      2.683134, ,             0,      2.634453, ,             0,      2.615141, , 
          0.2,      2.476497, ,           0.2,      2.444064, ,           0.2,      2.388399, ,           0.2,      2.331434, ,          -1.8,      3.652299, ,          -1.8,      3.579523, ,           0.2,      2.296453, ,           0.2,      2.245119, ,           0.2,      2.238689, ,           0.2,      2.223451, ,           0.2,      2.191794, ,           0.2,      2.170846, ,           0.2,      2.166085, ,           0.2,      2.163153, ,          -1.8,      3.495101, ,           0.2,      2.735199, ,           0.2,      2.637107, ,           0.2,      2.586133, ,           0.2,      2.565599, , 
          0.4,      2.427698, ,           0.4,      2.391693, ,           0.4,      2.337263, ,           0.4,      2.283206, ,          -1.6,      3.560425, ,          -1.6,      3.488874, ,           0.4,      2.253886, ,           0.4,      2.204505, ,           0.4,      2.198868, ,           0.4,      2.185783, ,           0.4,      2.159636, ,           0.4,      2.142805, ,           0.4,      2.134908, ,           0.4,      2.130156, ,          -1.6,      3.404729, ,           0.4,      2.694645, ,           0.4,      2.595144, ,           0.4,      2.541837, ,           0.4,      2.520008, , 
          0.6,      2.385671, ,           0.6,      2.350571, ,           0.6,      2.291522, ,           0.6,      2.246318, ,          -1.4,       3.47707, ,          -1.4,      3.406402, ,           0.6,      2.217785, ,           0.6,      2.167775, ,           0.6,      2.161775, ,           0.6,      2.148585, ,           0.6,      2.124722, ,           0.6,      2.110324, ,           0.6,      2.105592, ,           0.6,      2.102691, ,          -1.4,      3.322083, ,           0.6,      2.657418, ,           0.6,      2.557029, ,           0.6,      2.501895, ,           0.6,      2.479104, , 
          0.8,      2.349487, ,           0.8,      2.314612, ,           0.8,      2.256067, ,           0.8,      2.206306, ,          -1.2,      3.399059, ,          -1.2,      3.329075, ,           0.8,      2.180918, ,           0.8,      2.137781, ,           0.8,      2.132354, ,           0.8,      2.120361, ,           0.8,      2.100375, ,           0.8,       2.08507, ,           0.8,      2.081683, ,           0.8,      2.079548, ,          -1.2,      3.244741, ,           0.8,      2.623246, ,           0.8,      2.522441, ,           0.8,       2.46626, ,           0.8,      2.442817, , 
            1,      2.313145, ,             1,      2.277542, ,             1,      2.224513, ,             1,      2.175546, ,            -1,       3.32655, ,            -1,      3.257435, ,             1,      2.152551, ,             1,      2.114095, ,             1,      2.107414, ,             1,       2.09219, ,             1,      2.077735, ,             1,      2.063757, ,             1,      2.060628, ,             1,      2.058632, ,            -1,      3.173242, ,             1,      2.591878, ,             1,      2.490972, ,             1,      2.434187, ,             1,      2.410543, , 
          1.2,      2.284149, ,           1.2,      2.248611, ,           1.2,      2.193853, ,           1.2,      2.147845, ,          -0.8,      3.259952, ,          -0.8,      3.191588, ,           1.2,      2.124004, ,           1.2,      2.087595, ,           1.2,      2.082241, ,           1.2,      2.070475, ,           1.2,      2.053306, ,           1.2,      2.045005, ,           1.2,      2.039011, ,           1.2,      2.035626, ,          -0.8,       3.10748, ,           1.2,      2.563086, ,           1.2,      2.462272, ,           1.2,      2.405127, ,           1.2,      2.381411, , 
          1.4,      2.258635, ,           1.4,      2.223443, ,           1.4,      2.166733, ,           1.4,      2.122183, ,          -0.6,       3.19833, ,          -0.6,      3.130754, ,           1.4,      2.102034, ,           1.4,      2.069822, ,           1.4,      2.064742, ,           1.4,      2.053396, ,           1.4,      2.036521, ,           1.4,      2.028753, ,           1.4,      2.022827, ,           1.4,      2.019481, ,          -0.6,      3.046801, ,           1.4,      2.536638, ,           1.4,      2.436063, ,           1.4,      2.378702, ,           1.4,      2.354991, , 
          1.6,      2.236011, ,           1.6,      2.201517, ,           1.6,      2.145573, ,           1.6,      2.102629, ,          -0.4,      3.141287, ,          -0.4,      3.074483, ,           1.6,       2.08497, ,           1.6,      2.053797, ,           1.6,      2.049177, ,           1.6,      2.038893, ,           1.6,      2.022523, ,           1.6,      2.014775, ,           1.6,      2.009886, ,           1.6,       2.00691, ,          -0.4,      2.990755, ,           1.6,      2.512339, ,           1.6,       2.41215, ,           1.6,      2.354817, ,           1.6,      2.331178, , 
          1.8,      2.215433, ,           1.8,      2.181961, ,           1.8,      2.126979, ,           1.8,      2.087283, ,          -0.2,      3.088441, ,          -0.2,      3.022432, ,           1.8,      2.070118, ,           1.8,      2.039309, ,           1.8,      2.034636, ,           1.8,      2.025039, ,           1.8,      2.012285, ,           1.8,      2.003543, ,           1.8,      1.999968, ,           1.8,      1.997645, ,          -0.2,      2.939038, ,           1.8,      2.490018, ,           1.8,      2.390378, ,           1.8,      2.333327, ,           1.8,      2.309851, , 
            2,      2.198201, ,             2,      2.165317, ,             2,      2.111948, ,             2,      2.072168, ,             0,      3.040187, ,             0,      2.974491, ,             2,      2.055612, ,             2,      2.027125, ,             2,      2.022908, ,             2,      2.013963, ,             2,      2.002002, ,             2,      1.993936, ,             2,      1.990645, ,             2,      1.988536, ,             0,        2.8913, ,             2,      2.469521, ,             2,      2.370519, ,             2,      2.313995, ,             2,      2.290695, , 
          2.2,      2.180877, ,           2.2,       2.14873, ,           2.2,      2.096116, ,           2.2,      2.057166, ,           0.2,      2.994936, ,           0.2,      2.929939, ,           2.2,      2.041438, ,           2.2,      2.015382, ,           2.2,       2.01107, ,           2.2,      2.002097, ,           2.2,      1.990742, ,           2.2,      1.983316, ,           2.2,      1.979924, ,           2.2,      1.977912, ,           0.2,      2.847315, ,           2.2,      2.450725, ,           2.2,      2.352469, ,           2.2,      2.296496, ,           2.2,      2.273426, , 
          2.4,      2.166804, ,           2.4,      2.135586, ,           2.4,      2.084398, ,           2.4,      2.046981, ,           0.4,      2.952842, ,           0.4,      2.888705, ,           2.4,        2.0327, ,           2.4,      2.008223, ,           2.4,       2.00389, ,           2.4,      1.995229, ,           2.4,      1.984454, ,           2.4,      1.976703, ,           2.4,      1.973129, ,           2.4,      1.971048, ,           0.4,      2.806734, ,           2.4,      2.433527, ,           2.4,      2.336033, ,           2.4,      2.280495, ,           2.4,       2.25766, , 
          2.6,      2.154289, ,           2.6,      2.123915, ,           2.6,      2.074102, ,           2.6,      2.038198, ,           0.6,      2.913339, ,           0.6,      2.850355, ,           2.6,      2.025131, ,           2.6,      2.001978, ,           2.6,      1.998021, ,           2.6,      1.989938, ,           2.6,      1.979742, ,           2.6,      1.971999, ,           2.6,      1.968383, ,           2.6,      1.966268, ,           0.6,      2.769262, ,           2.6,      2.417791, ,           2.6,      2.321053, ,           2.6,      2.265859, ,           2.6,      2.243202, , 
          2.8,      2.143058, ,           2.8,      2.113592, ,           2.8,      2.064747, ,           2.8,      2.029516, ,           0.8,      2.877112, ,           0.8,      2.814957, ,           2.8,      2.016907, ,           2.8,      1.994935, ,           2.8,       1.99113, ,           2.8,      1.983206, ,           2.8,      1.973279, ,           2.8,      1.966159, ,           2.8,      1.962576, ,           2.8,      1.960475, ,           0.8,      2.734648, ,           2.8,      2.403435, ,           2.8,      2.307498, ,           2.8,      2.252641, ,           2.8,       2.23014, , 
            3,       2.13346, ,             3,      2.104839, ,             3,      2.057098, ,             3,      2.024422, ,             1,      2.843471, ,             1,      2.782148, ,             3,      2.012101, ,             3,      1.990853, ,             3,      1.987323, ,             3,      1.979861, ,             3,      1.970418, ,             3,      1.963648, ,             3,      1.960303, ,             3,      1.958317, ,             1,       2.70268, ,             3,      2.390335, ,             3,      2.295287, ,             3,      2.240915, ,             3,      2.218614, , 
          3.2,      2.126037, ,           3.2,      2.098554, ,           3.2,      2.051392, ,           3.2,      2.019958, ,           1.2,      2.812161, ,           1.2,      2.751783, ,           3.2,      2.008404, ,           3.2,       1.98811, ,           3.2,      1.984638, ,           3.2,      1.977336, ,           3.2,      1.968134, ,           3.2,      1.961547, ,           3.2,      1.958322, ,           3.2,      1.956407, ,           1.2,      2.673176, ,           3.2,      2.385432, ,           3.2,      2.286998, ,           3.2,      2.231572, ,           3.2,      2.209866, , 
          3.4,      2.118656, ,           3.4,      2.092142, ,           3.4,      2.046902, ,           3.4,      2.016455, ,           1.4,      2.783193, ,           1.4,      2.723635, ,           3.4,      2.005591, ,           3.4,      1.985678, ,           3.4,      1.981882, ,           3.4,         1.975, ,           3.4,      1.966982, ,           3.4,      1.960637, ,           3.4,      1.957477, ,           3.4,      1.955606, ,           1.4,      2.645921, ,           3.4,      2.374618, ,           3.4,      2.277117, ,           3.4,      2.222403, ,           3.4,      2.201065, , 
          3.6,      2.112864, ,           3.6,      2.086762, ,           3.6,        2.0431, ,           3.6,      2.013044, ,           1.6,      2.756281, ,           1.6,      2.697545, ,           3.6,      2.001627, ,           3.6,       1.98276, ,           3.6,      1.979339, ,           3.6,      1.972527, ,           3.6,      1.964391, ,           3.6,      1.958252, ,           3.6,      1.955225, ,           3.6,      1.953433, ,           1.6,      2.620749, ,           3.6,      2.364826, ,           3.6,      2.268249, ,           3.6,      2.214277, ,           3.6,      2.193332, , 
          3.8,       2.10823, ,           3.8,      2.082741, ,           3.8,      2.039061, ,           3.8,      2.010037, ,           1.8,      2.731363, ,           1.8,      2.673413, ,           3.8,      1.999742, ,           3.8,      1.981838, ,           3.8,      1.978467, ,           3.8,      1.971671, ,           3.8,      1.963736, ,           3.8,      1.957817, ,           3.8,      1.954883, ,           3.8,      1.953146, ,           1.8,      2.597524, ,           3.8,      2.356004, ,           3.8,      2.260365, ,           3.8,      2.207102, ,           3.8,      2.186564, , 
            4,      2.104339, ,             4,      2.079441, ,             4,      2.036979, ,             4,      2.008616, ,             2,      2.708235, ,             2,      2.651055, ,             4,      1.998718, ,             4,      1.981783, ,             4,      1.978473, ,             4,      1.971648, ,             4,      1.963845, ,             4,      1.958357, ,             4,      1.955442, ,             4,       1.95372, ,             2,      2.576082, ,             4,      2.348096, ,             4,       2.25339, ,             4,      2.200871, ,             4,      2.180737, , 
          4.2,      2.101248, ,           4.2,      2.076953, ,           4.2,      2.035464, ,           4.2,       2.00768, ,           2.2,      2.686823, ,           2.2,      2.630392, ,           4.2,      1.997969, ,           4.2,      1.981738, ,           4.2,      1.978695, ,           4.2,      1.972263, ,           4.2,      1.964407, ,           4.2,      1.959021, ,           4.2,      1.956294, ,           4.2,      1.954683, ,           2.2,      2.556318, ,           4.2,      2.341015, ,           4.2,      2.247212, ,           4.2,      2.195505, ,           4.2,      2.175813, , 
          4.4,       2.09887, ,           4.4,      2.075198, ,           4.4,       2.03452, ,           4.4,      2.007265, ,           2.4,      2.667042, ,           2.4,      2.611318, ,           4.4,      1.997834, ,           4.4,      1.982209, ,           4.4,      1.979294, ,           4.4,      1.973167, ,           4.4,      1.965468, ,           4.4,      1.960109, ,           4.4,      1.957517, ,           4.4,      1.955948, ,           2.4,      2.538125, ,           4.4,      2.334702, ,           4.4,      2.241759, ,           4.4,      2.190881, ,           4.4,      2.171651, , 
          4.6,      2.097231, ,           4.6,      2.073965, ,           4.6,      2.033967, ,           4.6,        2.0072, ,           2.6,      2.648725, ,           2.6,      2.593691, ,           4.6,      1.997926, ,           4.6,      1.982695, ,           4.6,      1.979895, ,           4.6,      1.974042, ,           4.6,      1.966747, ,           4.6,      1.961508, ,           4.6,      1.958931, ,           4.6,      1.957389, ,           2.6,      2.521375, ,           4.6,      2.329198, ,           4.6,      2.237033, ,           4.6,      2.186978, ,           4.6,      2.168227, , 
          4.8,      2.096166, ,           4.8,      2.073447, ,           4.8,      2.034257, ,           4.8,      2.007948, ,           2.8,      2.631822, ,           2.8,      2.577448, ,           4.8,      1.998838, ,           4.8,      1.984011, ,           4.8,      1.981297, ,           4.8,      1.975659, ,           4.8,      1.968666, ,           4.8,       1.96352, ,           4.8,      1.961017, ,           4.8,      1.959566, ,           2.8,      2.505994, ,           4.8,      2.324735, ,           4.8,       2.23307, ,           4.8,      2.183737, ,           4.8,      2.165449, , 
            5,      2.095624, ,             5,      2.073363, ,             5,      2.034981, ,             5,      2.009229, ,             3,      2.616236, ,             3,      2.562497, ,             5,      2.000269, ,             5,      1.985564, ,             5,       1.98291, ,             5,      1.977446, ,             5,      1.970677, ,             5,      1.965687, ,             5,      1.963226, ,             5,      1.961784, ,             3,      2.491882, ,             5,      2.320992, ,             5,      2.229796, ,             5,      2.181133, ,             5,      2.163292, , 
          5.2,      2.095588, ,           5.2,      2.073759, ,           5.2,      2.036027, ,           5.2,      2.010612, ,           3.2,      2.602484, ,           3.2,      2.550417, ,           5.2,      2.001801, ,           5.2,      1.987544, ,           5.2,      1.984953, ,           5.2,       1.97958, ,           5.2,      1.972833, ,           5.2,      1.967892, ,           5.2,      1.965445, ,           5.2,      1.964019, ,           3.2,      2.482432, ,           5.2,      2.317858, ,           5.2,      2.227121, ,           5.2,      2.179151, ,           5.2,       2.16174, , 
          5.4,      2.096552, ,           5.4,      2.074763, ,           5.4,      2.037622, ,           5.4,      2.012733, ,           3.4,      2.589339, ,           3.4,      2.537834, ,           5.4,      2.004081, ,           5.4,      1.990028, ,           5.4,      1.987489, ,           5.4,      1.982294, ,           5.4,      1.975852, ,           5.4,      1.971074, ,           5.4,       1.96865, ,           5.4,      1.967231, ,           3.4,      2.470624, ,           5.4,      2.317159, ,           5.4,      2.225667, ,           5.4,      2.179008, ,           5.4,      2.162014, , 
          5.6,      2.097369, ,           5.6,      2.076006, ,           5.6,      2.039455, ,           5.6,      2.014968, ,           3.6,      2.577296, ,           3.6,      2.526348, ,           5.6,      2.006485, ,           5.6,       1.99275, ,           5.6,      1.990265, ,           5.6,      1.985147, ,           5.6,      1.978873, ,           5.6,      1.974237, ,           5.6,      1.971896, ,           5.6,      1.970522, ,           3.6,      2.459887, ,           5.6,      2.315256, ,           5.6,      2.224079, ,           5.6,      2.178084, ,           5.6,      2.161471, , 
          5.8,      2.098576, ,           5.8,      2.077593, ,           5.8,      2.041645, ,           5.8,      2.017562, ,           3.8,      2.566257, ,           3.8,      2.515833, ,           5.8,      2.009195, ,           5.8,      1.995679, ,           5.8,      1.993245, ,           5.8,      1.988249, ,           5.8,      1.982178, ,           5.8,       1.97772, ,           5.8,       1.97547, ,           5.8,      1.974131, ,           3.8,      2.450101, ,           5.8,      2.313994, ,           5.8,      2.223021, ,           5.8,      2.177639, ,           5.8,       2.16139, , 
            6,      2.100149, ,             6,       2.07952, ,             6,      2.044203, ,             6,      2.020495, ,             4,      2.556266, ,             4,      2.506314, ,             6,      2.012306, ,             6,      1.999014, ,             6,      1.996604, ,             6,      1.991646, ,             6,      1.985641, ,             6,       1.98128, ,             6,       1.97908, ,             6,      1.977773, ,             4,      2.441255, ,             6,      2.313324, ,             6,      2.222472, ,             6,      2.177654, ,             6,      2.161748, , 
          6.2,      2.102047, ,           6.2,      2.081768, ,           6.2,      2.047002, ,           6.2,       2.02372, ,           4.2,      2.547216, ,           4.2,      2.497712, ,           6.2,      2.015612, ,           6.2,      2.002524, ,           6.2,      2.000178, ,           6.2,      1.995371, ,           6.2,      1.989515, ,           6.2,      1.985261, ,           6.2,      1.983119, ,           6.2,      1.981848, ,           4.2,       2.43328, ,           6.2,      2.313272, ,           6.2,      2.222404, ,           6.2,      2.178095, ,           6.2,      2.162503, , 
          6.4,      2.104563, ,           6.4,      2.084295, ,           6.4,      2.050123, ,           6.4,      2.027129, ,           4.4,      2.539003, ,           4.4,      2.489931, ,           6.4,      2.019136, ,           6.4,      2.006228, ,           6.4,      2.003912, ,           6.4,      1.999171, , , , , , , , , , , , , ,           4.4,      2.426113, ,           6.4,      2.315974, ,           6.4,      2.224097, ,           6.4,      2.179559, ,           6.4,      2.163904, , 
          6.6,      2.107042, ,           6.6,      2.087091, ,           6.6,      2.053375, ,           6.6,       2.03075, ,           4.6,      2.531717, ,           4.6,       2.48306, ,           6.6,      2.022881, ,           6.6,      2.010177, ,           6.6,      2.007894, ,           6.6,      2.003213, , , , , , , , , , , , , ,           4.6,      2.419811, ,           6.6,      2.317241, ,           6.6,      2.224952, ,           6.6,      2.180751, ,           6.6,      2.165387, , 
          6.8,      2.109784, ,           6.8,      2.090135, ,           6.8,      2.056906, ,           6.8,      2.034674, ,           4.8,      2.525967, ,           4.8,      2.477601, ,           6.8,       2.02688, ,           6.8,      2.014331, ,           6.8,      2.012092, ,           6.8,      2.007527, , , , , , , , , , , , , ,           4.8,      2.414787, ,           6.8,      2.319249, ,           6.8,      2.226271, ,           6.8,      2.182291, ,           6.8,      2.167197, , 
, , , , , , , , , , , ,             5,      2.521118, ,             5,      2.473003, , , , , , , , , , , , , , , , , , , , , , , , , ,             5,      2.410577, , , , , , , , , , , , , , 
, , , , , , , , , , , ,           5.2,      2.516956, ,           5.2,      2.469072, , , , , , , , , , , , , , , , , , , , , , , , , ,           5.2,      2.406998, , , , , , , , , , , , , , 
, , , , , , , , , , , ,           5.4,      2.521218, ,           5.4,       2.47608, , , , , , , , , , , , , , , , , , , , , , , , , ,           5.4,      2.410277, , , , , , , , , , , , , , 
, , , , , , , , , , , ,           5.6,      2.518553, ,           5.6,      2.473601, , , , , , , , , , , , , , , , , , , , , , , , , ,           5.6,      2.408053, , , , , , , , , , , , , , 
, , , , , , , , , , , ,           5.8,       2.51674, ,           5.8,      2.471926, , , , , , , , , , , , , , , , , , , , , , , , , ,           5.8,      2.406564, , , , , , , , , , , , , , 
, , , , , , , , , , , ,             6,      2.515676, ,             6,      2.470969, , , , , , , , , , , , , , , , , , , , , , , , , ,             6,      2.405747, , , , , , , , , , , , , , 

