Alpha,T1-15.8 m/s-VLM2, , 
           -2,      6.440123, , 
         -1.8,      6.551571, , 
         -1.6,      6.659546, , 
         -1.4,      6.764509, , 
         -1.2,      6.866897, , 
           -1,      6.966956, , 
         -0.8,       7.06969, , 
         -0.6,      7.173109, , 
         -0.4,      7.275158, , 
         -0.2,       7.37482, , 
            0,      7.468833, , 
          0.2,      7.560125, , 
          0.4,      7.649205, , 
          0.6,      7.734633, , 
          0.8,      7.818448, , 
            1,      7.894258, , 
          1.2,      7.958627, , 
          1.4,      8.018772, , 
          1.6,      8.071548, , 
          1.8,       8.10961, , 
            2,       8.13307, , 
          2.2,      8.147323, , 
          2.4,      8.159224, , 
          2.6,      8.166965, , 
          2.8,      8.164672, , 
            3,      8.154395, , 
          3.2,      8.138632, , 
          3.4,       8.11915, , 
          3.6,      8.094955, , 
          3.8,      8.071646, , 
            4,      8.039675, , 
          4.2,      8.005838, , 
          4.4,       7.97334, , 
          4.6,      7.936505, , 
          4.8,      7.897937, , 
            5,      7.857868, , 
          5.2,      7.813432, , 
          5.4,        7.7669, , 
          5.6,      7.725858, , 
          5.8,      7.678188, , 
            6,      7.632936, , 
          6.2,      7.585728, , 
          6.4,      7.537849, , 
          6.6,      7.489507, , 
          6.8,      7.441367, , 
            7,      7.392449, , 
          7.2,      7.344393, , 
          7.4,      7.295402, , 
          7.6,      7.247451, , 
          7.8,       7.19883, , 
            8,      7.150836, , 

