Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      3.051184, ,            -2,      2.915817, ,            -2,        2.8394, ,            -2,      3.295737, ,            -2,      3.174661, , 
         -1.8,      2.955851, ,          -1.8,      2.802583, ,          -1.8,      2.727201, ,          -1.8,      3.203033, ,          -1.8,      3.081678, , 
         -1.6,      2.863176, ,          -1.6,      2.696391, ,          -1.6,      2.622775, ,          -1.6,      3.116977, ,          -1.6,      2.995252, , 
         -1.4,       2.77245, ,          -1.4,      2.598604, ,          -1.4,      2.526844, ,          -1.4,      3.037507, ,          -1.4,      2.914583, , 
         -1.2,      2.687793, ,          -1.2,      2.509002, ,          -1.2,      2.438646, ,          -1.2,      2.963711, ,          -1.2,      2.839195, , 
           -1,      2.609539, ,            -1,      2.425869, ,            -1,      2.357031, ,            -1,      2.895514, ,            -1,       2.76871, , 
         -0.8,      2.536012, ,          -0.8,      2.351881, ,          -0.8,      2.284547, ,          -0.8,      2.832614, ,          -0.8,      2.702774, , 
         -0.6,      2.466286, ,          -0.6,      2.283544, ,          -0.6,      2.222286, ,          -0.6,      2.774554, ,          -0.6,      2.640971, , 
         -0.4,      2.400482, ,          -0.4,      2.222114, ,          -0.4,      2.165755, ,          -0.4,      2.721091, ,          -0.4,       2.58331, , 
         -0.2,      2.338804, ,          -0.2,      2.169558, ,          -0.2,      2.118661, ,          -0.2,      2.672004, ,          -0.2,      2.529872, , 
            0,      2.287317, ,             0,      2.140168, ,             0,      2.094383, ,             0,       2.62702, ,             0,       2.48058, , 
          0.2,      2.234748, ,           0.2,      2.099421, ,           0.2,       2.06114, ,           0.2,      2.585846, ,           0.2,      2.435577, , 
          0.4,      2.188056, ,           0.4,      2.061303, ,           0.4,       2.02486, ,           0.4,      2.548082, ,           0.4,      2.395101, , 
          0.6,      2.151842, ,           0.6,      2.030982, ,           0.6,      1.999645, ,           0.6,      2.513464, ,           0.6,      2.359041, , 
          0.8,      2.119637, ,           0.8,      2.005573, ,           0.8,      1.976305, ,           0.8,      2.481718, ,           0.8,      2.326625, , 
            1,      2.089059, ,             1,      1.980901, ,             1,      1.952354, ,             1,      2.452603, ,             1,      2.297262, , 
          1.2,      2.062406, ,           1.2,      1.962913, ,           1.2,       1.93522, ,           1.2,      2.425881, ,           1.2,       2.27062, , 
          1.4,      2.040895, ,           1.4,       1.94666, ,           1.4,      1.922588, ,           1.4,      2.401343, ,           1.4,      2.246621, , 
          1.6,      2.022114, ,           1.6,      1.932858, ,           1.6,      1.912175, ,           1.6,      2.378811, ,           1.6,       2.22505, , 
          1.8,      2.006793, ,           1.8,      1.922074, ,           1.8,      1.902231, ,           1.8,      2.358128, ,           1.8,      2.205599, , 
            2,      1.993302, ,             2,      1.909839, ,             2,      1.890996, ,             2,      2.339195, ,             2,      2.187893, , 
          2.2,        1.9812, ,           2.2,      1.901949, ,           2.2,      1.882955, ,           2.2,      2.321885, ,           2.2,      2.171707, , 
          2.4,      1.969494, ,           2.4,      1.895898, ,           2.4,      1.878068, ,           2.4,      2.306057, ,           2.4,      2.157053, , 
          2.6,       1.96052, ,           2.6,       1.89111, ,           2.6,      1.874128, ,           2.6,      2.291597, ,           2.6,      2.143896, , 
          2.8,      1.953716, ,           2.8,      1.887153, ,           2.8,      1.870936, ,           2.8,      2.278389, ,           2.8,      2.132208, , 
            3,      1.948159, ,             3,      1.883145, ,             3,      1.868432, ,             3,       2.27318, ,             3,      2.122852, , 
          3.2,       1.94334, ,           3.2,      1.879911, ,           3.2,      1.865027, ,           3.2,      2.262263, ,           3.2,      2.113671, , 
          3.4,       1.93805, ,           3.4,      1.877916, ,           3.4,      1.863493, ,           3.4,       2.25238, ,           3.4,        2.1055, , 
          3.6,      1.935124, ,           3.6,      1.876953, ,           3.6,      1.862416, ,           3.6,      2.243476, ,           3.6,      2.098283, , 
          3.8,      1.932896, ,           3.8,      1.876491, ,           3.8,      1.862344, ,           3.8,      2.235476, ,           3.8,      2.092041, , 
            4,      1.931205, ,             4,      1.876522, ,             4,      1.862974, ,             4,      2.228293, ,             4,      2.086608, , 
          4.2,      1.930231, ,           4.2,      1.876899, ,           4.2,      1.863877, ,           4.2,      2.221896, ,           4.2,      2.081904, , 
          4.4,      1.929648, ,           4.4,      1.877211, ,           4.4,      1.864805, ,           4.4,       2.21632, ,           4.4,      2.077917, , 
          4.6,      1.929862, ,           4.6,      1.878435, ,           4.6,      1.866369, ,           4.6,      2.211889, ,           4.6,      2.074595, , 
          4.8,      1.930482, ,           4.8,      1.880051, ,           4.8,      1.868343, ,           4.8,      2.208001, ,           4.8,      2.071934, , 
            5,      1.931412, ,             5,      1.882002, ,             5,      1.870537, ,             5,      2.206542, ,             5,      2.071117, , 
          5.2,      1.932857, ,           5.2,      1.884285, ,           5.2,      1.873208, ,           5.2,      2.203939, ,           5.2,      2.069597, , 
          5.4,      1.934569, ,           5.4,      1.886883, ,           5.4,      1.875968, ,           5.4,      2.201991, ,           5.4,      2.068571, , 
          5.6,      1.936599, ,           5.6,      1.889673, ,           5.6,      1.879013, ,           5.6,      2.200653, ,           5.6,      2.068022, , 
          5.8,      1.938984, ,           5.8,      1.892865, ,           5.8,      1.882313, ,           5.8,      2.199926, ,           5.8,      2.067928, , 
            6,      1.941586, ,             6,      1.896207, , , , ,             6,      2.201969, ,             6,      2.068877, , 
          6.2,      1.944443, ,           6.2,      1.899709, , , , ,           6.2,       2.20252, ,           6.2,      2.069567, , 
          6.4,      1.947593, ,           6.4,      1.903576, , , , ,           6.4,      2.203825, ,           6.4,      2.070625, , 

