Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.3242011, , 
         -1.8,     0.3313275, , 
         -1.6,     0.3384419, , 
         -1.4,     0.3455442, , 
         -1.2,      0.352634, , 
           -1,      0.359711, , 
         -0.8,      0.366775, , 
         -0.6,     0.3738256, , 
         -0.4,     0.3808627, , 
         -0.2,     0.3878859, , 
            0,     0.3948949, , 
          0.2,     0.4018895, , 
          0.4,     0.4088694, , 
          0.6,     0.4158344, , 
          0.8,     0.4227841, , 
            1,     0.4297183, , 
          1.2,     0.4366368, , 
          1.4,     0.4435392, , 
          1.6,     0.4504253, , 
          1.8,     0.4572949, , 
            2,     0.4641476, , 
          2.2,     0.4709833, , 
          2.4,     0.4778016, , 
          2.6,     0.4846024, , 
          2.8,     0.4913852, , 
            3,       0.49815, , 
          3.2,     0.5048964, , 
          3.4,     0.5116242, , 
          3.6,     0.5183332, , 
          3.8,     0.5250231, , 
            4,     0.5316936, , 
          4.2,     0.5383445, , 
          4.4,     0.5449755, , 
          4.6,     0.5515865, , 
          4.8,     0.5581772, , 
            5,     0.5647473, , 
          5.2,     0.5712966, , 
          5.4,      0.577825, , 
          5.6,      0.584332, , 
          5.8,     0.5908176, , 
            6,     0.5972814, , 
          6.2,     0.6037233, , 
          6.4,     0.6101431, , 
          6.6,     0.6165404, , 
          6.8,     0.6229152, , 
            7,     0.6292671, , 
          7.2,      0.635596, , 
          7.4,     0.6419016, , 
          7.6,     0.6481838, , 
          7.8,     0.6544422, , 
            8,     0.6606768, , 

