Alpha,T1-15.8 m/s-VLM2, , 
           -2,      2.556615, , 
         -1.8,      2.464537, , 
         -1.6,      2.379221, , 
         -1.4,      2.299952, , 
         -1.2,      2.225464, , 
           -1,      2.155417, , 
         -0.8,      2.090073, , 
         -0.6,       2.02989, , 
         -0.4,      1.975101, , 
         -0.2,      1.924828, , 
            0,      1.886396, , 
          0.2,      1.851436, , 
          0.4,      1.818193, , 
          0.6,       1.79071, , 
          0.8,      1.768005, , 
            1,      1.748725, , 
          1.2,      1.731398, , 
          1.4,      1.716594, , 
          1.6,      1.703098, , 
          1.8,      1.693056, , 
            2,      1.684454, , 
          2.2,      1.677038, , 
          2.4,      1.669989, , 
          2.6,      1.664965, , 
          2.8,      1.660664, , 
            3,      1.657385, , 
          3.2,      1.654619, , 
          3.4,      1.652792, , 
          3.6,      1.651519, , 
          3.8,      1.650682, , 
            4,      1.650417, , 
          4.2,       1.65052, , 
          4.4,       1.65109, , 
          4.6,      1.651913, , 
          4.8,      1.653129, , 
            5,      1.654663, , 
          5.2,      1.656388, , 
          5.4,      1.658449, , 
          5.6,        1.6607, , 

