Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.3521511, ,            -2,     0.3521511, ,            -2,     0.3521511, ,            -2,     0.3521511, ,            -2,     0.3521511, ,            -2,     0.3521511, ,            -2,     0.3521511, ,            -2,     0.3521511, ,            -2,     0.3521511, , 
         -1.8,     0.3601184, ,          -1.8,     0.3601184, ,          -1.8,     0.3601184, ,          -1.8,     0.3601184, ,          -1.8,     0.3601184, ,          -1.8,     0.3601184, ,          -1.8,     0.3601184, ,          -1.8,     0.3601184, ,          -1.8,     0.3601184, , 
         -1.6,     0.3680735, ,          -1.6,     0.3680735, ,          -1.6,     0.3680735, ,          -1.6,     0.3680735, ,          -1.6,     0.3680735, ,          -1.6,     0.3680735, ,          -1.6,     0.3680735, ,          -1.6,     0.3680735, ,          -1.6,     0.3680735, , 
         -1.4,      0.376016, ,          -1.4,      0.376016, ,          -1.4,      0.376016, ,          -1.4,      0.376016, ,          -1.4,      0.376016, ,          -1.4,      0.376016, ,          -1.4,      0.376016, ,          -1.4,      0.376016, ,          -1.4,      0.376016, , 
         -1.2,     0.3839457, ,          -1.2,     0.3839457, ,          -1.2,     0.3839457, ,          -1.2,     0.3839457, ,          -1.2,     0.3839457, ,          -1.2,     0.3839457, ,          -1.2,     0.3839457, ,          -1.2,     0.3839457, ,          -1.2,     0.3839457, , 
           -1,     0.3918622, ,            -1,     0.3918622, ,            -1,     0.3918622, ,            -1,     0.3918622, ,            -1,     0.3918622, ,            -1,     0.3918622, ,            -1,     0.3918622, ,            -1,     0.3918622, ,            -1,     0.3918622, , 
         -0.8,     0.3997654, ,          -0.8,     0.3997654, ,          -0.8,     0.3997654, ,          -0.8,     0.3997654, ,          -0.8,     0.3997654, ,          -0.8,     0.3997654, ,          -0.8,     0.3997654, ,          -0.8,     0.3997654, ,          -0.8,     0.3997654, , 
         -0.6,     0.4076547, ,          -0.6,     0.4076547, ,          -0.6,     0.4076547, ,          -0.6,     0.4076547, ,          -0.6,     0.4076547, ,          -0.6,     0.4076547, ,          -0.6,     0.4076547, ,          -0.6,     0.4076547, ,          -0.6,     0.4076547, , 
         -0.4,       0.41553, ,          -0.4,       0.41553, ,          -0.4,       0.41553, ,          -0.4,       0.41553, ,          -0.4,       0.41553, ,          -0.4,       0.41553, ,          -0.4,       0.41553, ,          -0.4,       0.41553, ,          -0.4,       0.41553, , 
         -0.2,     0.4233909, ,          -0.2,     0.4233909, ,          -0.2,     0.4233909, ,          -0.2,     0.4233909, ,          -0.2,     0.4233909, ,          -0.2,     0.4233909, ,          -0.2,     0.4233909, ,          -0.2,     0.4233909, ,          -0.2,     0.4233909, , 
            0,     0.4312372, ,             0,     0.4312372, ,             0,     0.4312372, ,             0,     0.4312372, ,             0,     0.4312372, ,             0,     0.4312372, ,             0,     0.4312372, ,             0,     0.4312372, ,             0,     0.4312372, , 
          0.2,     0.4390685, ,           0.2,     0.4390685, ,           0.2,     0.4390685, ,           0.2,     0.4390685, ,           0.2,     0.4390685, ,           0.2,     0.4390685, ,           0.2,     0.4390685, ,           0.2,     0.4390685, ,           0.2,     0.4390685, , 
          0.4,     0.4468845, ,           0.4,     0.4468845, ,           0.4,     0.4468845, ,           0.4,     0.4468845, ,           0.4,     0.4468845, ,           0.4,     0.4468845, ,           0.4,     0.4468845, ,           0.4,     0.4468845, ,           0.4,     0.4468845, , 
          0.6,      0.454685, ,           0.6,      0.454685, ,           0.6,      0.454685, ,           0.6,      0.454685, ,           0.6,      0.454685, ,           0.6,      0.454685, ,           0.6,      0.454685, ,           0.6,      0.454685, ,           0.6,      0.454685, , 
          0.8,     0.4624696, ,           0.8,     0.4624696, ,           0.8,     0.4624696, ,           0.8,     0.4624696, ,           0.8,     0.4624696, ,           0.8,     0.4624696, ,           0.8,     0.4624696, ,           0.8,     0.4624696, ,           0.8,     0.4624696, , 
            1,     0.4702381, ,             1,     0.4702381, ,             1,     0.4702381, ,             1,     0.4702381, ,             1,     0.4702381, ,             1,     0.4702381, ,             1,     0.4702381, ,             1,     0.4702381, ,             1,     0.4702381, , 
          1.2,     0.4779901, ,           1.2,     0.4779901, ,           1.2,     0.4779901, ,           1.2,     0.4779901, ,           1.2,     0.4779901, ,           1.2,     0.4779901, ,           1.2,     0.4779901, ,           1.2,     0.4779901, ,           1.2,     0.4779901, , 
          1.4,     0.4857254, ,           1.4,     0.4857254, ,           1.4,     0.4857254, ,           1.4,     0.4857254, ,           1.4,     0.4857254, ,           1.4,     0.4857254, ,           1.4,     0.4857254, ,           1.4,     0.4857254, ,           1.4,     0.4857254, , 
          1.6,     0.4934436, ,           1.6,     0.4934436, ,           1.6,     0.4934436, ,           1.6,     0.4934436, ,           1.6,     0.4934436, ,           1.6,     0.4934436, ,           1.6,     0.4934436, ,           1.6,     0.4934436, ,           1.6,     0.4934436, , 
          1.8,     0.5011445, ,           1.8,     0.5011445, ,           1.8,     0.5011445, ,           1.8,     0.5011445, ,           1.8,     0.5011445, ,           1.8,     0.5011445, ,           1.8,     0.5011445, ,           1.8,     0.5011445, ,           1.8,     0.5011445, , 
            2,     0.5088279, ,             2,     0.5088279, ,             2,     0.5088279, ,             2,     0.5088279, ,             2,     0.5088279, ,             2,     0.5088279, ,             2,     0.5088279, ,             2,     0.5088279, ,             2,     0.5088279, , 
          2.2,     0.5164933, ,           2.2,     0.5164933, ,           2.2,     0.5164933, ,           2.2,     0.5164933, ,           2.2,     0.5164933, ,           2.2,     0.5164933, ,           2.2,     0.5164933, ,           2.2,     0.5164933, ,           2.2,     0.5164933, , 
          2.4,     0.5241406, ,           2.4,     0.5241406, ,           2.4,     0.5241406, ,           2.4,     0.5241406, ,           2.4,     0.5241406, ,           2.4,     0.5241406, ,           2.4,     0.5241406, ,           2.4,     0.5241406, ,           2.4,     0.5241406, , 
          2.6,     0.5317693, ,           2.6,     0.5317693, ,           2.6,     0.5317693, ,           2.6,     0.5317693, ,           2.6,     0.5317693, ,           2.6,     0.5317693, ,           2.6,     0.5317693, ,           2.6,     0.5317693, ,           2.6,     0.5317693, , 
          2.8,     0.5393794, ,           2.8,     0.5393794, ,           2.8,     0.5393794, ,           2.8,     0.5393794, ,           2.8,     0.5393794, ,           2.8,     0.5393794, ,           2.8,     0.5393794, ,           2.8,     0.5393794, ,           2.8,     0.5393794, , 
            3,     0.5469704, ,             3,     0.5469704, ,             3,     0.5469704, ,             3,     0.5469704, ,             3,     0.5469704, ,             3,     0.5469704, ,             3,     0.5469704, ,             3,     0.5469704, ,             3,     0.5469704, , 
          3.2,     0.5545421, ,           3.2,     0.5545421, ,           3.2,     0.5545421, ,           3.2,     0.5545421, ,           3.2,     0.5545421, ,           3.2,     0.5545421, ,           3.2,     0.5545421, ,           3.2,     0.5545421, ,           3.2,     0.5545421, , 
          3.4,     0.5620943, ,           3.4,     0.5620943, ,           3.4,     0.5620943, ,           3.4,     0.5620943, ,           3.4,     0.5620943, ,           3.4,     0.5620943, ,           3.4,     0.5620943, ,           3.4,     0.5620943, ,           3.4,     0.5620943, , 
          3.6,     0.5696265, ,           3.6,     0.5696265, ,           3.6,     0.5696265, ,           3.6,     0.5696265, ,           3.6,     0.5696265, ,           3.6,     0.5696265, ,           3.6,     0.5696265, ,           3.6,     0.5696265, ,           3.6,     0.5696265, , 
          3.8,     0.5771387, ,           3.8,     0.5771387, ,           3.8,     0.5771387, ,           3.8,     0.5771387, ,           3.8,     0.5771387, ,           3.8,     0.5771387, ,           3.8,     0.5771387, ,           3.8,     0.5771387, ,           3.8,     0.5771387, , 
            4,     0.5846304, ,             4,     0.5846304, ,             4,     0.5846304, ,             4,     0.5846304, ,             4,     0.5846304, ,             4,     0.5846304, ,             4,     0.5846304, ,             4,     0.5846304, ,             4,     0.5846304, , 
          4.2,     0.5921015, ,           4.2,     0.5921015, ,           4.2,     0.5921015, ,           4.2,     0.5921015, ,           4.2,     0.5921015, ,           4.2,     0.5921015, ,           4.2,     0.5921015, ,           4.2,     0.5921015, ,           4.2,     0.5921015, , 
          4.4,     0.5995516, ,           4.4,     0.5995516, ,           4.4,     0.5995516, ,           4.4,     0.5995516, ,           4.4,     0.5995516, ,           4.4,     0.5995516, ,           4.4,     0.5995516, ,           4.4,     0.5995516, ,           4.4,     0.5995516, , 
          4.6,     0.6069805, ,           4.6,     0.6069805, ,           4.6,     0.6069805, ,           4.6,     0.6069805, ,           4.6,     0.6069805, ,           4.6,     0.6069805, ,           4.6,     0.6069805, ,           4.6,     0.6069805, ,           4.6,     0.6069805, , 
          4.8,      0.614388, ,           4.8,      0.614388, ,           4.8,      0.614388, ,           4.8,      0.614388, ,           4.8,      0.614388, ,           4.8,      0.614388, ,           4.8,      0.614388, ,           4.8,      0.614388, ,           4.8,      0.614388, , 
            5,     0.6217737, ,             5,     0.6217737, ,             5,     0.6217737, ,             5,     0.6217737, ,             5,     0.6217737, ,             5,     0.6217737, ,             5,     0.6217737, ,             5,     0.6217737, ,             5,     0.6217737, , 
          5.2,     0.6291374, ,           5.2,     0.6291374, ,           5.2,     0.6291374, ,           5.2,     0.6291374, ,           5.2,     0.6291374, ,           5.2,     0.6291374, ,           5.2,     0.6291374, ,           5.2,     0.6291374, ,           5.2,     0.6291374, , 
          5.4,     0.6364788, ,           5.4,     0.6364788, ,           5.4,     0.6364788, ,           5.4,     0.6364788, ,           5.4,     0.6364788, ,           5.4,     0.6364788, ,           5.4,     0.6364788, ,           5.4,     0.6364788, ,           5.4,     0.6364788, , 
          5.6,     0.6437977, ,           5.6,     0.6437977, ,           5.6,     0.6437977, ,           5.6,     0.6437977, ,           5.6,     0.6437977, ,           5.6,     0.6437977, ,           5.6,     0.6437977, ,           5.6,     0.6437977, ,           5.6,     0.6437977, , 
          5.8,     0.6510938, ,           5.8,     0.6510938, ,           5.8,     0.6510938, ,           5.8,     0.6510938, ,           5.8,     0.6510938, ,           5.8,     0.6510938, ,           5.8,     0.6510938, ,           5.8,     0.6510938, ,           5.8,     0.6510938, , 
            6,      0.658367, ,             6,      0.658367, ,             6,      0.658367, ,             6,      0.658367, ,             6,      0.658367, ,             6,      0.658367, ,             6,      0.658367, ,             6,      0.658367, ,             6,      0.658367, , 
          6.2,     0.6656168, ,           6.2,     0.6656168, ,           6.2,     0.6656168, ,           6.2,     0.6656168, ,           6.2,     0.6656168, ,           6.2,     0.6656168, ,           6.2,     0.6656168, ,           6.2,     0.6656168, ,           6.2,     0.6656168, , 
          6.4,     0.6728431, ,           6.4,     0.6728431, ,           6.4,     0.6728431, ,           6.4,     0.6728431, ,           6.4,     0.6728431, ,           6.4,     0.6728431, ,           6.4,     0.6728431, ,           6.4,     0.6728431, ,           6.4,     0.6728431, , 
          6.6,     0.6800456, ,           6.6,     0.6800456, ,           6.6,     0.6800456, ,           6.6,     0.6800456, ,           6.6,     0.6800456, ,           6.6,     0.6800456, ,           6.6,     0.6800456, ,           6.6,     0.6800456, ,           6.6,     0.6800456, , 
          6.8,     0.6872241, ,           6.8,     0.6872241, ,           6.8,     0.6872241, ,           6.8,     0.6872241, ,           6.8,     0.6872241, ,           6.8,     0.6872241, ,           6.8,     0.6872241, ,           6.8,     0.6872241, ,           6.8,     0.6872241, , 
            7,     0.6943783, ,             7,     0.6943783, ,             7,     0.6943783, ,             7,     0.6943783, ,             7,     0.6943783, ,             7,     0.6943783, ,             7,     0.6943783, ,             7,     0.6943783, ,             7,     0.6943783, , 
          7.2,      0.701508, ,           7.2,      0.701508, ,           7.2,      0.701508, ,           7.2,      0.701508, ,           7.2,      0.701508, ,           7.2,      0.701508, ,           7.2,      0.701508, ,           7.2,      0.701508, ,           7.2,      0.701508, , 
          7.4,      0.708613, ,           7.4,      0.708613, ,           7.4,      0.708613, ,           7.4,      0.708613, ,           7.4,      0.708613, ,           7.4,      0.708613, ,           7.4,      0.708613, ,           7.4,      0.708613, ,           7.4,      0.708613, , 
          7.6,      0.715693, ,           7.6,      0.715693, ,           7.6,      0.715693, ,           7.6,      0.715693, ,           7.6,      0.715693, ,           7.6,      0.715693, ,           7.6,      0.715693, ,           7.6,      0.715693, ,           7.6,      0.715693, , 
          7.8,     0.7227477, ,           7.8,     0.7227477, ,           7.8,     0.7227477, ,           7.8,     0.7227477, ,           7.8,     0.7227477, ,           7.8,     0.7227477, ,           7.8,     0.7227477, ,           7.8,     0.7227477, ,           7.8,     0.7227477, , 
            8,      0.729777, ,             8,      0.729777, ,             8,      0.729777, ,             8,      0.729777, ,             8,      0.729777, ,             8,      0.729777, ,             8,      0.729777, ,             8,      0.729777, ,             8,      0.729777, , 

