Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      9.942662, ,            -2,      9.807118, ,            -2,      9.724227, ,            -2,      9.683043, ,            -2,      9.639966, ,            -2,      9.562528, ,            -2,      10.64712, ,            -2,      10.39937, ,            -2,      10.10898, , 
         -1.8,      9.787522, ,          -1.8,      9.653797, ,          -1.8,      9.572648, ,          -1.8,      9.531714, ,          -1.8,      9.457314, ,          -1.8,       9.36721, ,          -1.8,      10.49016, ,          -1.8,      10.24357, ,          -1.8,      9.953418, , 
         -1.6,      9.642533, ,          -1.6,      9.510114, ,          -1.6,      9.430703, ,          -1.6,      9.386062, ,          -1.6,      9.280518, ,          -1.6,      9.179401, ,          -1.6,      10.34425, ,          -1.6,      10.09863, ,          -1.6,      9.808434, , 
         -1.4,      9.506876, ,          -1.4,      9.375331, ,          -1.4,      9.297505, ,          -1.4,      9.227832, ,          -1.4,      9.106688, ,          -1.4,      8.996535, ,          -1.4,      10.20876, ,          -1.4,      9.963871, ,          -1.4,      9.673256, , 
         -1.2,      9.380036, ,          -1.2,      9.248725, ,          -1.2,      9.172133, ,          -1.2,      9.074407, ,          -1.2,      8.932114, ,          -1.2,       8.82079, ,          -1.2,      10.08475, ,          -1.2,      9.839208, ,          -1.2,      9.547427, , 
           -1,      9.261544, ,            -1,      9.129999, ,            -1,      9.053884, ,            -1,      8.921008, ,            -1,      8.765855, ,            -1,      8.655355, ,            -1,      9.970003, ,            -1,      9.723477, ,            -1,      9.430401, , 
         -0.8,      9.150842, ,          -0.8,      9.018113, ,          -0.8,      8.931915, ,          -0.8,       8.77448, ,          -0.8,      8.609318, ,          -0.8,      8.497344, ,          -0.8,      9.864128, ,          -0.8,      9.616221, ,          -0.8,       9.32158, , 
         -0.6,      9.047569, ,          -0.6,      8.912322, ,          -0.6,      8.807342, ,          -0.6,      8.631936, ,          -0.6,      8.461497, ,          -0.6,      8.346095, ,          -0.6,       9.76661, ,          -0.6,      9.516995, ,          -0.6,      9.220454, , 
         -0.4,      8.951528, ,          -0.4,       8.81204, ,          -0.4,      8.683545, ,          -0.4,      8.493224, ,          -0.4,      8.322334, ,          -0.4,      8.203601, ,          -0.4,      9.676935, ,          -0.4,      9.425376, ,          -0.4,      9.126495, , 
         -0.2,      8.862408, ,          -0.2,      8.714257, ,          -0.2,      8.562889, ,          -0.2,      8.360979, ,          -0.2,      8.189266, ,          -0.2,      8.069194, ,          -0.2,      9.597071, ,          -0.2,      9.341637, ,          -0.2,       9.03942, , 
            0,      8.779955, ,             0,      8.617697, ,             0,      8.445723, ,             0,      8.235321, ,             0,      8.061737, ,             0,       7.94259, ,             0,      9.522352, ,             0,      9.264249, ,             0,      8.958781, , 
          0.2,       8.70339, ,           0.2,      8.527339, ,           0.2,      8.333881, ,           0.2,      8.120684, ,           0.2,      7.945193, ,           0.2,      7.826672, ,           0.2,       9.45428, ,           0.2,      9.193309, ,           0.2,      8.883869, , 
          0.4,      8.632076, ,           0.4,        8.4397, ,           0.4,      8.230966, ,           0.4,      8.017979, ,           0.4,      7.839874, ,           0.4,      7.722227, ,           0.4,      9.392684, ,           0.4,      9.128621, ,           0.4,      8.814185, , 
          0.6,      8.565462, ,           0.6,      8.355625, ,           0.6,      8.138848, ,           0.6,      7.920876, ,           0.6,       7.74158, ,           0.6,      7.625769, ,           0.6,      9.337332, ,           0.6,      9.069972, ,           0.6,       8.74941, , 
          0.8,      8.501196, ,           0.8,      8.277626, ,           0.8,      8.054803, ,           0.8,      7.834979, ,           0.8,      7.653772, ,           0.8,      7.537608, ,           0.8,      9.287609, ,           0.8,      9.017143, ,           0.8,      8.689494, , 
            1,      8.436745, ,             1,       8.20521, ,             1,      7.977272, ,             1,      7.756196, ,             1,      7.576529, ,             1,      7.462658, ,             1,      9.244199, ,             1,      8.970144, ,             1,      8.634371, , 
          1.2,      8.372873, ,           1.2,      8.137019, ,           1.2,      7.904976, ,           1.2,      7.682739, ,           1.2,      7.519653, ,           1.2,      7.414541, ,           1.2,      9.206116, ,           1.2,      8.928559, ,           1.2,      8.583782, , 
          1.4,      8.308555, ,           1.4,       8.07163, ,           1.4,      7.837613, ,           1.4,      7.621151, ,           1.4,      7.468787, ,           1.4,       7.36708, ,           1.4,      9.173134, ,           1.4,      8.892183, ,           1.4,      8.537739, , 
          1.6,      8.249783, ,           1.6,      8.010232, ,           1.6,      7.774817, ,           1.6,      7.569228, ,           1.6,      7.422991, ,           1.6,      7.339115, ,           1.6,      9.145037, ,           1.6,      8.860818, ,           1.6,       8.49652, , 
          1.8,      8.192091, ,           1.8,      7.959294, ,           1.8,      7.724578, ,           1.8,      7.532406, ,           1.8,        7.3869, ,           1.8,      7.302068, ,           1.8,      9.121647, ,           1.8,      8.834464, ,           1.8,      8.460289, , 
            2,      8.145969, ,             2,      7.903055, ,             2,      7.668527, ,             2,      7.482857, ,             2,      7.347797, ,             2,      7.269506, ,             2,      9.102772, ,             2,      8.813066, ,             2,      8.429096, , 
          2.2,      8.108968, ,           2.2,       7.86353, ,           2.2,      7.627056, ,           2.2,      7.465405, ,           2.2,      7.341346, ,           2.2,      7.285165, ,           2.2,      9.087948, ,           2.2,      8.796155, ,           2.2,      8.402393, , 
          2.4,      8.079101, ,           2.4,       7.82997, ,           2.4,      7.601594, ,           2.4,      7.456036, ,           2.4,      7.340713, ,           2.4,      7.287471, ,           2.4,      9.077013, ,           2.4,      8.783491, ,           2.4,      8.380257, , 
          2.6,      8.054359, ,           2.6,       7.80129, ,           2.6,      7.587965, ,           2.6,      7.443062, ,           2.6,      7.337408, ,           2.6,      7.287572, ,           2.6,       9.06974, ,           2.6,      8.774853, ,           2.6,      8.363165, , 
          2.8,      8.038814, ,           2.8,      7.782315, ,           2.8,      7.582734, ,           2.8,      7.439272, ,           2.8,      7.345785, ,           2.8,      7.294765, ,           2.8,      9.065872, ,           2.8,      8.769988, ,           2.8,      8.351812, , 
            3,      8.032901, ,             3,      7.779785, ,             3,      7.581679, ,             3,      7.448693, ,             3,      7.358928, ,             3,      7.324355, ,             3,      9.065302, ,             3,      8.768667, ,             3,      8.346239, , 
          3.2,      8.015847, ,           3.2,      7.784043, ,           3.2,      7.586968, ,           3.2,      7.461608, ,           3.2,      7.372785, ,           3.2,      7.341545, ,           3.2,       9.06785, ,           3.2,      8.770625, ,           3.2,      8.345387, , 
          3.4,      8.017827, ,           3.4,      7.770183, ,           3.4,      7.572013, ,           3.4,      7.450678, ,           3.4,      7.361026, ,           3.4,      7.328798, ,           3.4,       9.07332, ,           3.4,      8.775689, ,           3.4,      8.348439, , 
          3.6,      8.024733, ,           3.6,      7.776735, ,           3.6,       7.58132, ,           3.6,      7.466526, ,           3.6,      7.381332, ,           3.6,      7.346528, ,           3.6,      9.081552, ,           3.6,       8.78366, ,           3.6,      8.354501, , 
          3.8,      8.034869, ,           3.8,      7.783369, ,           3.8,      7.596549, ,           3.8,       7.48803, ,           3.8,      7.404454, ,           3.8,      7.368804, ,           3.8,       9.09239, ,           3.8,      8.794322, ,           3.8,      8.363476, , 
            4,      8.049468, ,             4,      7.796596, ,             4,      7.617777, ,             4,      7.514089, ,             4,      7.438244, ,             4,      7.402569, ,             4,      9.105692, ,             4,      8.807596, ,             4,      8.375187, , 
          4.2,       8.06847, ,           4.2,      7.817438, ,           4.2,      7.642288, ,           4.2,      7.544966, ,           4.2,      7.474086, ,           4.2,      7.439059, ,           4.2,      9.121368, ,           4.2,      8.823345, ,           4.2,       8.38967, , 
          4.4,       8.08385, ,           4.4,      7.835312, ,           4.4,      7.664348, ,           4.4,      7.570466, ,           4.4,      7.502945, ,           4.4,      7.469155, ,           4.4,       9.13924, ,           4.4,      8.841328, ,           4.4,      8.407144, , 
          4.6,      8.103505, ,           4.6,      7.861816, ,           4.6,      7.692388, ,           4.6,      7.596986, ,           4.6,      7.532701, ,           4.6,      7.500847, ,           4.6,      9.159198, ,           4.6,      8.861477, ,           4.6,      8.426954, , 
          4.8,      8.126063, ,           4.8,      7.889676, ,           4.8,      7.723991, ,           4.8,       7.63012, ,           4.8,      7.565238, ,           4.8,      7.547282, ,           4.8,      9.181183, ,           4.8,      8.883644, ,           4.8,      8.449074, , 
            5,      8.152591, ,             5,      7.915487, ,             5,      7.761343, ,             5,      7.669346, ,             5,      7.604939, ,             5,      7.587351, ,             5,       9.20503, ,             5,      8.907737, ,             5,      8.473339, , 
          5.2,       8.17899, ,           5.2,      7.946959, ,           5.2,      7.793688, ,           5.2,      7.703679, ,           5.2,      7.638686, ,           5.2,      7.621101, ,           5.2,      9.230837, ,           5.2,       8.93376, ,           5.2,      8.499734, , 
          5.4,       8.21276, ,           5.4,      7.983424, ,           5.4,      7.834684, ,           5.4,      7.747207, ,           5.4,      7.687611, ,           5.4,      7.665873, ,           5.4,      9.269486, ,           5.4,      8.983819, ,           5.4,      8.531465, , 
          5.6,      8.244023, ,           5.6,      8.022544, ,           5.6,      7.876902, ,           5.6,      7.789765, ,           5.6,      7.738841, ,           5.6,      7.717054, ,           5.6,      9.298694, ,           5.6,      9.013376, ,           5.6,      8.561704, , 
