Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.300879, ,            -2,      1.176098, ,            -2,      1.448634, , 
         -1.8,      1.244346, ,          -1.8,      1.138531, ,          -1.8,      1.396829, , 
         -1.6,      1.190922, ,          -1.6,      1.098838, ,          -1.6,      1.351264, , 
         -1.4,      1.147066, ,          -1.4,      1.062516, ,          -1.4,      1.311503, , 
         -1.2,      1.114751, ,          -1.2,      1.040353, ,          -1.2,      1.277137, , 
           -1,      1.084828, ,            -1,      1.017301, ,            -1,      1.247169, , 
         -0.8,      1.059901, ,          -0.8,     0.9984687, ,          -0.8,       1.22104, , 
         -0.6,      1.039939, ,          -0.6,     0.9826981, ,          -0.6,      1.198241, , 
         -0.4,      1.023473, ,          -0.4,     0.9687301, ,          -0.4,      1.178116, , 
         -0.2,      1.009677, ,          -0.2,     0.9578073, ,          -0.2,      1.160082, , 
            0,     0.9980118, ,             0,     0.9482214, ,             0,      1.143728, , 
          0.2,     0.9882353, ,           0.2,     0.9400823, ,           0.2,      1.128815, , 
          0.4,     0.9800082, ,           0.4,     0.9332399, ,           0.4,      1.115245, , 
          0.6,     0.9730555, ,           0.6,     0.9274178, ,           0.6,      1.102895, , 
          0.8,     0.9670165, ,           0.8,      0.922788, ,           0.8,      1.092318, , 
            1,     0.9617861, ,             1,     0.9189348, ,             1,      1.082197, , 
          1.2,     0.9572656, ,           1.2,     0.9157568, ,           1.2,      1.073094, , 
          1.4,     0.9533494, ,           1.4,     0.9131728, ,           1.4,      1.064923, , 
          1.6,      0.950013, ,           1.6,      0.911069, ,           1.6,      1.057648, , 
          1.8,     0.9471658, ,           1.8,     0.9093041, ,           1.8,      1.051193, , 
            2,     0.9447757, ,             2,     0.9079847, ,             2,      1.045492, , 
          2.2,     0.9428021, ,           2.2,     0.9070169, ,           2.2,      1.041376, , 
          2.4,     0.9412061, ,           2.4,     0.9063379, ,           2.4,      1.037018, , 
          2.6,     0.9399517, ,           2.6,      0.905922, ,           2.6,      1.033677, , 
          2.8,     0.9390189, ,           2.8,      0.905797, ,           2.8,      1.030399, , 
            3,     0.9383855, ,             3,     0.9058697, ,             3,      1.027623, , 
          3.2,     0.9380298, ,           3.2,     0.9062098, ,           3.2,      1.025326, , 
          3.4,     0.9379222, ,           3.4,     0.9067477, ,           3.4,      1.023436, , 
          3.6,     0.9380382, ,           3.6,     0.9074672, ,           3.6,      1.021926, , 

