Alpha,T1-15.8 m/s-VLM2, , 
           -2,       13.0679, , 
         -1.8,      13.49859, , 
         -1.6,      13.83484, , 
         -1.4,      14.16591, , 
         -1.2,      14.41928, , 
           -1,       14.5754, , 
         -0.8,      14.71157, , 
         -0.6,      14.80185, , 
         -0.4,      14.86363, , 
         -0.2,      14.88878, , 
            0,      14.88908, , 
          0.2,      14.87115, , 
          0.4,      14.84085, , 
          0.6,      14.79936, , 
          0.8,      14.74938, , 
            1,      14.69101, , 
          1.2,      14.62624, , 
          1.4,      14.55543, , 
          1.6,      14.47949, , 
          1.8,      14.39904, , 
            2,      14.31474, , 
          2.2,      14.22683, , 
          2.4,      14.13588, , 
          2.6,      14.04236, , 
          2.8,      13.94693, , 
            3,       13.8498, , 
          3.2,      13.75131, , 

