Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      6.897926, ,            -2,      7.088758, ,            -2,      6.655919, , 
         -1.8,       7.02318, ,          -1.8,      7.262173, ,          -1.8,        6.7702, , 
         -1.6,      7.145673, ,          -1.6,      7.439435, ,          -1.6,      6.879932, , 
         -1.4,      7.265681, ,          -1.4,      7.615672, ,          -1.4,      6.985117, , 
         -1.2,      7.389442, ,          -1.2,      7.790426, ,          -1.2,      7.085476, , 
           -1,      7.516834, ,            -1,      7.964857, ,            -1,      7.181556, , 
         -0.8,      7.643356, ,          -0.8,      8.123304, ,          -0.8,      7.273568, , 
         -0.6,      7.764623, ,          -0.6,      8.287932, ,          -0.6,      7.361494, , 
         -0.4,      7.880726, ,          -0.4,      8.433327, ,          -0.4,      7.445142, , 
         -0.2,      7.995044, ,          -0.2,      8.570577, ,          -0.2,      7.524654, , 
            0,      8.105407, ,             0,      8.701806, ,             0,      7.599955, , 
          0.2,      8.215067, ,           0.2,      8.819381, ,           0.2,      7.670371, , 
          0.4,         8.321, ,           0.4,      8.915295, ,           0.4,      7.734888, , 
          0.6,      8.400645, ,           0.6,      8.952364, ,           0.6,      7.793235, , 
          0.8,       8.48754, ,           0.8,      9.008292, ,           0.8,      7.845131, , 
            1,      8.567063, ,             1,      9.076557, ,             1,      7.889321, , 
          1.2,      8.626188, ,           1.2,      9.120617, ,           1.2,      7.924629, , 
          1.4,      8.666313, ,           1.4,      9.137649, ,           1.4,      7.951899, , 
          1.6,      8.695181, ,           1.6,      9.143835, ,           1.6,      7.972827, , 
          1.8,       8.71738, ,           1.8,      9.143467, ,           1.8,      7.988153, , 
            2,       8.73099, ,             2,      9.139073, ,             2,      7.998139, , 
          2.2,      8.731968, ,           2.2,      9.122147, ,           2.2,      8.003038, , 
          2.4,      8.726273, ,           2.4,      9.103584, ,           2.4,      8.002799, , 
          2.6,      8.714834, ,           2.6,      9.080361, ,           2.6,      7.997988, , 
          2.8,      8.697655, ,           2.8,      9.046475, ,           2.8,      7.989413, , 
            3,       8.67205, ,             3,      9.006846, ,             3,      7.977639, , 
          3.2,      8.644297, ,           3.2,      8.963633, ,           3.2,      7.963052, , 
          3.4,      8.618395, ,           3.4,      8.915457, ,           3.4,      7.945999, , 
          3.6,      8.584318, ,           3.6,      8.872465, ,           3.6,      7.922404, , 
          3.8,      8.547108, ,           3.8,      8.820348, ,           3.8,      7.899236, , 
            4,      8.503695, ,             4,      8.765145, ,             4,       7.87342, , 
          4.2,      8.457353, ,           4.2,      8.713823, ,           4.2,      7.845209, , 
          4.4,      8.416987, ,           4.4,       8.66116, ,           4.4,      7.814851, , 
          4.6,      8.368023, ,           4.6,      8.605345, ,           4.6,      7.782464, , 
          4.8,      8.320224, ,           4.8,      8.547836, ,           4.8,      7.748347, , 
            5,      8.269261, ,             5,      8.488311, ,             5,      7.712875, , 
          5.2,       8.21817, ,           5.2,      8.429532, ,           5.2,      7.676136, , 
          5.4,      8.166514, ,           5.4,      8.372498, ,           5.4,      7.638194, , 
          5.6,      8.113523, ,           5.6,      8.313333, ,           5.6,      7.599233, , 
          5.8,       8.05998, ,           5.8,      8.254957, ,           5.8,      7.559254, , 
            6,        8.0066, ,             6,      8.196925, ,             6,       7.51417, , 
          6.2,       7.95237, ,           6.2,      8.137819, ,           6.2,      7.472644, , 
          6.4,      7.898488, ,           6.4,      8.079123, ,           6.4,      7.430535, , 
          6.6,      7.844353, ,           6.6,      8.020499, ,           6.6,      7.387883, , 
          6.8,       7.79016, ,           6.8,      7.962401, ,           6.8,      7.344773, , 
            7,      7.736142, ,             7,      7.903808, ,             7,      7.301292, , 
          7.2,      7.682381, ,           7.2,      7.846516, ,           7.2,      7.255545, , 
          7.4,      7.628587, ,           7.4,      7.788855, ,           7.4,      7.211587, , 

