Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            0,      7.042348, ,             0,      7.232954, ,             0,      6.271424, ,             0,      7.445913, ,             0,       7.63907, ,             0,      7.669429, ,             0,      7.861991, ,             0,      7.990637, ,             0,      8.026383, ,             0,      6.420399, ,             0,      6.624593, ,             0,      6.884733, ,             0,      6.916713, , 
          0.2,      7.111007, ,           0.2,      7.318776, ,           0.2,      6.314027, ,           0.2,      7.544079, ,           0.2,       7.74611, ,           0.2,      7.777165, ,           0.2,      7.977445, ,           0.2,      8.111121, ,           0.2,      8.148722, ,           0.2,      6.465969, ,           0.2,      6.675476, ,           0.2,      6.946175, ,           0.2,      6.979957, , 
          0.4,      7.180773, ,           0.4,      7.401124, ,           0.4,      6.351285, ,           0.4,      7.636651, ,           0.4,      7.846642, ,           0.4,      7.878199, ,           0.4,      8.080501, ,           0.4,      8.214425, ,           0.4,        8.2508, ,           0.4,      6.506253, ,           0.4,       6.72162, ,           0.4,      7.003933, ,           0.4,      7.039759, , 
          0.6,      7.254587, ,           0.6,      7.482033, ,           0.6,      6.384618, ,           0.6,      7.724847, ,           0.6,      7.942325, ,           0.6,       7.97419, ,           0.6,      8.162965, ,           0.6,      8.289235, ,           0.6,      8.289976, ,           0.6,      6.542345, ,           0.6,      6.763311, ,           0.6,      7.058212, ,           0.6,      7.096359, , 
          0.8,       7.32649, ,           0.8,      7.559674, ,           0.8,       6.41411, ,           0.8,      7.809256, ,           0.8,       8.02884, ,           0.8,      8.058335, ,           0.8,      8.238111, ,           0.8,      8.362407, ,           0.8,      8.362859, ,           0.8,      6.574282, ,           0.8,      6.800605, ,           0.8,      7.108638, ,           0.8,       7.14962, , 
            1,      7.394013, ,             1,      7.634046, ,             1,      6.439929, ,             1,      7.893384, ,             1,      8.107427, ,             1,      8.132467, ,             1,      8.306289, ,             1,      8.411989, ,             1,      8.423642, ,             1,      6.602181, ,             1,      6.833394, ,             1,      7.154748, ,             1,      7.198861, , 
          1.2,      7.458754, ,           1.2,      7.701871, ,           1.2,        6.4622, ,           1.2,      7.964281, ,           1.2,      8.157471, ,           1.2,      8.181906, ,           1.2,      8.346622, ,           1.2,      8.445708, ,           1.2,      8.456521, ,           1.2,      6.626189, ,           1.2,      6.861696, ,           1.2,      7.196059, ,           1.2,      7.243555, , 
          1.4,      7.512738, ,           1.4,      7.759092, ,           1.4,      6.481033, ,           1.4,      8.026512, ,           1.4,      8.197844, ,           1.4,      8.219003, ,           1.4,      8.372665, ,           1.4,       8.44441, ,           1.4,      8.465483, ,           1.4,      6.646456, ,           1.4,      6.885634, ,           1.4,      7.232771, ,           1.4,      7.283479, , 
          1.6,      7.557317, ,           1.6,      7.814062, ,           1.6,      6.496625, ,           1.6,      8.071381, ,           1.6,      8.227484, ,           1.6,      8.246885, ,           1.6,      8.390883, ,           1.6,      8.460484, ,           1.6,      8.482001, ,           1.6,      6.663201, ,           1.6,       6.90542, ,           1.6,      7.264826, ,           1.6,       7.31883, , 
          1.8,      7.595801, ,           1.8,       7.86304, ,           1.8,      6.509462, ,           1.8,      8.103804, ,           1.8,      8.262686, ,           1.8,      8.283579, ,           1.8,      8.415529, ,           1.8,      8.486946, ,           1.8,      8.498851, ,           1.8,       6.67656, ,           1.8,      6.921217, ,           1.8,      7.291396, ,           1.8,      7.348527, , 
            2,      7.624638, ,             2,      7.896515, ,             2,      6.519139, ,             2,      8.131963, ,             2,      8.287132, ,             2,      8.303677, ,             2,      8.417257, ,             2,      8.462964, ,             2,      8.482632, ,             2,      6.686767, ,             2,      6.933263, ,             2,      7.311663, ,             2,      7.371331, , 
          2.2,       7.64261, ,           2.2,      7.912165, ,           2.2,      6.525999, ,           2.2,      8.146569, ,           2.2,      8.290546, ,           2.2,      8.308199, ,           2.2,        8.4232, ,           2.2,      8.467844, ,           2.2,      8.485856, ,           2.2,      6.693909, ,           2.2,      6.941746, ,           2.2,      7.325779, ,           2.2,      7.387174, , 
          2.4,       7.66588, ,           2.4,      7.922015, ,           2.4,      6.530102, ,           2.4,      8.153261, ,           2.4,      8.282402, ,           2.4,      8.305509, ,           2.4,      8.418372, ,           2.4,       8.45939, ,           2.4,      8.473152, ,           2.4,      6.698065, ,           2.4,      6.946872, ,           2.4,      7.334929, ,           2.4,      7.397022, , 
          2.6,      7.672002, ,           2.6,      7.936072, ,           2.6,      6.531741, ,           2.6,      8.167099, ,           2.6,      8.298608, ,           2.6,      8.317099, ,           2.6,      8.423142, ,           2.6,      8.470455, ,           2.6,      8.480461, ,           2.6,      6.699541, ,           2.6,      6.948912, ,           2.6,      7.340093, ,           2.6,      7.402314, , 
          2.8,      7.672564, ,           2.8,      7.948014, ,           2.8,      6.531063, ,           2.8,      8.167316, ,           2.8,      8.284809, ,           2.8,      8.301646, ,           2.8,      8.401607, ,           2.8,      8.446105, ,           2.8,      8.456263, ,           2.8,      6.698495, ,           2.8,      6.948049, ,           2.8,      7.341609, ,           2.8,       7.40398, , 
            3,      7.667599, ,             3,      7.944797, ,             3,      6.528124, ,             3,      8.154011, ,             3,      8.260184, ,             3,      8.276405, ,             3,      8.371965, ,             3,      8.417847, ,             3,      8.427154, ,             3,      6.695048, ,             3,      6.944473, ,             3,      7.339653, ,             3,      7.402364, , 
          3.2,      7.658986, ,           3.2,      7.932613, ,           3.2,      6.523021, ,           3.2,      8.137174, ,           3.2,      8.242269, ,           3.2,      8.257548, ,           3.2,      8.347202, ,           3.2,      8.392549, ,           3.2,      8.403382, ,           3.2,       6.68929, ,           3.2,      6.938313, ,           3.2,      7.334356, ,           3.2,      7.397322, , 
          3.4,       7.65328, ,           3.4,       7.91599, ,           3.4,      6.515918, ,           3.4,      8.112605, ,           3.4,      8.215184, ,           3.4,      8.232803, ,           3.4,      8.311732, ,           3.4,      8.337795, ,           3.4,      8.357936, ,           3.4,      6.681379, ,           3.4,      6.929719, ,           3.4,      7.325741, ,           3.4,      7.388733, , 
          3.6,      7.640287, ,           3.6,      7.903651, ,           3.6,      6.506914, ,           3.6,      8.092241, ,           3.6,      8.191274, ,           3.6,      8.206099, ,           3.6,      8.285648, ,           3.6,      8.308564, ,           3.6,      8.324983, ,           3.6,      6.671486, ,           3.6,       6.91897, ,           3.6,      7.313978, ,           3.6,      7.376768, , 
          3.8,      7.622628, ,           3.8,       7.88085, ,           3.8,      6.496132, ,           3.8,      8.061585, ,           3.8,      8.158401, ,           3.8,      8.172766, ,           3.8,      8.251515, ,           3.8,      8.272616, ,           3.8,      8.288007, ,           3.8,      6.659707, ,           3.8,      6.906191, ,           3.8,      7.299685, ,           3.8,      7.362224, , 
            4,      7.600243, ,             4,      7.853263, ,             4,      6.483712, ,             4,      8.026293, ,             4,      8.119319, ,             4,      8.133677, ,             4,      8.207248, ,             4,       8.23354, ,             4,      8.244598, ,             4,      6.646198, ,             4,      6.891485, ,             4,      7.283006, ,             4,      7.345182, , 
          4.2,      7.580747, ,           4.2,      7.827909, ,           4.2,      6.469681, ,           4.2,      7.997664, ,           4.2,        8.0862, ,           4.2,       8.09933, ,           4.2,      8.167253, ,           4.2,       8.19391, ,           4.2,      8.204195, ,           4.2,      6.630983, ,           4.2,       6.87492, ,           4.2,      7.263948, ,           4.2,      7.325451, , 
          4.4,      7.555642, ,           4.4,      7.794463, ,           4.4,      6.454122, ,           4.4,      7.958508, ,           4.4,      8.044241, ,           4.4,      8.058704, ,           4.4,      8.122859, ,           4.4,      8.148418, ,           4.4,      8.158099, ,           4.4,      6.614161, ,           4.4,      6.856623, ,           4.4,      7.243134, ,           4.4,      7.303928, , 
          4.6,      7.526205, ,           4.6,      7.759695, ,           4.6,      6.433407, ,           4.6,      7.923272, ,           4.6,      7.999387, ,           4.6,      8.012788, ,           4.6,      8.075254, ,           4.6,      8.100212, ,           4.6,      8.110845, ,           4.6,       6.58754, ,           4.6,      6.818703, ,           4.6,      7.217831, ,           4.6,      7.277053, , 
          4.8,      7.496268, ,           4.8,      7.727414, ,           4.8,      6.415229, ,           4.8,      7.881046, ,           4.8,      7.951342, ,           4.8,       7.96431, ,           4.8,      8.023329, ,           4.8,      8.047217, ,           4.8,      8.058284, ,           4.8,      6.567995, ,           4.8,      6.797403, ,           4.8,      7.193979, ,           4.8,      7.252648, , 
            5,      7.464814, ,             5,      7.690287, ,             5,      6.395802, ,             5,      7.840733, ,             5,      7.909084, ,             5,      7.921737, ,             5,      7.980185, ,             5,      8.002051, ,             5,      8.012822, ,             5,      6.547177, ,             5,      6.774716, ,             5,      7.168857, ,             5,      7.226974, , 
          5.2,      7.432242, ,           5.2,      7.651949, ,           5.2,      6.375248, ,           5.2,      7.793292, ,           5.2,      7.860337, ,           5.2,      7.871917, ,           5.2,      7.926916, ,           5.2,      7.948861, ,           5.2,      7.959201, ,           5.2,      6.525185, ,           5.2,      6.750743, ,           5.2,       7.14207, ,           5.2,      7.199608, , 
          5.4,      7.396989, ,           5.4,        7.6122, ,           5.4,      6.353659, ,           5.4,      7.744269, ,           5.4,      7.809479, ,           5.4,      7.820364, ,           5.4,      7.872568, ,           5.4,      7.893743, ,           5.4,      7.903994, ,           5.4,      6.502107, ,           5.4,      6.725649, ,           5.4,      7.113804, ,           5.4,      7.170683, , 
          5.6,      7.362783, ,           5.6,      7.571533, ,           5.6,       6.33107, ,           5.6,      7.701688, ,           5.6,      7.764786, ,           5.6,       7.77536, ,           5.6,      7.826167, ,           5.6,      7.847009, ,           5.6,      7.857172, ,           5.6,       6.47802, ,           5.6,       6.69944, ,           5.6,      7.084057, ,           5.6,      7.140194, , 
          5.8,      7.323879, ,           5.8,      7.527148, ,           5.8,      6.307539, ,           5.8,      7.651909, ,           5.8,      7.711874, ,           5.8,      7.722282, ,           5.8,      7.770989, ,           5.8,      7.790761, ,           5.8,      7.800456, ,           5.8,      6.453014, ,           5.8,      6.672258, ,           5.8,       7.05254, ,           5.8,      7.107664, , 
            6,      7.286425, ,             6,      7.480898, ,             6,      6.283174, ,             6,      7.601037, ,             6,      7.660968, ,             6,      7.672806, ,             6,      7.717123, ,             6,      7.735902, ,             6,      7.745031, ,             6,      6.427187, ,             6,      6.644265, ,             6,       7.01995, ,             6,      7.073936, , 
          6.2,       7.24661, ,           6.2,      7.435128, ,           6.2,      6.257967, ,           6.2,      7.556735, ,           6.2,      7.613115, ,           6.2,      7.623427, ,           6.2,      7.669488, ,           6.2,      7.687899, ,           6.2,      7.696875, ,           6.2,      6.400538, ,           6.2,      6.615437, ,           6.2,      6.986427, ,           6.2,      7.039194, , 
          6.4,      7.205667, ,           6.4,      7.392981, ,           6.4,      6.231718, ,           6.4,       7.50837, ,           6.4,      7.561923, ,           6.4,      7.571931, ,           6.4,      7.616813, ,           6.4,      7.635062, ,           6.4,      7.643939, ,           6.4,      6.372871, ,           6.4,      6.585647, ,           6.4,       6.95211, ,           6.4,      7.003607, , 
          6.6,       7.16422, ,           6.6,      7.348655, ,           6.6,      6.202881, ,           6.6,      7.459483, ,           6.6,      7.510639, ,           6.6,      7.520269, ,           6.6,      7.563756, ,           6.6,      7.581124, ,           6.6,      7.589804, ,           6.6,      6.342839, ,           6.6,      6.554042, ,           6.6,       6.91716, ,           6.6,      6.967391, , 
          6.8,      7.122178, ,           6.8,      7.302568, ,           6.8,      6.174286, ,           6.8,       7.41007, ,           6.8,      7.459041, ,           6.8,      7.468327, ,           6.8,      7.510967, ,           6.8,      7.527269, ,           6.8,      7.535748, ,           6.8,      6.312939, ,           6.8,      6.522353, ,           6.8,      6.881632, ,           6.8,        6.9306, , 
            7,      7.079795, ,             7,      7.256097, ,             7,      6.144975, ,             7,      7.360857, ,             7,      7.408152, ,             7,      7.416962, ,             7,      7.457753, ,             7,       7.47407, ,             7,        7.4821, ,             7,      6.282355, ,             7,      6.490031, ,             7,      6.845506, ,             7,      6.893247, , 
          7.2,       7.03726, ,           7.2,      7.209537, ,           7.2,      6.115048, ,           7.2,       7.31172, ,           7.2,      7.357327, ,           7.2,      7.365787, ,           7.2,      7.405278, ,           7.2,      7.421273, ,           7.2,      7.429051, ,           7.2,      6.251235, ,           7.2,      6.457197, ,           7.2,      6.808776, ,           7.2,      6.855378, , 
          7.4,      6.993118, ,           7.4,      7.162762, ,           7.4,      6.061772, ,           7.4,       7.26265, ,           7.4,      7.306863, ,           7.4,      7.315106, ,           7.4,       7.35315, ,           7.4,      7.368605, ,           7.4,       7.37633, ,           7.4,      6.205135, ,           7.4,      6.419373, ,           7.4,      6.768055, ,           7.4,      6.813468, , 
          7.6,      6.950439, ,           7.6,      7.115894, ,           7.6,      6.030614, ,           7.6,       7.21372, ,           7.6,      7.256645, ,           7.6,      7.264665, ,           7.6,        7.3016, ,           7.6,      7.316174, ,           7.6,      7.323663, ,           7.6,       6.17288, ,           7.6,      6.385589, ,           7.6,      6.730534, ,           7.6,      6.774847, , 
          7.8,      6.907774, ,           7.8,      7.069361, ,           7.8,      5.998842, ,           7.8,       7.16521, ,           7.8,      7.207341, ,           7.8,      7.215259, ,           7.8,      7.250805, ,           7.8,      7.264986, ,           7.8,      7.272176, ,           7.8,      6.140043, ,           7.8,      6.351327, ,           7.8,      6.692754, ,           7.8,       6.73599, , 
            8,      6.864933, ,             8,      7.022792, ,             8,      5.966394, ,             8,      7.116532, ,             8,      7.157802, ,             8,      7.165475, ,             8,      7.200286, ,             8,      7.213949, ,             8,      7.220674, ,             8,      6.106582, ,             8,       6.31655, ,             8,      6.654746, ,             8,      6.696938, , 

