Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      5.843162, ,            -2,      5.769177, ,            -2,      5.752757, ,            -2,      6.219984, ,            -2,      6.025134, , 
         -1.8,      5.689699, ,          -1.8,      5.618072, ,          -1.8,      5.601085, ,          -1.8,      6.059044, ,          -1.8,      5.867729, , 
         -1.6,      5.546016, ,          -1.6,      5.476658, ,          -1.6,      5.447822, ,          -1.6,      5.908615, ,          -1.6,      5.720579, , 
         -1.4,       5.41128, ,          -1.4,      5.343291, ,          -1.4,      5.298051, ,          -1.4,      5.767822, ,          -1.4,      5.582896, , 
         -1.2,       5.28474, ,          -1.2,      5.215337, ,          -1.2,      5.155696, ,          -1.2,      5.636088, ,          -1.2,      5.453999, , 
           -1,      5.165736, ,            -1,      5.083746, ,            -1,      5.016987, ,            -1,      5.512896, ,            -1,      5.333185, , 
         -0.8,      5.053711, ,          -0.8,      4.956558, ,          -0.8,       4.88178, ,          -0.8,      5.397822, ,          -0.8,      5.219874, , 
         -0.6,      4.948188, ,          -0.6,      4.835585, ,          -0.6,      4.754141, ,          -0.6,      5.290117, ,          -0.6,      5.113553, , 
         -0.4,      4.848473, ,          -0.4,      4.720429, ,          -0.4,      4.634097, ,          -0.4,      5.189187, ,          -0.4,      5.013705, , 
         -0.2,      4.754026, ,          -0.2,      4.609602, ,          -0.2,      4.520902, ,          -0.2,       5.09458, ,          -0.2,      4.919913, , 
            0,       4.66438, ,             0,      4.502923, ,             0,      4.414302, ,             0,      5.005828, ,             0,      4.831765, , 
          0.2,      4.578347, ,           0.2,       4.40152, ,           0.2,      4.313855, ,           0.2,      4.922608, ,           0.2,      4.748854, , 
          0.4,      4.494584, ,           0.4,      4.305173, ,           0.4,      4.217118, ,           0.4,      4.845507, ,           0.4,      4.670764, , 
          0.6,       4.41482, ,           0.6,      4.216435, ,           0.6,      4.127694, ,           0.6,      4.772242, ,           0.6,      4.597198, , 
          0.8,      4.339195, ,           0.8,      4.133849, ,           0.8,      4.045398, ,           0.8,      4.703467, ,           0.8,      4.527869, , 
            1,      4.266937, ,             1,      4.054463, ,             1,      3.966672, ,             1,      4.639015, ,             1,      4.462416, , 
          1.2,      4.198029, ,           1.2,      3.984042, ,           1.2,      3.893984, ,           1.2,      4.577987, ,           1.2,      4.400497, , 
          1.4,      4.133161, ,           1.4,      3.917477, ,           1.4,      3.828114, ,           1.4,      4.521384, ,           1.4,      4.341896, , 
          1.6,      4.071939, ,           1.6,      3.854849, ,           1.6,      3.768466, ,           1.6,      4.468362, ,           1.6,      4.286595, , 
          1.8,      4.012816, ,           1.8,      3.795609, ,           1.8,      3.716608, ,           1.8,      4.418804, ,           1.8,      4.234279, , 
