Alpha,T1-15.8 m/s-VLM2, , 
           -2,      10.74846, , 
         -1.8,      10.58908, , 
         -1.6,       10.4398, , 
         -1.4,       10.2999, , 
         -1.2,      10.16872, , 
           -1,      10.04555, , 
         -0.8,      9.929836, , 
         -0.6,      9.821103, , 
         -0.4,      9.719121, , 
         -0.2,      9.622997, , 
            0,      9.532178, , 
          0.2,      9.446153, , 
          0.4,      9.364775, , 
          0.6,      9.285109, , 
          0.8,      9.207589, , 
            1,      9.135501, , 
          1.2,      9.068254, , 
          1.4,      9.003411, , 
          1.6,      8.940105, , 
          1.8,      8.881489, , 
            2,       8.82732, , 
          2.2,      8.777273, , 
          2.4,       8.72944, , 
          2.6,      8.684171, , 
          2.8,      8.648091, , 
            3,      8.607544, , 
          3.2,       8.58452, , 
          3.4,      8.562944, , 
          3.6,      8.542134, , 
          3.8,      8.529512, , 
            4,      8.523844, , 
          4.2,      8.534223, , 
          4.4,      8.530377, , 
          4.6,      8.548444, , 
          4.8,      8.563709, , 
            5,       8.57573, , 
          5.2,      8.597856, , 
          5.4,      8.620999, , 
          5.6,      8.647017, , 
          5.8,      8.678812, , 
            6,      8.707456, , 
          6.2,      8.743526, , 
          6.4,      8.780149, , 
          6.6,      8.813559, , 
          6.8,      8.851438, , 
            7,      8.891403, , 
          7.2,        8.9362, , 
          7.4,      8.977438, , 
          7.6,      9.025234, , 
          7.8,       9.07329, , 
            8,      9.117906, , 

