Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      5.704659, ,            -2,      5.785097, ,            -2,      5.835383, ,            -2,      5.860684, ,            -2,      5.887377, ,            -2,      5.935962, ,            -2,      5.319257, ,            -2,      5.448908, ,            -2,      5.608877, , 
         -1.8,      5.796909, ,          -1.8,      5.878781, ,          -1.8,      5.929568, ,          -1.8,      5.955512, ,          -1.8,      6.003236, ,          -1.8,      6.062039, ,          -1.8,      5.400694, ,          -1.8,      5.533619, ,          -1.8,      5.698369, , 
         -1.6,       5.88578, ,          -1.6,      5.969291, ,          -1.6,      6.020487, ,          -1.6,      6.049643, ,          -1.6,      6.119683, ,          -1.6,      6.188282, ,          -1.6,       5.47859, ,          -1.6,      5.614747, ,          -1.6,      5.784306, , 
         -1.4,      5.971362, ,          -1.4,      6.056693, ,          -1.4,      6.108304, ,          -1.4,       6.15524, ,          -1.4,      6.238545, ,          -1.4,      6.316224, ,          -1.4,      5.552896, ,          -1.4,      5.692269, ,          -1.4,      5.866728, , 
         -1.2,        6.0536, ,          -1.2,      6.141092, ,          -1.2,      6.193271, ,          -1.2,      6.261116, ,          -1.2,      6.362533, ,          -1.2,      6.444139, ,          -1.2,      5.622633, ,          -1.2,      5.765855, ,          -1.2,      5.945527, , 
           -1,      6.132442, ,            -1,      6.222345, ,            -1,      6.275548, ,            -1,      6.370584, ,            -1,      6.485168, ,            -1,       6.56926, ,            -1,      5.688696, ,            -1,      5.835842, ,            -1,      6.020683, , 
         -0.8,       6.20793, ,          -0.8,      6.300859, ,          -0.8,      6.362677, ,          -0.8,      6.478693, ,          -0.8,      6.604927, ,          -0.8,      6.693278, ,          -0.8,      5.750998, ,          -0.8,      5.902192, ,          -0.8,      6.092247, , 
         -0.6,      6.280002, ,          -0.6,      6.376894, ,          -0.6,      6.454136, ,          -0.6,      6.587357, ,          -0.6,      6.722054, ,          -0.6,      6.816356, ,          -0.6,      5.809566, ,          -0.6,      5.964895, ,          -0.6,      6.160252, , 
         -0.4,      6.348507, ,          -0.4,      6.450641, ,          -0.4,      6.547605, ,          -0.4,      6.696574, ,          -0.4,      6.836095, ,          -0.4,      6.936431, ,          -0.4,      5.864455, ,          -0.4,      6.023952, ,          -0.4,      6.224775, , 
         -0.2,      6.413393, ,          -0.2,      6.524171, ,          -0.2,      6.641283, ,          -0.2,      6.804048, ,          -0.2,      6.948741, ,          -0.2,      7.053551, ,          -0.2,      5.914194, ,          -0.2,      6.078933, ,          -0.2,      6.285759, , 
            0,      6.474589, ,             0,      6.598407, ,             0,      6.734792, ,             0,      6.909345, ,             0,      7.060163, ,             0,      7.167473, ,             0,      5.961477, ,             0,       6.13062, ,             0,      6.343283, , 
          0.2,      6.532444, ,           0.2,      6.669386, ,           0.2,      6.826489, ,           0.2,      7.008229, ,           0.2,      7.165094, ,           0.2,      7.274989, ,           0.2,      6.005198, ,           0.2,      6.178758, ,           0.2,       6.39765, , 
          0.4,      6.587248, ,           0.4,       6.73967, ,           0.4,      6.913051, ,           0.4,      7.099205, ,           0.4,      7.262585, ,           0.4,      7.374612, ,           0.4,      6.045301, ,           0.4,      6.223301, ,           0.4,      6.449046, , 
          0.6,      6.639257, ,           0.6,      6.808471, ,           0.6,      6.992376, ,           0.6,      7.187375, ,           0.6,      7.355951, ,           0.6,      7.469026, ,           0.6,      6.081786, ,           0.6,      6.264229, ,           0.6,       6.49755, , 
          0.8,      6.690201, ,           0.8,      6.873541, ,           0.8,      7.066321, ,           0.8,       7.26718, ,           0.8,      7.441372, ,           0.8,      7.557418, ,           0.8,      6.114928, ,           0.8,      6.301548, ,           0.8,      6.543053, , 
            1,      6.742064, ,             1,      6.935052, ,             1,      7.135908, ,             1,      7.341919, ,             1,      7.518143, ,             1,      7.634199, ,             1,      6.144151, ,             1,      6.335115, ,             1,       6.58547, , 
          1.2,      6.794244, ,           1.2,      6.993969, ,           1.2,      7.202017, ,           1.2,      7.412979, ,           1.2,      7.575674, ,           1.2,      7.684304, ,           1.2,      6.170013, ,           1.2,      6.365107, ,           1.2,      6.624874, , 
          1.4,      6.847593, ,           1.4,      7.051394, ,           1.4,      7.264707, ,           1.4,      7.473606, ,           1.4,      7.627863, ,           1.4,      7.734364, ,           1.4,      6.192584, ,           1.4,      6.391572, ,           1.4,       6.66114, , 
          1.6,      6.897064, ,           1.6,      7.106161, ,           1.6,      7.324118, ,           1.6,       7.52548, ,           1.6,      7.675459, ,           1.6,      7.764161, ,           1.6,      6.211938, ,           1.6,      6.414563, ,           1.6,      6.693937, , 
          1.8,      6.946311, ,           1.8,      7.152236, ,           1.8,      7.372341, ,           1.8,      7.562698, ,           1.8,      7.713381, ,           1.8,      7.803987, ,           1.8,       6.22814, ,           1.8,      6.434006, ,           1.8,      6.723028, , 
            2,       6.98618, ,             2,       7.20379, ,             2,      7.426883, ,             2,      7.613356, ,             2,      7.754887, ,             2,      7.839323, ,             2,      6.241275, ,             2,      6.449878, ,             2,      6.748272, , 
          2.2,      7.018491, ,           2.2,      7.240461, ,           2.2,       7.46775, ,           2.2,      7.631358, ,           2.2,      7.761776, ,           2.2,       7.82229, ,           2.2,      6.251629, ,           2.2,      6.462476, ,           2.2,       6.77003, , 
          2.4,      7.044786, ,           2.4,      7.271887, ,           2.4,      7.493062, ,           2.4,      7.641056, ,           2.4,      7.762453, ,           2.4,      7.819788, ,           2.4,      6.259288, ,           2.4,      6.471941, ,           2.4,      6.788172, , 
          2.6,      7.066716, ,           2.6,      7.298956, ,           2.6,      7.506679, ,           2.6,      7.654527, ,           2.6,      7.765988, ,           2.6,      7.819679, ,           2.6,      6.264392, ,           2.6,      6.478413, ,           2.6,      6.802244, , 
          2.8,      7.080563, ,           2.8,      7.316974, ,           2.8,      7.511918, ,           2.8,      7.658471, ,           2.8,      7.757034, ,           2.8,      7.811884, ,           2.8,       6.26711, ,           2.8,      6.482064, ,           2.8,      6.811624, , 
            3,      7.085844, ,             3,      7.319383, ,             3,      7.512976, ,             3,      7.648674, ,             3,      7.743027, ,             3,       7.77998, ,             3,      6.267511, ,             3,      6.483055, ,             3,      6.816237, , 
          3.2,      7.101118, ,           3.2,      7.315329, ,           3.2,      7.507677, ,           3.2,      7.635286, ,           3.2,      7.728313, ,           3.2,      7.761564, ,           3.2,       6.26572, ,           3.2,      6.481585, ,           3.2,      6.816943, , 
          3.4,      7.099342, ,           3.4,       7.32854, ,           3.4,       7.52268, ,           3.4,      7.646614, ,           3.4,      7.740796, ,           3.4,      7.775212, ,           3.4,      6.261879, ,           3.4,      6.477786, ,           3.4,      6.814415, , 
