Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.375938, , 
         -1.8,      4.236837, , 
         -1.6,      4.134223, , 
         -1.4,      4.037926, , 
         -1.2,      3.967202, , 
           -1,      3.924841, , 
         -0.8,      3.888624, , 
         -0.6,      3.864979, , 
         -0.4,      3.848963, , 
         -0.2,      3.842481, , 
            0,      3.842403, , 
          0.2,      3.847023, , 
          0.4,      3.854854, , 
          0.6,      3.865629, , 
          0.8,      3.878688, , 
            1,      3.894051, , 
          1.2,      3.911242, , 
          1.4,      3.930211, , 
          1.6,      3.950756, , 
          1.8,       3.97276, , 
            2,       3.99608, , 
          2.2,      4.020691, , 
          2.4,      4.046474, , 
          2.6,      4.073334, , 
          2.8,      4.101111, , 
            3,      4.129772, , 
          3.2,      4.159247, , 

