Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
          0.6,     0.8038912, ,           0.6,     0.8038912, ,           0.6,     0.8038912, ,           0.6,     0.8038912, ,           0.6,     0.8038912, ,           0.6,     0.8038912, ,           0.6,     0.8038912, ,           0.6,     0.8038912, ,           0.6,     0.8038912, ,           0.6,     0.8038912, ,           0.6,     0.8038912, ,           0.6,     0.8038912, ,           0.6,     0.8038912, , 
          0.8,     0.8192149, ,           0.8,     0.8192149, ,           0.8,     0.8192149, ,           0.8,     0.8192149, ,           0.8,     0.8192149, ,           0.8,     0.8192149, ,           0.8,     0.8192149, ,           0.8,     0.8192149, ,           0.8,     0.8192149, ,           0.8,     0.8192149, ,           0.8,     0.8192149, ,           0.8,     0.8192149, ,           0.8,     0.8192149, , 
            1,     0.8345202, ,             1,     0.8345202, ,             1,     0.8345202, ,             1,     0.8345202, ,             1,     0.8345202, ,             1,     0.8345202, ,             1,     0.8345202, ,             1,     0.8345202, ,             1,     0.8345202, ,             1,     0.8345202, ,             1,     0.8345202, ,             1,     0.8345202, ,             1,     0.8345202, , 
          1.2,     0.8498067, ,           1.2,     0.8498067, ,           1.2,     0.8498067, ,           1.2,     0.8498067, ,           1.2,     0.8498067, ,           1.2,     0.8498067, ,           1.2,     0.8498067, ,           1.2,     0.8498067, ,           1.2,     0.8498067, ,           1.2,     0.8498067, ,           1.2,     0.8498067, ,           1.2,     0.8498067, ,           1.2,     0.8498067, , 
          1.4,     0.8650741, ,           1.4,     0.8650741, ,           1.4,     0.8650741, ,           1.4,     0.8650741, ,           1.4,     0.8650741, ,           1.4,     0.8650741, ,           1.4,     0.8650741, ,           1.4,     0.8650741, ,           1.4,     0.8650741, ,           1.4,     0.8650741, ,           1.4,     0.8650741, ,           1.4,     0.8650741, ,           1.4,     0.8650741, , 
          1.6,     0.8803219, ,           1.6,     0.8803219, ,           1.6,     0.8803219, ,           1.6,     0.8803219, ,           1.6,     0.8803219, ,           1.6,     0.8803219, , , , , , , , , , ,           1.6,     0.8803219, ,           1.6,     0.8803219, ,           1.6,     0.8803219, ,           1.6,     0.8803219, , 
          1.8,     0.8955497, ,           1.8,     0.8955497, ,           1.8,     0.8955497, ,           1.8,     0.8955497, ,           1.8,     0.8955497, ,           1.8,     0.8955497, , , , , , , , , , ,           1.8,     0.8955497, ,           1.8,     0.8955497, ,           1.8,     0.8955497, ,           1.8,     0.8955497, , 
            2,     0.9107572, ,             2,     0.9107572, ,             2,     0.9107572, ,             2,     0.9107572, ,             2,     0.9107572, ,             2,     0.9107572, , , , , , , , , , ,             2,     0.9107572, ,             2,     0.9107572, ,             2,     0.9107572, ,             2,     0.9107572, , 
          2.2,     0.9259439, ,           2.2,     0.9259439, ,           2.2,     0.9259439, ,           2.2,     0.9259439, ,           2.2,     0.9259439, ,           2.2,     0.9259439, , , , , , , , , , ,           2.2,     0.9259439, ,           2.2,     0.9259439, ,           2.2,     0.9259439, ,           2.2,     0.9259439, , 
          2.4,     0.9411094, ,           2.4,     0.9411094, ,           2.4,     0.9411094, ,           2.4,     0.9411094, ,           2.4,     0.9411094, ,           2.4,     0.9411094, , , , , , , , , , ,           2.4,     0.9411094, ,           2.4,     0.9411094, ,           2.4,     0.9411094, ,           2.4,     0.9411094, , 
          2.6,     0.9562534, ,           2.6,     0.9562534, ,           2.6,     0.9562534, ,           2.6,     0.9562534, ,           2.6,     0.9562534, ,           2.6,     0.9562534, , , , , , , , , , ,           2.6,     0.9562534, ,           2.6,     0.9562534, ,           2.6,     0.9562534, ,           2.6,     0.9562534, , 
          2.8,     0.9713755, ,           2.8,     0.9713755, ,           2.8,     0.9713755, ,           2.8,     0.9713755, ,           2.8,     0.9713755, ,           2.8,     0.9713755, , , , , , , , , , ,           2.8,     0.9713755, ,           2.8,     0.9713755, ,           2.8,     0.9713755, ,           2.8,     0.9713755, , 

