Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.4721386, ,            -2,     0.4721386, ,            -2,     0.4721386, ,            -2,     0.4721386, ,            -2,     0.4721386, ,            -2,     0.4721386, ,            -2,     0.4721386, ,            -2,     0.4721386, ,            -2,     0.4721386, , 
         -1.8,     0.4836744, ,          -1.8,     0.4836744, ,          -1.8,     0.4836744, ,          -1.8,     0.4836744, ,          -1.8,     0.4836744, ,          -1.8,     0.4836744, ,          -1.8,     0.4836744, ,          -1.8,     0.4836744, ,          -1.8,     0.4836744, , 
         -1.6,     0.4951973, ,          -1.6,     0.4951973, ,          -1.6,     0.4951973, ,          -1.6,     0.4951973, ,          -1.6,     0.4951973, ,          -1.6,     0.4951973, ,          -1.6,     0.4951973, ,          -1.6,     0.4951973, ,          -1.6,     0.4951973, , 
         -1.4,      0.506707, ,          -1.4,      0.506707, ,          -1.4,      0.506707, ,          -1.4,      0.506707, ,          -1.4,      0.506707, ,          -1.4,      0.506707, ,          -1.4,      0.506707, ,          -1.4,      0.506707, ,          -1.4,      0.506707, , 
         -1.2,     0.5182029, ,          -1.2,     0.5182029, ,          -1.2,     0.5182029, ,          -1.2,     0.5182029, ,          -1.2,     0.5182029, ,          -1.2,     0.5182029, ,          -1.2,     0.5182029, ,          -1.2,     0.5182029, ,          -1.2,     0.5182029, , 
           -1,     0.5296848, ,            -1,     0.5296848, ,            -1,     0.5296848, ,            -1,     0.5296848, ,            -1,     0.5296848, ,            -1,     0.5296848, ,            -1,     0.5296848, ,            -1,     0.5296848, ,            -1,     0.5296848, , 
         -0.8,     0.5411523, ,          -0.8,     0.5411523, ,          -0.8,     0.5411523, ,          -0.8,     0.5411523, ,          -0.8,     0.5411523, ,          -0.8,     0.5411523, ,          -0.8,     0.5411523, ,          -0.8,     0.5411523, ,          -0.8,     0.5411523, , 
         -0.6,     0.5526049, ,          -0.6,     0.5526049, ,          -0.6,     0.5526049, ,          -0.6,     0.5526049, ,          -0.6,     0.5526049, ,          -0.6,     0.5526049, ,          -0.6,     0.5526049, ,          -0.6,     0.5526049, ,          -0.6,     0.5526049, , 
         -0.4,     0.5640422, ,          -0.4,     0.5640422, ,          -0.4,     0.5640422, ,          -0.4,     0.5640422, ,          -0.4,     0.5640422, ,          -0.4,     0.5640422, ,          -0.4,     0.5640422, ,          -0.4,     0.5640422, ,          -0.4,     0.5640422, , 
         -0.2,      0.575464, ,          -0.2,      0.575464, ,          -0.2,      0.575464, ,          -0.2,      0.575464, ,          -0.2,      0.575464, ,          -0.2,      0.575464, ,          -0.2,      0.575464, ,          -0.2,      0.575464, ,          -0.2,      0.575464, , 
            0,     0.5868698, ,             0,     0.5868698, ,             0,     0.5868698, ,             0,     0.5868698, ,             0,     0.5868698, ,             0,     0.5868698, ,             0,     0.5868698, ,             0,     0.5868698, ,             0,     0.5868698, , 
          0.2,     0.5982592, ,           0.2,     0.5982592, ,           0.2,     0.5982592, ,           0.2,     0.5982592, ,           0.2,     0.5982592, ,           0.2,     0.5982592, ,           0.2,     0.5982592, ,           0.2,     0.5982592, ,           0.2,     0.5982592, , 
          0.4,     0.6096318, ,           0.4,     0.6096318, ,           0.4,     0.6096318, ,           0.4,     0.6096318, ,           0.4,     0.6096318, ,           0.4,     0.6096318, ,           0.4,     0.6096318, ,           0.4,     0.6096318, ,           0.4,     0.6096318, , 
          0.6,     0.6209874, ,           0.6,     0.6209874, ,           0.6,     0.6209874, ,           0.6,     0.6209874, ,           0.6,     0.6209874, ,           0.6,     0.6209874, ,           0.6,     0.6209874, ,           0.6,     0.6209874, ,           0.6,     0.6209874, , 
          0.8,     0.6323254, ,           0.8,     0.6323254, ,           0.8,     0.6323254, ,           0.8,     0.6323254, ,           0.8,     0.6323254, ,           0.8,     0.6323254, ,           0.8,     0.6323254, ,           0.8,     0.6323254, ,           0.8,     0.6323254, , 
            1,     0.6436456, ,             1,     0.6436456, ,             1,     0.6436456, ,             1,     0.6436456, ,             1,     0.6436456, ,             1,     0.6436456, ,             1,     0.6436456, ,             1,     0.6436456, ,             1,     0.6436456, , 
          1.2,     0.6549475, ,           1.2,     0.6549475, ,           1.2,     0.6549475, ,           1.2,     0.6549475, ,           1.2,     0.6549475, ,           1.2,     0.6549475, ,           1.2,     0.6549475, ,           1.2,     0.6549475, ,           1.2,     0.6549475, , 
          1.4,     0.6662309, ,           1.4,     0.6662309, ,           1.4,     0.6662309, ,           1.4,     0.6662309, ,           1.4,     0.6662309, ,           1.4,     0.6662309, ,           1.4,     0.6662309, ,           1.4,     0.6662309, ,           1.4,     0.6662309, , 
          1.6,     0.6774952, ,           1.6,     0.6774952, ,           1.6,     0.6774952, ,           1.6,     0.6774952, ,           1.6,     0.6774952, ,           1.6,     0.6774952, ,           1.6,     0.6774952, ,           1.6,     0.6774952, ,           1.6,     0.6774952, , 
          1.8,     0.6887401, ,           1.8,     0.6887401, ,           1.8,     0.6887401, ,           1.8,     0.6887401, ,           1.8,     0.6887401, ,           1.8,     0.6887401, ,           1.8,     0.6887401, ,           1.8,     0.6887401, ,           1.8,     0.6887401, , 
            2,     0.6999654, ,             2,     0.6999654, ,             2,     0.6999654, ,             2,     0.6999654, ,             2,     0.6999654, ,             2,     0.6999654, ,             2,     0.6999654, ,             2,     0.6999654, ,             2,     0.6999654, , 
