Alpha,T1-15.8 m/s-VLM2, , 
           -2,      1.137135, , 
         -1.8,      1.087094, , 
         -1.6,      1.047749, , 
         -1.4,      1.011103, , 
         -1.2,     0.9818172, , 
           -1,     0.9603031, , 
         -0.8,     0.9408912, , 
         -0.6,     0.9250436, , 
         -0.4,     0.9114617, , 
         -0.2,     0.9005135, , 
            0,     0.8913832, , 
          0.2,     0.8836167, , 
          0.4,     0.8768295, , 
          0.6,     0.8709287, , 
          0.8,     0.8657372, , 
            1,     0.8612365, , 
          1.2,     0.8572994, , 
          1.4,     0.8538971, , 
          1.6,     0.8509697, , 
          1.8,     0.8484773, , 
            2,     0.8463763, , 
          2.2,     0.8446497, , 
          2.4,     0.8432621, , 
          2.6,     0.8421838, , 
          2.8,      0.841373, , 
            3,     0.8408156, , 
          3.2,     0.8404903, , 

